@relation train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute sector numeric
@attribute state numeric
@attribute In_SP500 numeric
@attribute In_NASDAQ numeric
@attribute is_Insolvent numeric
@attribute has_benefits numeric
@attribute target {0,1,2,3,4}

@data
-0.437262,-0.17934,-0.106781,0.182034,-0.223588,0.656613,0.745668,-1.648485,-0.300243,-0.170622,-0.193083,-0.372289,-0.03868,0.491402,0.597058,0.363694,0.053327,0.156861,0.081902,-0.167798,-0.262466,-0.228639,-0.248244,-0.211139,-0.107089,0.242563,-0.179494,0.139631,-0.347118,0.761169,0.582633,0.519271,-0.169478,-0.055006,0.597759,-0.134505,-0.307741,-0.298874,-0.413051,-0.176718,-0.766188,-0.382561,0.605084,-0.934672,-0.253705,-0.287744,-0.162907,4,46,0,0,0,0,0
0.894193,-0.371879,-0.192278,-0.563374,-0.488781,-0.404032,-1.191205,0.766042,0.963541,-0.176063,-0.19421,-0.35902,-0.039371,-0.055168,0.146604,-0.189938,0.052515,-0.038008,-0.053197,-0.093621,-0.152423,-0.274552,-0.098142,-0.220281,-0.156796,-0.192927,-0.104838,-0.173982,-0.28772,-0.313881,-0.296514,-0.384257,-0.279676,-0.243421,-0.642815,-0.183513,-0.122197,0.060636,1.460743,0.80006,-0.264758,2.496073,-0.530927,0.770829,-0.175242,-0.0122,-0.091734,2,20,0,0,0,0,3
-1.405593,-0.341221,-0.182765,-0.533951,-0.14789,-0.083594,-0.152181,-0.614272,-0.374838,-0.183728,-0.203,-0.37838,-0.038566,-0.221337,0.566067,0.115695,0.052208,-0.465455,-0.225893,-0.078071,-0.277319,-0.307373,-0.276949,-0.254961,-0.183368,-0.245403,-0.295988,-0.223496,-0.37683,-0.375935,-0.504023,-0.201866,-0.239566,-0.258151,-0.315709,0.10942,-0.302516,-0.288305,-0.411063,-0.232194,1.198675,-0.106342,-0.150856,-0.543509,-0.240801,-0.274463,-0.202169,1,48,0,0,0,1,3
0.046904,-0.319953,0.070407,-0.463712,0.062506,-0.555497,0.137669,1.371036,0.432111,-0.112128,-0.119208,-0.336364,-0.037475,-0.100424,-0.535822,-0.238091,0.052536,-0.406028,-0.17337,27.332376,-0.23543,-0.319884,-0.254423,-0.259164,-0.198498,0.361991,0.191566,-0.134873,-0.098514,0.036939,0.080704,-0.251841,-0.261799,-0.72231,-0.642815,-0.183513,0.530382,0.486802,1.640208,0.199728,0.481816,0.970099,-0.544696,0.21036,-0.251439,-0.065409,-0.191922,7,6,0,0,0,0,0
-0.800386,-0.366032,-0.238359,-0.575729,0.61898,0.443006,0.684154,0.090192,-0.323683,-0.179442,-0.187594,-0.310896,-0.038985,-0.112164,-0.677375,-0.15691,0.052625,-0.114142,-0.25456,-0.040878,-0.236636,-0.296197,-0.262426,-0.24455,-0.183356,-0.215848,-0.30115,-0.239245,-0.223054,-0.482351,-0.367484,-0.397531,-0.208479,-0.182487,-0.642815,-0.183513,-0.071408,-0.26873,-0.374978,-0.872153,0.002671,-0.339233,-0.148442,0.388065,-0.222264,0.238705,-0.202169,7,24,0,0,0,1,2
-0.316221,0.46946,0.038415,-0.229657,0.019136,-0.183058,0.190483,0.016612,-0.375179,-0.111066,-0.129139,0.184336,-0.038648,0.09594,-0.20459,-0.010946,0.052881,1.086697,0.596218,-0.070927,-0.179048,0.088356,-0.174861,-0.159362,-0.079307,0.331229,-0.237379,-0.07138,-0.316111,-0.281494,-0.257687,-0.074512,-0.153145,-0.085227,-0.106103,-0.107734,-0.302127,-0.276045,-0.480143,-0.765163,-0.290758,-0.788765,-0.406829,-0.459132,-0.108604,-0.259165,-0.0681,7,36,0,0,0,0,2
-0.437262,-0.021918,-0.048716,2.292788,-0.294594,-0.935777,-0.834491,0.185574,-0.338951,-0.154089,-0.168148,-0.161812,-0.03885,0.008793,-0.561799,-0.078736,0.052758,0.239081,0.103473,-0.065464,-0.213344,-0.057764,-0.239119,-0.212387,-0.142256,-0.02223,-0.262659,-0.140092,-0.281889,-0.410772,-0.545679,-0.08241,-0.200104,-0.145426,-0.642815,-0.183513,-0.299858,-0.272926,-0.483908,-0.804789,-0.99276,-0.852404,-0.457166,0.917757,0.134321,-0.244869,-0.034604,2,19,0,0,0,0,3
1.4994,0.881067,0.148994,-0.03747,0.107058,0.054745,0.237288,0.280956,-0.315502,0.0439,0.03785,0.307717,-0.038174,0.092561,-0.112682,-0.005289,0.052906,0.481087,0.382009,-0.07534,-0.075196,0.078451,-0.040064,-0.049449,0.010154,0.307705,-0.195001,-0.103189,-0.117144,-0.360149,-0.417882,0.012599,-0.009058,0.10155,0.000342,-0.044987,-0.225054,-0.199266,-0.440881,-0.820639,-0.617616,-0.832094,-0.536381,-0.166602,0.073135,-0.204366,0.005234,7,51,1,0,0,0,2
-0.437262,-0.00266,-0.111502,1.09396,-0.168249,-0.168316,-0.397755,-1.039403,-0.335941,-0.153913,-0.140537,-0.336451,-0.039126,-0.016392,-0.426779,-0.044691,0.052763,0.120465,0.022202,-0.080803,-0.078865,0.476767,-0.109774,-0.083252,-0.105676,0.148468,-0.067012,0.380773,0.152455,-0.058591,-0.023179,0.654824,-0.103705,-0.074821,-0.642815,-0.183513,-0.303293,-0.289159,-0.366792,0.122457,0.151243,-0.10905,0.503249,0.3364,-0.114904,-0.22369,-0.110696,3,24,0,0,0,0,2
0.046904,0.109523,-0.029945,0.196311,0.155791,1.532074,1.147017,1.049462,-0.280365,-0.13362,-0.133735,-0.195503,-0.038619,0.020533,0.124485,0.051887,0.052824,0.084666,0.062124,-0.064413,-0.188427,-0.015465,-0.15297,-0.146302,-0.12485,0.032056,-0.156203,0.071789,-0.05339,-0.101593,0.077361,0.120583,-0.149856,-0.049678,-0.366768,-0.13275,-0.286008,-0.259345,-0.362924,-0.099448,-0.673331,-0.176751,-0.498472,1.298255,-0.130413,-0.205991,-0.026498,9,19,0,0,0,0,1
0.288986,0.274984,0.066185,1.706345,1.384218,0.441335,1.03197,-0.061056,-0.363792,-0.153363,-0.175471,3.251791,-0.037192,-0.290985,0.806303,-0.391459,0.052317,-0.794335,-2.023541,-0.029951,-0.269252,-0.221487,-0.257622,-0.27505,-0.19425,-0.382927,-0.184046,0.287491,-0.360703,0.757903,0.600889,-0.401421,-0.243258,-0.187648,-0.642815,-0.183513,-0.33317,-0.305584,-0.413094,0.403801,0.764103,0.102176,-0.467626,1.511933,-0.229764,-0.128437,-0.202169,6,4,0,0,0,1,1
-0.074138,-0.31005,-0.184128,0.316015,0.032586,-1.537263,-0.41628,1.240226,-0.228428,-0.172316,-0.195527,0.048299,-0.038714,-0.10085,0.341843,-0.23176,0.05241,-0.559728,-0.219857,-0.055587,-0.264951,-0.305076,-0.258501,-0.264075,-0.178185,-0.211023,-0.240217,-0.167024,-0.399976,0.042927,-0.033722,-0.4054,-0.234682,-0.188469,-0.642815,-0.183513,-0.23481,-0.230836,-0.069345,0.439465,0.72696,0.267366,0.119602,0.322033,-0.227122,-0.240759,-0.202169,6,35,0,0,0,1,2
-0.558303,0.19335,-0.057514,-0.66688,0.328796,-0.249353,0.556579,0.265968,-0.383286,-0.168456,-0.189064,-0.210382,-0.038764,-0.062133,-0.947903,-0.111764,0.052679,0.199344,-0.017516,0.001569,-0.253635,0.02735,-0.282157,-0.247289,-0.164075,-0.004135,-0.298626,-0.21455,-0.385315,-0.218896,0.26867,0.261482,-0.248483,-0.168046,-0.532231,-0.156309,-0.348588,-0.320872,-0.467397,0.162083,0.236672,-0.041349,-0.320283,1.34876,-0.237033,-0.29169,0.039771,7,9,0,0,0,0,0
0.167945,0.045757,-0.081682,-0.608881,-0.156057,0.10755,0.166398,0.340911,-0.196437,-0.046997,-0.075503,1.166909,-0.038621,0.176755,0.812957,0.069218,0.052964,0.754715,2.342567,-0.082274,-0.113756,-0.152225,0.073656,-0.04225,0.049698,0.135198,0.419474,0.278234,-0.204787,-0.220257,-0.352827,-0.376703,0.041717,0.163079,0.109935,-0.099645,-0.107679,-0.084906,0.024457,0.013486,0.385244,-0.169981,-0.50786,0.49239,-0.112239,0.121987,-0.095242,9,4,1,0,0,0,3
-0.558303,-0.274751,-0.182842,-0.582318,-0.396812,-0.907679,-0.784648,0.302758,-0.342675,-0.170985,-0.184781,-0.350911,-0.039166,-0.030659,-0.340978,-0.06301,0.052746,0.034427,-0.060761,-0.080593,-0.201171,-0.133779,-0.211086,-0.198122,-0.153445,-0.128388,-0.199444,-0.07896,-0.260979,-0.166096,-0.169232,-0.063054,-0.212418,-0.177339,0.837746,0.005024,-0.253183,-0.228699,-0.462227,-0.842433,-0.565616,-0.807722,-0.482557,0.688828,-0.142529,-0.23973,-0.078607,0,36,0,0,0,0,1
0.288986,0.138756,0.55288,0.727843,-0.33323,-0.826336,-1.011722,0.622969,-0.325874,-0.14026,-0.16882,-0.286996,-0.039153,0.031906,-0.400072,-0.086284,0.052704,0.63944,0.066121,-0.046972,-0.153568,0.185637,-0.172579,-0.17018,-0.098947,0.216626,-0.076583,0.340826,-0.405071,0.272361,0.125188,0.538987,-0.181236,-0.062414,-0.642815,-0.183513,-0.301439,-0.276416,-0.438758,-0.4541,-0.773617,-0.524733,-0.231144,0.327062,0.497799,-0.296422,-0.097381,9,40,1,0,0,0,1
-0.800386,-0.36278,-0.226225,-0.157312,-0.390984,-0.373005,-0.622546,0.81782,-0.245461,-0.175205,-0.18747,-0.352998,-0.038196,0.001564,0.293869,0.312275,0.052924,-0.111755,-0.086186,-0.082905,-0.266461,-0.317943,-0.261966,-0.22446,-0.168593,-0.192324,-0.280865,-0.22185,-0.255918,0.136551,0.013077,-0.357813,-0.211245,-0.072571,0.202088,-0.044827,-0.149383,-0.164138,-0.297972,-0.580902,-0.368758,-0.442138,-0.545232,0.467414,-0.245914,-0.044441,-0.041509,8,35,0,0,0,0,3
-0.558303,-0.352183,-0.165966,-0.617461,-0.211463,-0.002254,-0.042753,-0.420782,0.602852,-0.11767,-0.059909,-0.380728,-0.039047,-0.44537,-0.072486,0.12923,0.052712,-0.099106,-0.56843,-0.096773,0.083491,-0.274617,0.165702,0.297556,-0.846074,-0.382927,-0.127029,-0.218402,0.731054,-0.366137,-0.33817,-0.249334,0.078073,1.032803,1.410766,2.003743,1.193183,1.185435,0.910784,-0.642323,-0.587902,-0.691276,-0.52744,-0.300158,0.133715,0.529331,-0.202169,6,40,1,0,0,1,3
1.015235,-0.289295,-0.201403,0.307229,-0.03409,0.009209,-0.279905,-0.558405,1.105359,0.172954,0.342304,-0.301204,-0.038009,0.166308,0.205212,0.314724,0.05318,0.083472,0.015576,-0.057058,0.132066,-0.30247,0.342465,0.656521,0.346467,-0.13261,-0.283433,-0.238748,2.127136,-0.418937,-0.514565,-0.241976,0.641005,-0.125402,1.19932,0.032182,2.615147,2.217815,1.174312,-0.840452,-0.502473,-0.806368,0.587829,-1.178741,-0.121532,1.470242,-0.088098,4,45,1,0,0,0,2
-0.195179,-0.23419,-0.194843,-0.724422,-0.045596,-1.06135,-0.228102,-0.35129,0.271466,0.101194,0.074803,0.388164,-0.037963,0.141006,0.057856,0.033425,0.052983,2.073096,0.502203,-0.06021,-0.076863,-0.303752,-0.006269,-0.021426,0.060414,-0.141658,-0.239845,-0.232163,-0.377568,0.000197,0.404695,-0.398973,-0.059031,-0.006346,0.232522,-0.001674,1.16917,1.167178,0.678616,-0.719593,-0.030757,-0.752207,-0.536828,-0.137592,0.007321,-0.184443,-0.000474,7,23,1,1,0,0,3
-0.195179,-0.139181,-0.149339,0.953373,0.009372,0.142908,0.09109,-0.513439,-0.27744,-0.099068,-0.074214,-0.31113,-0.035895,0.217206,1.508052,0.908102,0.05384,-0.013067,-0.084188,-0.062942,-0.243596,-0.301064,-0.173018,-0.080454,-0.111572,-0.114515,-0.249196,-0.2052,0.252746,-0.139151,-0.247916,0.113225,-0.052108,-0.056833,1.603917,0.347854,-0.081597,-0.060645,-0.252168,-0.624491,0.288672,-0.593787,-0.439374,-0.905717,-0.251536,-0.12623,0.026756,8,35,0,0,0,0,3
0.167945,-0.08572,-0.15873,-0.595162,-0.098785,0.292205,-0.176418,-1.295571,-0.098935,-0.016624,-0.005778,0.029268,-0.038808,0.070814,-0.230993,-0.033319,0.052826,0.526433,0.55493,-0.084165,0.044892,-0.127696,0.065123,0.041019,0.081364,0.024214,-0.224261,-0.207809,0.087925,-0.430368,-0.51508,-0.272429,-0.043872,-0.047932,0.545324,-0.047516,0.091641,0.105995,0.010933,-0.503632,-0.38733,-0.569415,-0.505982,-0.324084,0.036787,0.113399,-0.091612,3,14,1,0,0,0,4
-0.921428,-0.376008,-0.214379,-0.696532,-0.20774,1.53264,0.894031,4.88518,3.154444,-0.181057,-0.204526,-0.321869,-0.036828,-0.870659,-0.035571,-0.559451,0.053596,-1.087175,-0.396652,-0.111062,-0.283899,-0.341831,-0.290891,-0.271088,-0.186571,-0.226705,-0.263023,-0.22244,-0.414296,0.808254,1.321641,-0.416918,-0.245003,-0.241907,-0.642815,-0.183513,0.056319,0.069728,1.967014,2.123566,-0.877617,1.186742,-0.368026,-2.665812,-0.253341,-0.283405,-0.202169,5,35,0,0,0,1,0
0.894193,-0.170716,-0.149089,0.326997,0.104794,2.043816,1.56598,1.460967,-0.329931,-0.162638,-0.189061,-0.146334,-0.01861,-0.084335,-1.313832,-0.288092,0.033885,-2.750187,-0.843459,-0.200999,-0.285306,-0.341784,-0.313822,-0.310508,-0.229585,-0.416704,-0.158057,0.049144,-0.411041,1.65904,1.448923,-0.243147,-0.293738,-0.238805,-0.642815,-0.183513,-0.280167,-0.285442,-0.153541,1.075461,1.614677,0.790015,-0.327525,1.204098,-0.251354,-0.29362,-0.202169,6,19,0,0,0,1,0
-0.437262,-0.139108,-0.032659,-0.040902,-0.562532,-2.129421,-1.187021,0.334098,-0.190568,-0.168893,-0.18885,-0.2674,-0.039325,0.071534,0.591498,-0.044763,0.052811,1.302807,0.719572,-0.070927,-0.152815,0.266383,-0.039171,-0.149278,-0.071945,0.42834,-0.171478,0.158331,-0.332414,-0.330483,-0.321457,-0.037616,-0.162999,-0.125159,-0.642815,-0.183513,-0.313054,-0.286766,-0.26262,1.25774,-0.383616,1.683665,-0.346122,0.742704,-0.17403,-0.268378,-0.169083,2,36,0,0,0,0,2
-1.042469,-0.357628,-0.190832,-0.565845,0.180473,0.878374,0.874741,-0.407156,-0.103031,-0.175787,-0.167707,0.848066,-0.038901,-0.201163,-0.480161,-0.077418,0.052545,-0.268438,-2.372297,-0.074709,-0.206494,-0.266629,-0.227421,-0.206742,-0.223254,-0.26953,-0.247694,-0.207002,0.012861,-0.386277,-0.478052,-0.443242,-0.218324,-0.280356,-0.642815,-0.183513,-0.056692,-0.037938,0.084192,-0.067747,0.084386,-0.341941,-0.31465,0.555162,0.042603,9.033107,-0.202169,6,44,0,0,0,1,3
-0.437262,0.125565,-0.046755,0.891476,-0.186553,-0.053879,0.331981,0.16241,-0.324089,-0.123014,-0.142035,-0.031777,-0.038491,0.133482,-0.174541,0.119935,0.053108,0.95937,0.430699,-0.081013,-0.209977,-0.12182,-0.206916,-0.154079,-0.092857,0.12796,-0.163948,0.015037,-0.30676,0.053269,0.136759,-0.102848,-0.145353,-0.113333,-0.439876,-0.156377,-0.271746,-0.253329,-0.34188,-0.129167,0.240387,-0.298612,0.255948,0.429176,-0.1813,-0.25208,-0.072889,7,36,0,0,0,0,0
-0.800386,-0.308991,-0.180671,0.344569,-0.28243,1.872966,-0.279635,0.924103,-0.297359,-0.183539,-0.205779,-0.359577,-0.039284,-0.117042,-0.942403,-0.2469,0.052459,-0.395527,-0.226097,-0.046552,-0.262125,-0.182524,-0.285134,-0.264844,-0.180397,-0.242991,-0.282301,-0.156493,-0.404754,-0.18923,0.137274,-0.14551,-0.250692,-0.199442,-0.642815,-0.183513,-0.330209,-0.302984,-0.403146,0.425595,-0.639902,0.186125,-0.367758,0.512282,-0.231945,-0.292125,-0.202169,9,4,0,0,0,1,2
-0.195179,-0.346483,-0.156647,-0.174334,-0.015054,1.9954,1.185523,-0.037892,-0.342689,-0.184502,-0.20746,-0.249632,-0.038633,-1.740341,1.191009,-1.655743,0.044992,-2.507466,-1.439433,-0.093621,-0.282395,-0.327053,-0.283951,-0.288995,-0.210303,-0.413688,-0.232216,-0.041156,-0.396617,0.289236,0.113617,-0.386224,-0.267543,-0.213361,-0.642815,-0.183513,-0.308417,-0.292395,-0.298786,0.790154,2.194107,0.52192,0.132566,-0.224512,-0.249719,-0.250453,-0.202169,6,20,0,0,0,1,1
0.410028,-0.255932,-0.191984,-0.680608,-0.239357,0.157889,-0.29204,-0.103297,-0.340838,-0.174756,-0.19539,-0.343254,-0.039335,-0.04547,-0.976007,-0.164716,0.052557,-0.009965,-0.044042,-0.102027,-0.187372,0.02789,-0.260665,-0.223691,-0.157091,-0.106674,-0.272585,-0.17041,-0.381808,-0.176982,-0.326085,-0.039043,-0.22525,-0.165309,-0.05347,-0.114478,-0.294778,-0.269545,-0.481059,-0.810733,-0.963046,-0.753561,-0.316707,0.899025,-0.177544,-0.285647,-0.089701,7,14,0,0,0,0,2
-0.679345,-0.372573,-0.204107,-0.368168,-0.661852,-1.62012,-0.960566,0.693824,-0.248781,-0.185692,-0.201107,-0.376833,-0.03939,-0.236178,-0.803615,-0.242531,0.052443,-0.415575,-1.322196,-0.119467,-0.196574,-0.10519,-0.248259,-0.253503,-0.244716,-0.45772,-0.273222,-0.191191,-0.311187,-0.284215,-0.234545,-0.365952,-0.250716,-0.178289,-0.642815,-0.183513,-0.261446,-0.236091,-0.418089,-0.598734,-0.855331,-0.299966,-0.372318,0.283961,-0.06014,-0.114961,-0.202169,7,27,0,0,0,1,4
-0.437262,-0.360222,-0.221405,-0.543881,-0.213935,-1.073276,-1.767247,1.749838,0.284582,-0.180243,-0.202128,-0.348644,-0.038103,-1.141594,-1.236842,-0.804943,0.049389,-1.287773,-0.868966,-0.128713,-0.279628,-0.324038,-0.293664,-0.281502,-0.224586,-0.412482,-0.285708,-0.223465,-0.399663,-0.267069,-0.315028,-0.354314,-0.27645,-0.223828,-0.642815,-0.183513,-0.155064,-0.264673,0.125703,0.627688,-0.773617,0.737209,-0.434724,-0.77603,-0.238245,-0.271018,-0.202169,7,9,0,0,0,1,1
0.046904,-0.377434,-0.042645,-0.655898,-0.300059,0.201042,-0.006824,2.011457,3.47884,-0.166722,-0.156708,-0.409957,-0.038894,-0.666816,-0.144645,0.186063,0.052882,-0.163903,-0.471072,-0.053696,-0.187038,-0.319599,-0.17777,-0.095653,-0.466801,-0.319594,-0.220577,-0.227534,0.090407,-0.370219,-0.365427,-0.294248,-0.164469,-0.052917,-0.642815,-0.183513,1.105836,0.672812,6.732922,1.62626,-0.249901,1.00395,0.6691,-1.801817,-0.187721,0.173406,-0.202169,4,46,0,0,0,1,3
-0.437262,-0.03215,-0.118029,-0.670655,0.084421,-1.138677,-0.224555,0.132433,-0.377086,-0.170586,-0.190003,-0.283056,-0.03895,0.20504,-0.578935,0.009907,0.052875,0.448867,0.390777,-0.080593,-0.24468,-0.028949,-0.263432,-0.222853,-0.115762,0.424118,-0.302096,-0.239028,-0.371216,-0.209642,-0.245344,0.201086,-0.172554,-0.163224,-0.333701,-0.168043,-0.335958,-0.308612,-0.489336,-0.561089,-0.209044,-0.477342,-0.392435,0.837856,-0.20936,-0.28795,-0.154624,7,45,0,0,0,0,1
-0.195179,0.169488,-0.01534,-0.720418,-0.252135,-0.247856,-0.655661,-0.570668,-0.309053,-0.122085,-0.145962,-0.088635,-0.03833,0.19759,-0.016126,0.088611,0.053099,1.048153,0.302369,-0.063993,-0.224222,-0.151685,-0.213291,-0.182537,-0.088406,0.170182,-0.280192,-0.196502,-0.413719,-0.302722,-0.36337,-0.010601,-0.150417,-0.109267,-0.004288,-0.10099,-0.278595,-0.251839,-0.405497,-0.426361,-0.550759,-0.523379,-0.498204,0.596494,-0.166276,-0.29696,-0.077601,9,24,1,0,0,0,3
0.65211,-0.326348,-0.214579,0.611433,-0.432282,0.553948,-0.347001,0.441743,-0.19489,-0.171244,-0.190284,-0.314104,-0.039352,-0.165752,-0.806623,-0.2528,0.052479,-0.310682,-0.744959,0.025734,-0.140778,-0.137435,-0.220192,-0.249666,-0.235873,-0.340101,-0.298389,-0.236543,-0.365026,-0.1993,-0.344599,-0.304474,-0.252306,-0.229257,-0.642815,-0.183513,-0.155649,-0.16974,0.016625,0.251242,0.35553,1.606486,-0.434277,0.961631,-0.162641,-0.245941,-0.202169,7,27,0,0,0,1,4
0.410028,-0.300878,2.239821,-0.214968,-0.128623,2.104367,1.432827,-0.892242,-0.320407,-0.176288,-0.201138,-0.03428,1.307344,-0.084335,-1.313832,-0.288092,-3.536625,-5.118809,-1.508614,-0.07597,-0.28647,-0.345107,-0.318456,-0.319598,-0.229644,-0.42153,-0.180185,-0.025656,-0.415899,2.381365,2.13959,-0.389903,-0.30306,-0.247856,-0.642815,-0.183513,-0.266482,-0.259004,-0.0528,1.317178,3.360397,0.672216,-0.537901,1.574318,-0.252263,-0.293955,-0.202169,6,19,0,0,0,1,1
0.410028,0.168428,-0.010265,-0.491267,-0.014384,-0.174433,-0.156166,-0.122373,-0.076938,0.294345,0.319308,0.80899,-0.038576,0.150924,-0.064799,0.049281,0.052909,0.500538,1.766697,-0.081854,0.358335,-0.076673,0.512315,0.529071,0.584153,0.228087,0.611078,0.005811,0.651244,-0.256454,-0.248173,-0.328966,-0.414333,-1.049044,0.173398,-0.093015,0.340653,0.356323,-0.222216,-0.919704,-0.703045,-0.930937,-0.54246,-0.796751,0.491135,0.97889,-0.094414,7,23,1,0,0,0,2
2.225648,0.096368,-0.084076,1.650337,1.672353,0.222834,1.397153,0.595717,0.490469,0.358694,0.321401,16.6152,-0.033776,-0.43216,-0.501186,-0.592436,0.051709,-1.5009,-8.863504,-0.040878,-0.181036,-0.309343,-0.208388,-0.386181,-0.360282,-0.291848,0.267144,-0.122231,-0.279235,-0.320957,-0.44051,-0.44225,-0.08079,0.022784,-0.642815,-0.183513,0.49198,0.460985,0.308029,-0.652229,-0.684474,-0.704817,-0.142988,-0.308005,-0.224021,2.314136,-0.202169,1,4,0,0,0,1,2
0.410028,-0.339503,-0.205193,0.579585,-0.490159,-0.068194,-1.137456,-0.513439,0.180304,-0.164894,-0.163858,-0.348945,-0.038735,-0.115088,-0.344988,0.012786,0.052642,-0.193736,-0.199326,-0.087738,-0.217889,-0.290671,-0.227648,-0.19286,-0.186981,-0.217658,-0.279525,-0.228497,-0.091057,-0.311432,-0.475738,-0.285704,-0.195021,-0.074863,2.199998,1.556358,0.006998,0.028565,0.55036,0.441446,-0.305615,0.332358,-0.547467,1.162766,-0.087341,-0.010827,-0.202169,8,10,0,0,0,1,2
0.894193,-0.141227,-0.055198,0.219373,0.315532,-1.372796,0.006124,3.251423,0.383132,-0.056827,-0.044103,0.039902,-0.037271,-0.06056,0.08277,-0.205908,0.052626,-0.436338,-0.128698,-0.015452,-0.201967,-0.285858,-0.176002,-0.243058,-0.166327,-0.19715,-0.000262,-0.107041,0.191414,1.953794,2.2715,-0.308153,-0.125944,-0.145642,-0.642815,-0.183513,0.007159,0.011816,0.207478,-0.204456,-0.892474,-0.313506,-0.141021,-0.419899,-0.227268,0.322637,2.098628,9,4,0,0,0,0,1
-0.800386,0.054454,-0.078702,0.316015,-0.189793,-0.255913,-0.537755,-0.630623,-0.354403,-0.141771,-0.159667,-0.308833,-0.039208,0.051434,-0.536825,-0.033777,0.052838,0.704596,0.184785,-0.089839,-0.094728,0.323905,-0.144996,-0.089734,-0.045879,0.411451,-0.114154,0.180137,-0.279089,-0.05478,0.024905,0.530248,-0.064427,-0.053647,0.504881,-0.112313,-0.290018,-0.263345,-0.43501,-0.523445,-0.305615,-0.532857,-0.485687,0.214669,-0.12072,-0.277833,-0.141886,3,14,0,0,0,0,3
-0.437262,1.245682,0.356821,1.249491,-0.152891,-0.011477,-0.335855,-0.145537,-0.386054,-0.126163,-0.149786,-0.034711,-0.03798,0.296493,-0.523851,0.194728,0.053378,0.486934,0.445888,-0.038146,-0.241309,0.096309,-0.258461,-0.188562,-0.090158,0.948877,-0.264921,-0.010093,-0.403398,-0.509023,-0.636962,0.660305,-0.095117,0.03069,-0.579748,-0.175903,-0.345055,-0.318398,-0.467633,0.009524,0.916389,-0.252576,-0.075485,-0.042496,-0.245999,-0.296406,-0.08341,5,48,0,0,0,0,3
-0.558303,-0.337164,-0.220474,-0.603733,-0.297802,-0.549321,-0.83725,-0.231381,-0.340348,-0.180822,-0.198263,-0.300829,-0.037368,0.094927,0.35038,0.329104,0.052935,-0.154953,-0.091732,-0.062942,-0.279925,-0.326715,-0.283271,-0.253692,-0.174381,-0.197753,-0.285116,-0.210978,-0.366348,0.721977,2.568749,-0.341775,-0.240393,-0.182539,2.004605,1.232348,-0.262084,-0.242122,-0.434005,-0.676005,-0.632474,-0.740021,0.001226,-0.045756,-0.24778,-0.229657,0.316273,8,31,0,0,0,0,1
0.167945,-0.26525,-0.182721,-0.341811,0.675611,1.414055,2.013209,-0.28861,-0.191643,-0.175898,-0.180172,4.734762,-0.039388,-0.188835,-1.257988,-0.283408,0.052454,-0.75054,-2.757224,-0.119257,-0.00282,0.682967,-0.278332,-0.26365,-0.34315,-1.0054,-0.168883,0.077878,-0.144127,-0.406417,-0.484995,-0.443452,-0.28492,-0.289417,0.691981,0.518983,-0.295441,-0.275267,-0.069199,2.089884,0.039814,1.867811,-0.289974,1.09701,-0.229921,5.823725,-0.202169,4,44,0,0,0,1,3
0.894193,-0.358176,0.090353,-0.02992,-0.181702,0.663114,-0.197839,0.970431,0.351292,-0.179075,-0.199757,-0.361249,-0.039325,-0.204175,0.820887,-0.27745,0.052277,-0.799704,-0.454536,-0.088158,-0.219846,-0.258213,-0.151756,-0.265923,-0.21644,-0.275562,-0.154985,-0.120491,-0.337408,0.084568,-0.003637,-0.328981,-0.204706,-0.146461,-0.642815,-0.183513,-0.138546,-0.116333,0.602039,1.54899,0.0881,0.975515,-0.463156,-0.84499,-0.19802,-0.202334,-0.202169,6,35,0,0,0,1,3
