@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
14,6,0,0,55.6,126.89,1.76,0.091,1752482,3780474624,3700396800,3.239715,2.433,0.17821,0.63748,0.32486,0.23269,0.13338,0.2471,1520653056,22.049,969382016,494004992,271003008,3.76,695571968,10.23,615494016,3.685,4.29,17.162,527460992,295474368,0,0,67994149,63181523,7201340,0.1059,4.97,0.1401,0.0224,1.18498,808,35863769.723808,0,14.787234,1
46,9,0,1,157.76,176.2918,1.7,2.726,7881028,204421152768,200353480704,16.907084,20.007,0.23417,0.49341,0.15708,0.14216,0.07435,0.22023,10014000128,7.739,4941000192,1572999936,2344999936,1.8,5820000256,4.478,1139000064,2.979,3.85,9.331,1832999936,907124992,0,0,1220418767,1217730136,21496832,0.0165,3.18,0.0176,0.00188,0.74001,8100,122066237.702283,0,87.644444,2
5,9,0,0,235.51,326.04,11.07,0.832,311696,8443746304,8355826688,18.530962,9.686,0.23543,0.63932,0.17195,0.17197,0.16781,0.49115,862673984,23.814,551529024,148335008,203111008,5.53,127566000,3.558,39646000,2.369,2.917,12.709,185444000,175103632,0,0,22871704,22139962,1110895,0.031,5.22,0.0622,0.04636,0.90719,1634,3119521.598867,0,42.587703,1
11,9,1,0,162.19,209.08,21.071,1.184,989593,27873366016,28001366016,4.915891,5.341,0.10376,0.62369,0.22754,0.18121,0.05783,0.09982,5242999808,30.394,3270000128,1192999936,544000000,3.15,2636000000,15.338,2764000000,2.133,3.592,32.993,1543000064,421624992,0,0,171856249,170749495,2916329,0.017,2.92,0.0219,0.00581,0.91148,15500,83775346.285576,0,51.488889,2
20,7,0,0,111.5,125.745,2.44,3.48,13339773,26090772480,27065227264,43.811394,16.604,0.01451,0.30298,0.07619,-0.00873,0.01784,0.04675,1630054016,7.091,493880000,124186000,23651000,0.11,574764032,2.456,1524368000,3.051,4.991,2.545,90966000,4081500,0,0,233997970,205674856,39427474,0.1685,2.7,0.2393,0.07365,0.95776,2127,598965815.324165,0,1013.636364,3
18,3,1,0,121.44,160.16,2.262105,0.306,2336829,40291356672,47067357184,31.715853,2.387,0.12324,0.36003,0.19409,0.16214,0.1109,1.84203,19718000640,59.204,7098999808,3827000064,2449999872,7.31,634000000,1.911,7278000128,0.368,0.775,3.829,2872000000,1951374976,0.041437,0.6785,331779938,330532445,8370845,0.0252,3.28,0.0283,0.00188,0.81872,38000,1900757411.334552,0,16.612859,3
20,7,0,0,306.64,628.34,4.346667,2,566365,8167677440,8570619392,3.342927,2.649,0.08964,0.24718,0.19501,0.12165,0.07808,0.12687,3235745024,121.13,799814976,631008000,290052000,10.82,18837000,0.709,444343008,1.291,1.49,91.728,626275008,-273304000,0,0,26636046,25129683,1568911,0.0589,3.13,0.0758,0.00206,1.14048,15300,4844137.100994,0,28.340111,2
21,2,0,0,154.24,237.86,25,1.184,1278648,8505636864,9854098432,4.459737,2.328,0.06452,0.35058,0.12581,0.051,0.05066,0.15537,4231969024,76.895,1483638016,532419008,273054016,4.95,670163968,12.153,2018626048,0.725,1.714,34.585,558611968,273983264,0,0,55145462,50871137,3129659,0.0568,2.42,0.0581,0.02093,1.08078,7300,58367096.949545,0,31.159596,2
20,9,0,0,67.9,176.65,8.62,3.584,7305906,22111655936,28571498496,7.192797,8.861,0.01618,0.45967,0.05738,0.06534,-0.00529,0.01799,3224411904,9.987,1482164992,185010000,52186000,0.15,1393463040,4.279,7853305856,9.142,11.519,9.44,793908992,212940752,0,0,284917717,271556540,15791775,0.0485,1.91,0.0581,0.04597,0.82162,2206,831917993.220339,0,452.666667,1
7,6,0,0,28.16,214.07,11.46,2.388,1725468,1699763584,1542115584,3.543475,4.257,-0.23515,0.49244,-0.32976,-0.31356,-0.13884,-0.17576,362272992,6.103,178398000,-119463000,-85187000,-1.44,250798000,4.155,93150000,3.467,3.902,7.947,-51134000,-24547124,0,0,60360925,59140427,12982960,0.2151,7.95,0.2427,0.01766,1.18204,923,11721404.303511,1,0,0
3,4,0,0,3.48,55.453804,1.4,-0.307,2296010,736892288,1084703360,1.518987,3.602,0.04441,0.36911,0.27576,0.01081,0.01838,0.02646,301168992,1.429,111165000,83051000,13375000,0.07,94490000,0.446,442300992,1.684,2.333,2.291,58335000,-79596624,0.079882,4.1429,211750663,202550097,13309209,0.0629,5.23,0.0657,0.04345,0.40298,15,193060232.213007,0,49.714286,3
9,5,0,0,92.52,107.19,17.27,0.74,683590,7232656896,8367738880,1.285929,1.342,0.14297,0.3037,0.20262,0.23991,0.02282,0.15072,6237556224,76.342,1894365952,1263836032,861537984,10.4,903777984,11.561,1488860032,0.205,0.726,71.948,-402564992,-690687360,0.019106,0.1692,78173983,77494651,958252,0.0123,1.43,0.0139,0.00648,1.01773,1876,20693556.902207,0,8.896154,1
7,9,0,0,13.04,698.1655,0.959898,0.904,2884568,2910513152,2881526784,3.729977,2.657,0.03209,0.59476,0.12838,0.10261,0.02564,0.04761,1084300032,4.873,644899968,139200000,34800000,0.15,699400000,3.133,669800000,1.218,1.501,3.496,89800000,145662496,0,0,223198857,219046659,9843484,0.0441,3.7,0.0637,0.01788,0.99586,3600,191590389.016018,0,86.933333,1
17,4,0,0,22.81,30.31,3.23,1.238,2299217,4352480256,4443189760,2.179438,3.343,0.27571,0.82293,0.69886,0.338,0.10886,0.19521,1329026048,7.053,1093698048,928803008,361639008,1.92,251760992,1.359,411628000,1.428,1.444,10.466,863708992,203356880,0.025562,0.2917,185291079,175192715,22764138,0.1229,9.35,0.1984,0.01346,1.18277,252,39330021.020447,0,11.880208,2
16,7,0,0,36.51,53.21,0.425,1.122,630154,2235126784,2611951872,1.334381,0.691,0.02645,0.11119,0.08614,0.03807,0.03044,0.05951,3781265920,62.851,420449984,325721984,100020000,1.65,137048000,2.239,462624000,1.313,1.417,27.361,175490000,135511120,0.013639,0.303,60644678,58980169,1094132,0.0179,1.72,0.0256,0.02632,1.06031,6310,16908153.941742,0,22.127273,2
8,6,0,0,25.03,163.08,0.79,0.829,1671331,1235333760,1090949504,3.665251,4.861,-0.42447,0.71704,-0.32519,-0.55632,-0.10709,-0.25553,224448992,4.55,160939008,-72989000,-95271000,-1.93,189883008,3.832,40520000,3.832,4.943,6.829,-28525000,6414375,0,0,49354123,27365664,3050500,0.0618,3.96,0.1078,0.00606,1.09719,1157,5933518.816811,1,0,3
36,9,1,0,75.2,289.23,8.061,2.715,9715868,45840715776,45147373568,2.070998,1.894,0.12411,0.39644,0.06655,0.08179,0.02159,0.14163,23834615808,38.659,9449041920,1586128000,2958104064,4.68,6781575168,11.125,6122475008,1.073,1.957,36.311,1206221056,583103104,0,0,549574000,543578244,21579550,0.0354,3.6,0.0397,0.0119,0.76781,12000,168612128.776404,0,16.068376,2
11,3,1,0,65.01,117.382,28.75,0.506,2023237,9059305472,12952304640,5.061113,2.006,0.04555,0.22618,0.19202,0.11378,0.07054,0.16219,6456500224,45.734,1460300032,1239800064,294100000,2.08,98600000,0.708,3991600128,0.693,1.489,12.845,890099968,471424992,0.022629,0.7067,139352480,138411851,4693311,0.0337,2.55,0.0384,0.02504,0.95006,10100,310751275.048657,0,31.254808,3
9,7,0,0,292.49,301.88,0.888889,1.154,380718,8468784640,9579152384,6.18163,1.918,0.05227,0.20351,0.12235,0.10149,0.08019,0.20646,4993082880,172.008,1016161984,610913984,260988992,8.89,36483000,1.26,1146850048,2.907,3.165,47.316,397486016,88147248,0,0,28954101,24128031,1185158,0.0409,2.92,0.0675,0.03756,0.9619,15623,24238102.29098,0,32.901012,0
18,6,0,0,47.89,56,4.825,0.966,3156220,6987311104,4983199232,4.84962,464.461,0,0,0,-44.48713,-0.24011,-0.37763,10729000,0.084,-399707008,-518735008,-455742016,-3.56,1183143936,9.196,5135000,8.823,9.259,9.875,-489980992,-259114752,0,0,145903337,107830794,20751004,0.1422,5.11,0.1433,0.04526,1.01764,391,520000,1,0,0
7,9,0,0,40.34,52.43,0.886,0.863,1433176,6515440640,6505126400,6.153142,3.304,0.12002,0.38049,0.17523,0.15762,0.11683,0.247,1968978048,12.146,749171968,345030016,236320992,1.45,353294016,2.187,342980000,2.754,3.152,6.556,328108000,229935504,0,0,161513147,156712976,6728210,0.0417,4.45,0.0586,0.02735,0.9861,61000,52315436.241611,0,27.82069,1
1,1,0,0,13.17,61.53,1.760417,0.747,316631,722994432,1306153472,0.797312,3.737,-0.09324,0.61874,0.28192,-0.10051,-0.00773,-0.02968,349476992,6.362,216236992,98526000,-36072000,-0.65,29077000,0.53,526803008,0.582,0.725,16.518,86338000,-230005248,0.00757,1.2857,54897070,44806440,2588290,0.0471,7.54,0.0734,0.04487,0.79925,1089,31892663.034266,1,0,3
22,6,1,0,24.51,61.71,0.427439,0.465,49184859,139352850432,188464840704,1.570952,2.952,0.16844,0.73819,0.38391,0.28684,0.0525,0.12168,63833001984,11.252,47120998400,24505999360,10727999488,1.89,13249000448,2.33,62044000256,0.778,1.158,15.602,15187999744,16017999872,0.070161,0.8995,5685550500,5675828209,113954344,0.02,2.17,0.02,0.00073,0.67102,81000,3976669674.144341,0,12.968254,3
14,7,0,0,23.22,33.9,15.36,0.998,946542,4069606656,4390106624,1.350707,0.802,0.02288,0.16839,0.1071,0.03872,0.0243,0.04202,5477100032,31.244,922300032,586600000,125300000,0.7,205100000,1.17,525600000,1.591,1.91,17.191,673100032,55262500,0.016095,0.5429,92233497,67449964,4527287,0.0258,4.94,0.0926,0.5021,0.65004,19400,30574137.630155,0,33.171429,3
8,2,0,0,5.43,42.1,0.26,1.532,3657625,644346304,2805546240,0.956828,0.481,0.00732,0.12004,0.11961,0.05077,0.02824,0.06658,5833200128,49.476,700200000,697699968,40900000,0.35,586499968,4.943,2747699968,1.166,1.77,5.675,442600000,205575008,0,0,118664153,115106602,26154789,0.2204,7.51,0.3154,0.04301,1.20371,19000,484176205.814978,0,15.514286,3
15,2,1,0,41.4,60.07,1.7,1.045,4306021,21615978496,35167539200,1.177944,1.142,0.01143,0.191,0.14046,0.0704,0.03943,0.02901,30805999616,59.586,5884000256,4327000064,352000000,0.26,778000000,1.494,14362999808,0.766,1.446,35.146,2164999936,-1323124992,0.035503,5.6408,522125044,517905686,20680383,0.0396,4.96,0.0469,0.00481,0.93224,100000,408666699.140727,0,159.230769,1
13,5,0,0,18.76,22,0.382,2.886,41250790,7378045952,7504566784,9.690083,47.243,-0.96947,0.21357,0.26642,-0.67573,-0.07676,-0.21394,158848992,0.448,33925000,42320000,-154000000,-0.45,62704000,0.159,189288000,1.229,4.184,1.936,-138978000,-303886112,0,0,393286007,320281528,64701303,0.1645,1.25,0.2179,0.03267,0.6691,43,97772727.272727,1,0,1
17,0,1,0,21.89,71.86,20.402,0.857,15118337,15516598272,32245598208,0.90049,0.771,-0.02346,0.07972,0.09235,0.00208,0.01063,-0.04739,41819000832,59.246,3334000128,3862000128,-994000000,-1.4,2737999872,3.863,18105999360,0.779,1.689,24.309,1235000064,-748625024,0.127854,7,708844151,707121660,28974439,0.0409,2.05,0.0463,0.00179,0.68819,36000,744826992.471924,1,0,3
11,9,0,0,196.83,312.6,0.875,1.118,543618,11902032896,11661484032,42.696312,11.025,0.2091,0.56279,0.26673,0.15827,0.24439,0.85161,1057689984,17.364,595256000,282119008,221159008,3.58,263706000,4.361,23157000,1.082,1.187,4.61,316312992,284417888,0,0,60468594,59864513,1623713,0.0269,3.07,0.0363,0.01313,1.04786,4690,5023210.412148,0,54.980447,2
9,9,0,0,5.12,17.77,1.1,2.463,18753010,9448100864,8250101248,4.723247,8250.101,0,0,0,-230,-0.25315,-0.43689,1000000,0.001,-716000000,-815000000,-810000000,-0.47,1308999936,0.709,111000000,16.57,16.962,1.084,-571000000,-380500000,0,0,1506035025,1113418135,125555873,0.068,7.38,0.1335,0.26086,0.69941,1800,102398523.98524,1,0,2
9,8,0,0,31.95,92.55,30.09,1.22,187805,870034816,1233742080,0.997939,8.695,0.07252,0.99891,0.6074,0.23613,0.01667,0.01931,141896000,10.655,141740992,86187000,4468000,0.35,16976000,1.269,726585024,1.206,1.321,32.016,71236000,68509248,0.119816,11.1429,13407409,12584169,773188,0.0577,3.45,0.0613,0.05891,0.68371,26,22694434.782609,0,91.285714,2
8,3,1,0,24.03,55.11,0.208984,0.296,4006212,13216463872,15452522496,1.635028,1.281,0.06257,0.16363,0.1071,0.08015,0.04841,0.09442,12058590208,21.934,1973089024,1291505024,754529984,1.37,630668992,1.147,2856904960,1.074,2.469,14.697,930966016,358622496,0.048547,0.8412,549998433,290289173,13696235,0.0249,3.3,0.0468,0.00237,0.90757,20000,194386946.995986,0,17.540146,3
12,6,0,0,35.65,336,5.12,1.349,664435,1419448448,891455488,3.784903,183.654,0,1,0,-180.9689,-0.23366,-0.34706,4854000,0.137,4854000,-129812000,-114754000,-3.27,257388992,7.996,1330000,12.812,13.119,9.419,-100233000,-53129000,0,0,39816224,15786774,4959621,0.1246,4.4,0.1461,0.06359,1.01271,78,141203.949464,1,0,0
12,7,0,0,130.87,133.85,14.43,1.031,899570,17333221376,18922332160,6.947865,1.177,0.03819,0.07342,0.07407,0.06952,0.05272,0.28683,16074698752,120.98,1180268032,1190620032,674678016,5.04,1803576960,13.617,3186422016,1.031,1.167,18.836,924248000,628929344,0.007634,0.1984,132446101,131814333,3502576,0.0264,3.25,0.0348,0.00492,0.92232,51000,169166596.729667,0,25.96627,1
2,7,0,0,11.58,24.94,3.16,1.306,525759,1392718848,2541869824,0.714947,1.219,0.146,0.34057,0.29655,0.51468,0.06242,0.14715,2085912064,17.402,710403008,618582976,315048000,2.62,510670016,4.246,1588749056,1.461,1.676,16.197,543278016,67310752,0.040105,0.1756,120269324,47215331,1413552,0.0118,2.89,0.0322,0.63369,0.28388,2430,98089094.029759,0,4.419847,4
51,9,1,0,243.08,369,2.25,1.195,8971878,231412154368,227849158656,3.785231,5.768,0.16868,0.77649,0.2891,0.22821,0.05521,0.11202,39502000128,41.255,30673000448,11420000256,6663000064,6.88,15372000256,16.147,11809000448,0.931,1.124,64.218,13169000448,13898874880,0.006634,0.2372,952000000,926638720,17850737,0.0188,1.7,0.0193,0.02589,0.83135,76453,183889259.210813,0,35.331395,1
1,1,0,0,47.76,71.12,0.429807,0.741,195942,1205033344,978472256,3.949065,0.795,0.06179,0.36232,0.09297,0.0857,0.11337,0.27184,1231495040,48.892,446195008,114490000,76094000,3.01,253791008,10.059,1945000,1.014,1.776,12.094,127061000,47673248,0.004593,0.0731,23656689,20601376,510906,0.0202,2.22,0.0271,0.13637,0.57319,1915,160823.548867,0,15.86711,0
10,6,0,0,27.32,1382.5,0.14,1.951,466331,1308771840,1250820864,3.76516,13.382,-0.05916,0.64667,-0.01337,-0.04414,-0.00798,-0.05658,93468000,1.991,60443000,-1250000,-18914000,-0.4,81766000,1.707,23815000,3.243,4.43,7.256,15542000,30580376,0,0,47905265,40165690,3688709,0.077,9.92,0.109,0.02096,1.04031,159,3282111.356119,1,0,0
7,2,0,0,26.15,30.93,4.133232,1.327,866276,2779840256,5054840320,1.979861,2.723,0.08133,0.46542,0.22277,0.16878,0.04336,0.07609,1856600064,17.287,864099968,413600000,80000000,0.73,119100000,1.12,1781600000,1.108,1.158,13.208,348000000,159662496,0,0,106303637,104289183,2404893,0.0226,2.54,0.0319,0.01869,1.04977,4080,134887946.69897,0,35.821918,2
15,0,0,0,129.81,136.5,1.362022,1.02,1608922,105430253568,108937453568,10.981304,9.163,0.30366,0.59196,0.5689,0.52012,0.19689,0.38916,11888199680,14.757,7037300224,6763200000,3609999872,4.45,4010299904,4.938,7448900096,4.242,5.269,11.821,4498100224,3361499904,0.019674,0.5936,812189011,101686064,9156870,0.0113,5.06,0.0967,0.89897,0.09235,16133,630141282.125032,0,29.170787,4
11,6,0,0,73.53,78.545,6.513,0.814,728296,3693974272,3708320256,14.426132,8.641,-0.13646,0.79023,-0.07657,-0.03904,-0.05146,-0.24192,429160992,8.824,339136000,-32859000,-58563000,-1.21,304552000,6.062,318897984,2.841,3.131,5.097,8995000,3783500,0,0,50237647,39977110,7365570,0.1466,10.21,0.1466,0.01881,1.13468,349,62565819.894055,1,0,0
7,7,0,0,80.33,119.7,2.1,1.29,1842410,11072055296,12757055488,6.3507,2.829,0.0926,0.21467,0.16397,0.14407,0.07606,0.2605,4508700160,32.648,967900032,739299968,417500000,2.89,319600000,2.319,1890000000,1.121,2.52,12.649,473900000,66525000,0,0,137832132,136390408,3641984,0.0264,2.01,0.0351,0.00874,0.97936,7700,149418926.397344,0,27.795848,1
2,5,0,0,41.49,44,0.657821,0.813,1378660,10309010432,10370516992,1.641998,1.197,0.10311,0.62876,0.14334,0.12588,0.02641,0.14695,8666399744,35.082,5449099776,1242249984,893600000,3.52,1393500032,5.692,1589299968,0.213,0.248,25.268,1202000000,2856100096,0.027133,0.3153,248469738,243734231,3417009,0.0138,2.72,0.0204,0.07688,0.74583,9400,62897735.000792,0,11.786932,2
20,6,0,0,59.83,91.92,9.6,2.27,730726,4277701632,3697970176,4.345268,82.708,0,0,0,-7.36816,-0.19919,-0.33257,44711000,0.564,-246159008,-305056000,-275433984,-3.49,665444992,9.307,85714000,8.059,8.32,13.769,-251008000,-153841376,0,0,71497597,46969631,8085396,0.1131,8.66,0.1396,0.02511,1.11552,218,6225143.438158,1,0,0
2,0,0,0,22.92,23.79,2.79,1.98,1150506,3356683264,4037963008,2.837336,6.627,0.13052,0.57895,0.23867,-0.16125,0.02019,0.07057,609316992,4.146,352766016,145424000,79528000,0.54,140658000,0.96,821937984,2.525,4.041,8.078,197864000,4944375,0,0,146452138,137189040,3753523,0.0256,3.11,0.0332,0.08672,0.90044,319,101750183.708839,0,42.444444,1
8,10,0,0,85.35,88,2.90625,0.705,478731,5037790720,10167090176,1.555608,4.174,0.11724,0.42769,0.34978,0.1735,0.03162,0.08383,2436100096,41.911,1041900032,852099968,270500000,4.56,13100000,0.222,4900400128,0.187,0.374,54.866,665800000,-298987488,0.036644,0.682,59025080,57578966,2009523,0.034,3.9,0.0395,0.02313,0.9231,3475,89315789.888091,0,18.717105,2
14,9,0,0,23.76,103.95,18.75,0.646,1912935,2751757824,2908652800,2.595587,5.075,-0.05855,0.60231,0.07287,0.01447,0.00051,-0.02556,573118976,4.977,345193984,41762000,-33557000,-0.29,122935000,1.061,269484992,0.89,1.026,9.154,67814000,120236496,0,0,115814720,105793272,11195615,0.0967,5.29,0.1142,0.02338,1.26008,1833,29439042.167359,1,0,2
14,6,0,0,189.99,914.265,11.85,2.64,735656,4021315584,3697967872,9.889133,476.235,0,0,0,-34.97566,-0.37978,-0.60975,7765000,0.381,-214216000,-271353984,-251012000,-12.41,301275008,14.315,755000,6.198,6.307,19.212,-191308000,-104045248,0,0,21049585,15633438,2638027,0.1253,5.31,0.1255,0.00201,1.12625,116,39298.355195,1,0,1
4,2,0,0,14.74,35.27,2.66,1.339,2190060,1458446208,2856618240,1.921272,0.774,0.05258,0.51387,0.11774,0.08376,0.07607,0.28943,3689376000,36.31,1895842944,434393984,194003008,1.85,112800000,1.14,1510972032,0.399,2.408,7.672,264624992,163225504,0,0,98944792,97944460,18928079,0.1913,7.8,0.3484,0.00864,1.21967,12000,196946302.398332,0,7.967568,3
3,2,0,0,64.48,148.44,1.022727,1.194,208129,939408320,1388756224,1.019995,0.84,0.05105,0.17005,0.10611,0.05214,0.0465,0.09205,1653502976,110.75,281174016,175456000,84418000,5.61,54914000,3.769,504262016,0.908,2.04,63.216,100714000,77172000,0,0,14568987,14303686,457916,0.0314,2.17,0.0362,0.01887,0.98318,7800,7976809.921539,0,11.493761,1
13,2,0,0,567.05,572.18,0.875,0.683,313507,21083635712,23516379136,5.79107,1.433,0.03545,0.23824,0.07688,0.06685,0.07184,0.17099,16410267648,441.951,3909593088,1261665024,581676992,15.59,458072992,12.32,2890817024,0.574,1.034,97.918,1181917056,486239264,0.003688,0.1329,37181263,36947021,627509,0.0169,1.4,0.0189,0.00512,0.92185,23338,29522835.678833,0,36.372675,1
6,6,0,0,9.28,39.475,8.01,0.595,4010579,2412480512,10709480448,3.29078,1.705,0.11145,0.56567,0.267,0.21079,0.06617,1.59635,6280999936,24.321,3552999936,1676999936,700000000,2.69,599000000,2.304,8896000000,0.755,1.652,2.82,826000000,321124992,0.091684,0.3197,259965579,258733342,12815979,0.0493,3.43,0.0657,0.00245,0.84465,10000,3154609929.078014,0,3.449814,4
1,7,0,0,37.19,62.075,4.125787,0.466,64579,491503232,278201248,2.050844,1.265,0.11532,0.42616,0.22741,0.21493,0.01168,0.09137,219840992,16.404,93688000,49995000,21506000,1.58,218164992,16.508,4863000,0.981,1.107,18.134,38706000,58629124,0.033442,0.7785,13216006,11692861,168821,0.0128,3.44,0.0132,0.11444,0.62747,999,268170.287857,0,23.537975,2
5,9,0,0,15.37,36.8,4.43,3.513,1630384,740462272,772416256,16.368477,2.667,-0.05693,0.22332,0.05609,-0.07292,-0.00193,-0.22071,289663008,6.067,64688000,16246000,-16490000,-0.34,49373000,1.025,74597000,0.693,1.057,0.939,67337000,4077250,0,0,48175815,29673893,4496202,0.0933,2.43,0.1478,0.4128,0.34687,702,79443024.494143,1,0,1
12,2,1,0,74.81,126.87,0.079012,0.597,1837582,10490796032,13321595904,43.494183,3.134,-0.13369,0.6456,0.23859,0.22808,0.09019,-0.77416,4250800128,30.406,2744300032,1014200000,-568300032,-4.07,546600000,3.898,3348800000,1.135,1.662,1.72,691699968,475937504,0.037634,0.9241,140232540,132146732,4191835,0.0299,2.65,0.0386,0.05954,0.90277,4985,1946976744.186046,1,0,1
20,8,1,0,71.06,147.83,23.4375,1.235,1931089,12563647488,29979713536,2.139975,8.791,0.00145,0.60317,0.55606,0.29013,0.02455,0.00951,3410208000,21.571,2056929024,1896273024,4935000,0.02,447582016,2.826,16584486912,0.791,0.888,33.206,1233022976,1100467840,0.05569,196,158375515,147018407,9564636,0.0604,3.86,0.0824,0.00392,1.10352,816,499442477.624526,0,3553,2
9,7,0,0,31.35,125.77,0.092014,1.01,1763510,3189506816,2997527040,2.389117,0.538,0.03197,0.38001,0.03933,0.00112,0.03584,0.12755,5569026048,55.033,2116273024,219030000,178059008,1.75,380547008,3.806,243648992,0.913,1.571,13.122,344464000,236905376,0.069913,1.28,101738660,90658370,12005087,0.118,7.1,0.2002,0.03314,1.06086,14700,18567976.8328,0,17.914286,4
6,6,0,0,10.18,52,0.75,1.851,3373350,794637632,569650240,3.442678,4.689,0.42112,0.9562,0.41037,0.49182,0.19865,0.38348,121484496,1.917,116163176,49853424,51159472,0.78,190711808,2.555,435245,7.367,7.822,2.957,30463874,10701850,0,0,78058706,69424309,15564623,0.1994,3.53,0.2014,0.07531,0.47473,64,147191.410213,0,13.051282,2
3,5,0,0,41.36,72.73,0.125,1.482,310831,951766912,4766994944,1.066117,3.248,-0.06074,1,0.27453,0.34093,0.04635,-0.09463,1467586944,61.658,1467586944,402900000,-89147000,-3.71,172896000,7.513,3988123904,18.496,18.678,38.795,124278000,-504604128,0,0,23011773,22362381,1310006,0.0569,3.75,0.0815,0.03619,1.09793,7350,102799945.972419,1,0,1
6,8,0,0,21.98,74.2375,19.331,0.92,509906,1116356352,2771120128,0.746324,8.583,0.05425,0.67334,0.59125,0.2697,0.0175,0.01332,322860992,7.517,217396000,190890000,16896000,0.38,4697000,0.104,1727757952,0.708,1.072,29.451,144024992,98069752,0.10109,6.4145,45354115,42720782,1666021,0.0367,3.02,0.0538,0.07229,0.73352,50,58665510.57689,0,57.842105,3
6,7,0,0,6.38,11.36,1.38,1.264,788340,1445450112,3949674240,1.829128,2.077,-0.01894,0.20948,0.09159,0.06498,0.02171,-0.04374,1901675008,8.245,398372000,174172992,-36013000,-0.16,5259000,0.023,2509483008,0.191,1.256,3.488,279929984,67883000,0,0,226559586,59596499,3358553,0.0148,4.32,0.0562,0.04514,0.96784,2619,719461871.559633,1,0,2
11,7,0,0,199.9,242.59,5.17,1.711,2388693,8984332288,12580586496,2.680092,2.958,0.06447,0.33815,0.22957,0.15661,0.04613,0.09049,4253100032,97.548,1438200064,976400000,250100000,5.44,342300000,7.616,3776600064,1.152,1.547,74.587,567900032,341500000,0,0,44944136,44681576,4516327,0.1005,4.33,0.1138,0.00599,1.10041,11928,50633489.267567,0,36.746324,3
35,2,1,1,125.91,219.94,81.91,1.109,4908512,77086588928,68012593152,9.918078,5.873,0.22668,0.8323,0.22919,0.19767,0.06108,0.33262,11580000256,18.587,9637999616,2654000128,2624999936,4.12,11356000256,18.548,2281999872,0.613,1.232,12.695,4307999744,3383124992,0,0,429079558,412934592,21167430,0.0346,4.25,0.0503,0.01493,0.82108,7300,179755799.291059,0,30.56068,3
9,9,0,0,10.92,23.41,5.87,1.053,223781,1979564032,2374091008,2.673849,3.341,-0.02948,0.67651,0.17411,0.10676,0.02415,-0.02072,710678016,3.874,480777984,123739000,-15832000,-0.08,151060000,0.833,545587008,1.711,2.368,4.084,133606000,77345752,0,0,181278754,14495049,1099530,0.0061,5.24,0.0627,0.07914,0.92139,2000,133591333.986288,1,0,2
