@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
13,7,12790841344,15684241408,8.053,1947672960,498732000,67990000,-114431000,4115200000,-52117000,-2057399552,0,0,2.015924,0
3,0,4790061568,4932312064,5.003,985929984,352979008,243332992,142751008,207676992,187328000,126151624,0.005976,0.1995,33.928736,2
25,7,64646225920,69255331840,2.658,26052929536,3917547008,2308790016,971812992,5107389952,1990838016,948364352,0.000891,0.0605,67.159443,2
6,5,4482055168,7435720192,5.783,1285836032,1188115968,933564032,586537024,3388044032,-1152862976,636912256,0.030544,0.2525,8.356061,3
10,7,2439996160,2198450176,82.649,26600000,2613000,-135094000,-128039000,195072992,-89406000,-94511624,0,0,0,0
15,5,71902134272,71018610688,6.148,11551500288,5051400192,3276999936,1641100032,13375099904,2119800064,984899968,0.008923,0.3782,42.367069,2
5,2,1161769856,1155767808,0.37,3123169024,1260774016,298272992,182250000,295776000,390448000,310803872,0,0,6.93199,3
6,9,3870460160,4772655104,5.266,906329984,550524032,348974016,38990000,1052633024,287387008,178601504,0,0,97.04,1
20,3,12409850880,14999430144,0.717,20911613952,3900133888,1108880000,578883008,2636851968,936630976,175046752,0,0,21.603211,2
21,6,88806064128,126246068224,2.646,47703998464,35262001152,19114999808,5048999936,50988998656,15900999680,16190499840,0.056695,0.988,17.522088,3
7,8,3089654016,12229914624,12.42,984705024,952033024,654038016,-1431276032,9649035264,188012992,685993024,0.060836,10.545501,0,4
16,8,31345889280,28522790912,9.783,2915500032,2312900096,198800000,104200000,1113600000,394600000,127800000,0,0,284.576923,2
6,6,533992896,172339424,16.666,10341000,-181882000,-248103008,-302919008,9781000,-192660992,-81398752,0,0,0,3
26,2,102661169152,107688173568,4.469,24096000000,12419999744,3644999936,2052999936,9009999872,8472000000,-3821750016,0,0,49.999506,1
17,6,8253237248,12016435200,2.94,4086694912,3765299968,1598406016,-404840992,5433083904,1315965952,1356260480,0,0,0,1
12,4,3324021760,6065721856,0.2,30275299328,-306400000,-929699968,-982300032,3202700032,-868000000,-769400000,0.037786,0.1537,0,4
16,6,21191659520,27374659584,2.602,10522000384,3495000064,2058000000,945000000,6384000000,1678000000,924499968,0.016594,0.4611,22.66866,2
12,6,19458123776,19256623104,6.505,2960199936,1044099968,789500032,487700000,308200000,676700032,207850000,0.003106,0.1243,40.508982,1
8,7,14842238976,15359050752,4.483,3426288128,886646976,549457984,387784000,989969984,379736000,202264880,0.004292,0.1677,39.22504,1
5,10,3917028608,6040162304,3.263,1851250944,586598976,479228992,182740000,2181935104,535632992,293706880,0.027368,0.5909,21.784091,1
6,4,3807296000,3664295936,0.907,4038200064,675800000,564400000,140900000,394100000,622800000,253612496,0.00905,0.2752,28.724771,1
12,2,4784772608,9436772352,0.416,22701000704,9150000128,1404000000,494000000,5480999936,1396000000,845625024,0.039644,0.4047,10.125,4
13,6,1781687552,1154381568,199.375,5790000,-193222000,-231404992,-199608992,3031000,-186190000,-110811752,0,0,0,1
14,7,5455337472,9704337408,0.722,13447000064,3105999872,1471000064,313000000,6373000192,1427000064,738249984,0,0,19.389344,0
14,9,5881540608,6258930688,6.281,996476032,525831008,152360992,23839000,545950016,135290000,126297248,0,0,107.587302,0
13,4,3589233920,9249587200,2.438,3793999872,1460000000,1256000000,-1504000000,6551000064,554000000,578000000,0,0,0,3
18,1,24449165312,28379273216,1.741,16300000256,5782000128,3523000064,2263000064,7464999936,3324000000,2585125120,0.009474,0.11,11.826884,3
3,5,381869600,1924636544,3.254,591436032,360881984,139610000,34724000,1547038976,281284000,-84494872,0.030936,0.3468,11.263006,2
15,7,6013947392,8774847488,1.952,4496000000,2050099968,910300032,393300000,2995599872,543600000,378137504,0.019754,0.3091,15.804416,3
5,5,23937585152,23237056512,1.412,16454135808,8329018880,3713424896,2150533888,4364232192,2265315072,15633625,0,0,11.350411,4
25,7,134069649408,166927597568,6.843,24393000960,13633000448,12366000128,6935000064,33955999744,9856000000,4991499776,0.023924,0.4657,19.638575,2
2,7,1056582912,1061782976,0.81,1310099968,350700000,134300000,45900000,96800000,92500000,100200000,0.010887,0.2587,22.9801,0
6,6,406834944,407639936,1.907,213751008,171254000,-39410000,-49181000,70094000,-14901000,-10144500,0,0,0,3
19,6,3209914624,2731084288,364.145,7500000,-245127008,-315496000,-278228000,8715000,-229935008,-149782000,0,0,0,0
12,4,3115093248,3419448832,3.462,987636992,443379008,323744992,35998000,1485915008,331345984,5518125,0.00923,0.153,20.38806,2
2,9,6887014912,6633335296,0.824,8049495040,696492992,500108992,259208000,364591008,473452992,260805248,0,0,27.67666,2
3,3,5943254016,5603762688,5.249,1067673024,565577984,328144000,236510000,107833000,298071008,205498368,0,0,25.648485,0
3,5,9047545856,9539946496,4.064,2347399936,1430499968,553100032,404100000,1034000000,535300000,438262496,0.0084,0.1883,22.820213,1
13,9,45548204032,48898904064,8.441,5793200128,4219000064,2628000000,1613699968,5021599744,2073200000,1686925056,0.032572,0.9238,28.440449,4
6,9,1802398080,2150294528,3.62,594033984,224786000,109749000,51015000,278345984,64584000,523125,0.001612,0.0714,37.272959,0
6,9,3058009344,4133251584,3.622,1141001984,647468032,272316992,-279375008,1168144000,245862000,201228000,0,0,0,4
3,7,2710558976,2506428672,9.834,254886000,74818000,18196000,15281000,3760000,29001000,-18359624,0,0,150.05,0
9,2,1942894208,3200924160,2.021,1584135040,879800000,205855008,33979000,1328604032,134575008,46342000,0,0,62.45,1
4,6,502533920,264191920,1.348,196035008,106681000,-21991000,-6402000,23680000,15201000,18520624,0,0,0,3
22,3,38059446272,43147956224,3.82,11295170560,4531706880,2663208960,1529814016,6000852992,2145753984,1026448384,0.029336,0.7278,24.932271,3
4,1,412053760,762213760,1.037,734998976,301392000,97292000,14805000,365060992,79374000,-13773750,0.021358,0.5957,28,0
21,7,128858611712,156388605952,3.911,39990001664,15226999808,9959000064,5717000192,37647998976,6193999872,4571874816,0.022001,0.5085,23.089875,2
4,2,244246736,1164825728,0.651,1790054016,416680992,78256000,-10873000,992113984,109152000,109386752,0,0,0,2
12,8,7280775168,10248288256,12.759,803230976,640870976,586193024,234036992,3079508992,448303008,322807008,0.039484,1.1693,30.062992,3
22,7,246925869056,283247869952,4.486,63139000320,19591999488,14007000064,9436999680,40747999232,11372999680,4527875072,0.010611,0.2872,26.809766,2
7,6,2482064896,2501945856,12.192,205216000,125706000,-102837000,-121229000,217935008,-80470000,-18756124,0,0,0,1
9,2,2556478976,6509878784,0.443,14695799808,2286200064,626099968,157800000,4164300032,508100000,125387504,0.018092,0.2993,16.59867,3
10,7,18564911104,20059897856,7.003,2864519936,694918976,413756000,294351008,1532227968,519200992,217082000,0.004689,0.3053,63.277259,1
8,6,1960409344,1826810368,7.786,234639008,162162000,64874000,47115000,185888992,58758000,37695000,0.008291,0.3512,42.243902,2
13,9,399508766720,396212764672,12.3,32212000768,16979300352,12157899776,9463199744,2704699904,10792999936,9320262656,0.006355,0.2651,36.759643,2
18,0,14856939520,26624940032,0.689,38655000576,3361999872,2812999936,150000000,13360000000,2356999936,545374976,0.117532,11.468101,98.276596,3
18,5,32205469696,36229468160,3.694,9808000000,4231000064,2593999872,137000000,5935000064,1407000064,1335624960,0.011098,2.4324,221.577181,2
20,9,7730070528,7585052672,8.16,929555008,629457024,164539008,122051000,83185000,190802000,166527632,0.006801,0.4375,63.944444,2
24,6,26117539840,25767540736,5.991,4300800000,2527399936,923299968,571500032,2579300096,987699968,425124992,0,0,46.901408,1
19,8,53971046400,67760615424,14.241,4758111232,3459595008,3352899072,1612307968,10440279040,3145160960,2450291712,0.039122,1.3086,33.545256,2
13,5,57606701056,63227699200,3.974,15909999616,6584999936,3446000128,2436999936,14974999552,2591000064,4043249920,0.020238,0.4865,24.259009,4
15,3,29342578688,37016580096,2.445,15141000192,8805000192,3548000000,1418000000,8743999488,2091000064,1916499968,0.058115,1.0933,20.386667,3
12,8,17020443648,21619443712,3.073,7036000256,1214000000,1053000000,279000000,5191000064,918000000,496124992,0.034672,2.1579,62.078947,1
5,9,3086950912,3047468032,10.553,288787008,179414000,31027000,14009000,33908000,49684000,48248624,0,0,220.16,0
5,3,4328054272,4642959872,2.991,1552343040,592785984,442892992,254156000,448976992,291180992,287325760,0,0,17.586826,1
8,2,4367923712,4870386688,2.335,2086195968,852732992,387755008,225980000,559308032,175503008,98206496,0,0,19.489101,1
13,8,1278230912,3721157888,2.532,1469933056,355616000,303307008,-64279000,2613683968,286214016,219044752,0.003707,1.2637,0,3
11,5,10917656576,13748993024,2.337,5883393024,1915275008,1515630976,1065502016,3187182080,1417330048,1342722432,0.007634,0.0816,10.791033,1
1,7,732525120,1602925056,0.361,4439000064,806899968,78500000,-14600000,891500032,209400000,124300000,0.033452,1.1865,0,4
17,6,2564454400,1921313280,274.473,7000000,-335447008,-381759008,-331801984,26597000,-293704992,-188326256,0,0,0,1
14,2,6299652608,25094965248,0.887,28279818240,3520314880,1127292032,521065984,19335686144,1208061952,-429718112,0,0,12.580645,3
3,5,1790205184,2143405056,1.3,1649200000,589800000,236700000,140100000,547500032,609500032,175675008,0.03168,0.4083,13.014793,2
32,6,147049037824,158777032704,8.585,18493999104,12583999488,4704999936,2504999936,12026999808,4284999936,2937874944,0,0,59.071429,0
9,2,2531615744,4402288640,0.836,5267001856,1948182016,524119008,197100000,1997453056,409799008,76929752,0.033557,0.4902,14.656863,4
12,6,1287591808,1034594880,127.759,8098000,8098000,-88008000,-92720000,59764000,-82125000,-48565000,0,0,0,0
8,9,6566968320,5685441536,5.486,1036353024,552476992,265540992,199874000,13409000,273168992,187116624,0,0,33.253102,1
6,8,517810688,1113620608,7.898,140996000,104516000,85103000,-37659000,609580032,76947000,55144124,0.097063,2.4918,0,0
17,3,8878205952,16459906048,1.437,11450500096,2919399936,1967299968,850099968,8279799808,1543900032,1112912512,0.076628,0.791,10.485876,4
11,9,4133950464,4037145600,5.738,703542016,479592992,154462000,82948000,10798000,166198000,135221120,0,0,50.022936,2
6,8,2737232640,4362348544,3.064,1423950976,618857024,453744000,180952000,1640494976,381329984,288244384,0.083406,1.2632,15.197368,2
5,2,8072472064,8582272512,3.295,2604800000,648200000,387300000,187900000,627100032,200500000,45225000,0,0,44.065903,0
11,6,858059968,2019260032,0.739,2733499904,539200000,8200000,-1030200000,1242400000,-87700000,30150000,0,0,0,4
8,9,14645554176,13716782080,4.012,3419326976,413348992,378294016,332527008,5471000,328364992,79177624,0,0,44.651416,2
5,0,322860800,1432560768,0.778,1841699968,393300000,260300000,15100000,1152300032,117700000,-29637500,0.013636,0.3067,21.296296,4
12,9,72375713792,79812714496,5.618,14206000128,5030000128,3183000064,819000000,8498999808,2180999936,1089624960,0.012915,1.1915,89.882979,1
9,6,560808320,507805344,356.105,1426000,-59421000,-201820000,-203096992,138462000,-167188992,-100205000,0,0,0,0
12,2,12433385472,15727885312,1.8,8737899520,2496399872,1428800000,711000000,3550200064,813800000,590249984,0.022468,0.4013,17.894501,2
3,9,1995733504,1803949312,1.279,1410755968,611176000,12561000,-76379000,62170000,96214000,112036000,0,0,0,3
14,2,5076244480,9164045312,1.721,5325400064,1606200064,1032899968,299400000,4442200064,583200000,341950016,0.023426,0.3941,17,1
8,3,2370348544,3203524608,0.811,3950673920,956043008,206620000,69553000,930041984,156904000,106234376,0,0,35.895062,0
4,7,2190016000,2218844928,1.39,1596647040,403808000,220280992,118392000,230652000,212372992,177906368,0.006089,0.1141,18.41446,0
8,2,4969981440,6643981312,1.802,3687000064,935000000,663000000,312000000,1739000064,453000000,296624992,0.039149,0.6216,15.966216,2
3,7,4776545280,5185722368,4.799,1080600064,462600000,260600000,84600000,476200000,186600000,141500000,0.005325,0.3058,57.482412,0
7,7,392000672,1631053696,0.476,3430184960,576030016,109118000,-353798016,1373161984,16905000,84409000,0,0,0,4
15,6,5840827392,6030031360,9.175,657227008,458616992,-47434000,-92433000,734744000,63347000,47564876,0,0,0,1
22,6,6289222144,4783436800,125.715,38050000,-382457984,-437247008,-467798016,215452000,-324771008,-239332128,0,0,0,2
15,6,2307092480,2039256448,2.368,861312000,727545024,52187000,53121000,33059000,117445000,55104376,0,0,44.833333,2
41,9,53312663552,50666123264,16.799,3016056064,2411053056,29783000,124580000,1264427008,965505024,823317376,0,0,413.162162,1
10,2,18295386112,20101597184,2.326,8640799744,1917799936,1813699968,898400000,2810800128,1291200000,521162496,0.02435,0.499,20.292415,3
18,0,6163699712,8999700480,1.731,5198000128,1799000064,1014000000,446000000,3415000064,596000000,384249984,0,0,13.95098,2
33,9,14514509824,13255864320,7.46,1776812032,1455883008,228511008,493019008,87748000,498369984,506062752,0,0,29.716049,1
12,6,50834984960,51907657728,12.856,4037714944,2484808960,1392832000,985656000,1237271040,905809024,625739008,0,0,52.905912,2
22,0,211426623488,234031611904,7.04,33244999680,16106000384,12968999936,6713999872,25920000000,9912000512,3551624960,0.013011,0.4108,32.046198,1
12,2,944115136,4736350208,0.75,6318923776,1897323008,293788992,-8165000,3734277888,116223000,-25507124,0.032982,2.7273,0,1
15,8,12449802240,16600737792,14.893,1114637056,1110521984,1008620032,455451008,5021512192,835070016,735233728,0.066402,1.6543,25.345679,2
18,2,8014620160,11174620160,0.737,15166000128,6231000064,1698000000,889000000,5592000000,1215000064,562249984,0.030508,0.2716,9.310345,3
20,6,3145088256,3541764608,5.805,610158976,-167803008,-469647008,-532932000,882908032,-421246016,-206266128,0,0,0,0
4,0,381661536,303327552,1.349,224778000,56595000,26338000,18167000,5959000,71545000,62568248,0,0,21.85,1
10,2,2044058624,2714929664,1.44,1885539968,1105048960,137672992,-14966000,719342016,144700992,104389000,0,0,0,1
11,7,13489319936,14191120384,3.836,3699599872,1292099968,792800000,516500000,1162599936,613699968,420575008,0.007838,0.211,27.234646,1
11,8,3668166144,5731244032,12.961,442203008,417934016,375848000,97709000,2134248960,281952992,211173376,0.0625,2.2308,35.711538,1
10,10,4886481408,10210481152,2.927,3488000000,1634000000,1059000000,294000000,5379999744,981000000,-422500000,0.046138,0.7472,16.457565,3
22,2,1692218112,5514208256,2.478,2225413120,789665984,518031008,192063008,4103216128,355852000,215420880,0.100282,0.9271,9.25,3
9,4,575980032,660403072,0.483,1366989056,338932000,231867008,-151682000,167426000,181435008,8452750,0,0,0,3
1,7,383312960,892012928,0.419,2131200000,371600000,106900000,44900000,541600000,14000000,-71237504,0,0,8.648,4
19,8,89571778560,139475075072,13.595,10259600384,7630199808,6625500160,2501299968,45213200384,5244899840,4460037632,0.034679,1.2411,35.688433,1
6,7,13953944576,12453879808,127080.41,98000,51000,-600452992,-797235008,40194000,-448328992,-287075744,0,0,0,4
13,2,3103501824,2953501952,0.773,3822000128,544000000,449000000,291000000,442000000,466000000,347249984,0,0,10.83619,1
5,6,1069182208,1798766208,2.544,707006976,618707968,375764992,36271000,951737024,203482000,336484640,0,0,32.018868,1
9,1,15258609664,15845563392,1.875,8451999744,4749000192,1134000000,480000000,2940000000,1134000000,370500000,0.007719,0.2381,30.97619,1
13,5,20745132032,11863388160,3.052,3887229952,919209024,310646016,20208000,2302362112,464912992,1005519872,0.03481,19.2857,0,2
6,8,1573404800,2208873728,8.681,254446000,152912000,125837000,-49714000,1466953984,82429000,136295120,0.064649,47.4315,0,3
4,0,298738912,345651744,1.906,181340992,75721000,40267000,2645000,76518000,46656000,-2872625,0,0,105,4
8,6,2503618048,2422958080,9.197,263464992,234735008,-80072000,-93271000,110163000,-65492000,-53092124,0,0,0,1
13,2,1557019904,1400046080,1.98,707243008,200584992,-42325000,-64281000,228100000,98245000,-11549875,0,0,0,1
14,2,31821651968,30472548352,0.876,34766213120,6777273856,3651228928,2657505024,5663205888,-568169984,8794010624,0.016277,0.1978,12.432806,3
25,7,15300826112,19325827072,2.413,8008999936,1412000000,1219000064,345000000,4249999872,842000000,112125000,0,0,45.114583,1
21,7,38942699520,56971759616,0.905,62919999488,13287000064,8022000128,4629000192,22077999104,7976000000,2057874944,0.011175,0.0899,8.411848,0
4,7,3284082432,3973204480,1.39,2858400000,544200000,255100000,28900000,1100000000,9800000,82725000,0,0,103.7625,0
13,4,2481161728,3093863680,0.791,3910952960,825715008,597337984,186075008,625984000,591454976,-86324128,0.026801,0.2832,13.557522,3
11,6,14835084288,14938586112,6.694,2231787008,1529083008,506476992,418296000,149832000,614102976,445135136,0,0,39.203415,4
4,9,1421930368,1699417344,3.523,482396992,393800992,75127000,2863000,371360992,91839000,140514000,0,0,760,2
14,7,318280269824,327028277248,7.859,41611001856,13274000384,10380000256,7584999936,19996999680,6560000000,5185500160,0.004269,0.2225,42.754986,1
14,10,37606871040,58593169408,6.296,9306699776,4030700032,3670000128,1663200000,20562300928,3326700032,-1004475008,0.029736,0.6631,22.426104,3
4,5,3043634432,3249667584,2.859,1136529024,518430016,379641984,246958000,295177984,358751008,234553376,0.070252,0.8069,11.425926,4
23,2,23921715200,25966796800,2.228,11654554624,4990546944,1861335040,1201376000,2287826944,1296269056,845920768,0,0,20.488095,2
26,6,122855645184,143583657984,4.198,34200000512,22360999936,9445999616,4659999744,28608999424,7145999872,4464875008,0.029566,0.7762,26.458564,2
4,6,2061417216,7362107904,2.412,3051697920,837350016,448867008,-242644992,5551178240,218619008,-317427360,0,0,0,3
40,3,858915274752,922790264832,1.331,693152972800,172666994688,42879000576,21344000000,66559000576,38437998592,8344999936,0.008312,0.334,40.65283,0
4,7,2794192384,2871592448,1.198,2396999936,346000000,196500000,108000000,113400000,232800000,189512496,0.004202,0.1085,27.009434,1
8,9,7754193920,7528241152,57.271,131449000,53257000,-137259008,-225439008,4388000,-112120000,-4846250,0,0,0,1
