@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
2.879135,9,0.154293,1.295069,-0.814354,0.479676,-0.37512,-0.143594,-0.136252,-0.719313,-0.690137,-0.584779,1.018847,1.69767,-0.180823,1.151277,3
0.92233,5,1.322381,-0.285945,-1.148907,1.858611,1.805614,1.499669,0.940292,-1.361998,0.235171,-0.256283,0.777791,-1.499851,-0.523763,-0.160726,2
-0.422974,7,-0.595048,1.069283,0.295136,-0.859856,-0.517331,-0.364313,-0.548732,1.250003,-0.690137,-0.584779,-0.762833,1.358216,0.629615,-1.592794,2
-0.056073,8,-1.097275,-0.800951,0.903215,-1.331872,-0.297914,-0.373818,0.012043,-2.014157,1.665194,1.027293,-1.590978,-0.967229,-0.527078,-1.592794,2
0.433128,5,0.871637,0.563303,0.548749,0.30663,0.441233,-0.135184,0.182714,-0.310208,-0.188643,-0.072062,-0.016003,-0.785318,-0.559322,0.484017,4
-0.545274,6,-1.304905,-0.052468,0.029116,-1.61251,-2.365078,-0.382426,-1.021521,1.847208,-0.690137,-0.584779,1.391377,1.561265,-0.572582,-1.592794,2
0.92233,4,-0.172498,-1.4915,-1.246779,0.690017,-0.043583,-0.163526,0.366379,0.396785,0.420014,0.111127,1.07116,0.836472,-0.500056,-0.089856,3
-0.545274,7,0.65357,-0.022345,0.131425,0.376732,1.073093,-0.083914,0.099321,1.101824,0.47781,0.149176,-0.634572,0.014625,-0.351087,0.215828,3
-1.279077,3,-0.768239,-0.522862,-0.77813,-0.295957,0.937372,-0.336666,-0.873594,0.231475,-0.621491,0.496655,-1.650714,0.050611,1.567224,0.33025,2
0.677729,8,0.376734,-0.62599,-0.048098,0.463026,-0.767643,-0.190705,0.77181,0.706839,1.630278,0.633616,1.548681,0.477264,-0.443201,0.199034,2
1.900732,4,1.16746,-1.120421,0.350022,0.934452,0.548106,0.783005,1.234468,-0.887994,0.623271,0.052072,0.482146,-0.534304,3.024366,-0.110842,1
-1.279077,0,-1.879462,-2.198143,-1.743403,-0.314089,1.036095,-0.378385,-0.54046,-0.305182,-0.690137,-0.584779,-1.647824,-0.397519,-0.252545,-1.592794,1
-0.667575,9,-1.778383,1.116742,-0.800869,-1.196367,-1.230131,-0.361162,-0.876867,0.555601,-0.690137,-0.584779,-0.580205,0.646252,1.065572,-1.592794,3
1.656132,1,2.326632,0.318284,0.340032,1.996622,0.847115,5.824856,2.196035,-0.218673,0.039812,-0.049441,1.397699,-1.634612,5.112038,0.329386,2
0.188528,4,-0.692589,3.32203,-1.55077,0.810399,1.518503,-0.368663,0.552081,-0.879198,0.760456,2.198953,-0.569314,1.761209,-0.287703,-1.592794,3
-1.034476,2,-0.686075,0.198388,-0.200072,-0.616577,-0.743309,-0.37791,-1.071026,-0.085877,-0.312764,-0.166669,-0.049491,-1.01364,-0.187151,0.514339,0
-0.667575,3,-1.175972,-1.686019,-0.94543,-0.110551,0.483774,-0.282838,0.124102,-0.414862,0.718645,0.142748,-0.722015,0.396169,-0.324167,0.115914,2
2.023033,9,0.775509,-0.135144,0.147845,0.506277,-0.351011,-0.110188,0.566196,1.029729,-0.690137,-0.584779,1.157636,0.915966,-0.544456,0.830276,2
-0.545274,9,0.987565,2.104509,6.315413,-3.646639,-2.519981,-0.391198,-0.356132,2.012587,-0.690137,-0.584779,0.634138,1.693541,1.155376,-1.592794,3
-0.300674,4,-0.203358,-0.047809,-0.902543,0.380295,0.820466,-0.197907,0.223578,0.275892,0.054659,-0.301201,-0.353917,0.216861,-0.369872,-0.1382,1
-1.034476,7,-1.369426,-0.972447,-1.642689,-0.338358,0.693287,-0.379639,-1.306664,0.087982,-0.690137,-0.584779,-1.284957,-0.630935,-0.316733,0.719504,1
0.677729,6,0.203191,0.301739,1.25879,-0.796208,-0.521308,-0.35185,-0.213451,1.905874,-0.690137,-0.584779,-0.601348,0.477264,0.058652,-1.592794,1
-0.789875,6,-1.142526,0.52125,0.789628,-1.833035,-1.936807,-0.381214,-1.25709,1.713501,-0.690137,-0.584779,-0.610677,2.134701,1.108465,-1.592794,0
-0.300674,2,-0.743479,-0.730241,-0.901707,0.513753,0.419697,-0.275265,0.72761,-0.569553,-0.690137,-0.584779,0.242879,0.384809,-0.38956,-1.592794,2
-1.401377,2,-1.448056,-0.382877,-0.77813,-0.67899,-0.069034,-0.360166,-0.451902,-0.069797,0.874211,1.639037,-0.911869,-1.282934,-0.396793,0.965754,0
1.04463,0,1.189267,-0.672664,-0.128512,1.077722,0.023773,0.519105,0.565398,0.032627,-0.158957,-0.045369,1.595762,-1.797458,-0.573084,0.488313,1
0.188528,10,1.106118,-0.72059,0.231377,1.042188,0.490108,0.610169,1.505325,-0.229097,0.870995,0.358614,1.052604,-0.661395,-0.560628,0.2343,4
-0.667575,9,-0.83267,-1.866163,-0.574167,-0.08309,-1.222576,-0.287926,0.319106,-0.339594,1.200846,-0.584779,1.191501,0.423033,-0.195589,-1.592794,1
-0.912175,7,-1.421106,-1.379113,-1.045102,-0.60846,-0.528654,-0.362897,-0.793432,-0.37118,-0.245024,0.11057,-0.758995,-0.281492,4.692555,-1.592794,4
1.411531,6,1.594915,-0.45904,-1.706369,2.654603,2.861891,2.608581,1.564834,-0.558271,0.248825,-0.036801,0.790613,-1.480313,-0.422006,0.167894,1
-0.545274,9,-0.201547,-0.049542,-0.994287,0.595076,1.433728,-0.288042,0.380749,-0.48407,0.027244,-0.257624,-0.724376,-0.189219,-0.522155,-0.019556,4
-1.034476,6,0.181508,1.47269,1.143663,-0.761123,-0.913834,-0.310004,-2.38444,0.961759,-0.690137,-0.584779,-0.169941,1.133809,0.577883,1.036041,1
-1.034476,7,0.038122,-0.210302,0.349438,-0.395512,-0.406492,-0.253277,-1.552845,1.058776,0.219021,0.185569,-0.482208,-0.849078,-0.446616,0.423474,1
0.677729,6,-0.43303,1.901605,0.313621,-0.730763,-1.00492,-0.355307,-0.390535,1.031782,-0.690137,-0.584779,-0.25871,1.779908,0.790939,-1.592794,2
-1.034476,4,-0.182978,-0.951931,-0.633248,0.118771,0.925498,-0.308832,-0.475967,-0.050045,-0.336261,-0.038151,-0.640301,0.377944,-0.393277,0.707756,0
-0.545274,6,-1.156252,1.363955,3.366544,-3.638534,-2.508548,-0.409126,-1.029677,1.023889,-0.690137,-0.584779,-0.300437,1.270557,1.24548,-1.592794,2
0.188528,3,0.140813,1.164648,0.598731,-0.39729,-0.012609,-0.281544,-0.577714,0.535863,-0.690137,-0.584779,-0.557295,1.017662,-0.331098,1.126299,1
-0.545274,9,-1.252735,-0.833196,-1.28118,-0.369973,-0.441676,-0.349242,-0.81193,-0.520502,-0.690137,-0.584779,-0.711285,-0.581714,-0.259476,-1.592794,2
-0.422974,2,-0.281448,-0.957922,-0.588561,0.500715,0.74451,-0.233027,0.780475,-0.531375,1.753716,1.731071,-0.072069,-0.116508,-0.488906,0.733123,2
-0.545274,6,-0.326579,-0.373755,-0.050268,-0.229379,0.592769,-0.335303,0.092927,0.602832,-0.690137,-0.584779,-0.961718,0.668421,-0.462588,0.763655,0
0.433128,2,-0.05447,1.640103,-0.65618,0.406369,1.236557,-0.277658,0.209036,-2.14781,-0.690137,-0.584779,-0.760114,1.649799,-0.446616,0.129587,2
3.001436,9,1.442246,0.808084,0.681517,0.701038,0.249022,0.394705,0.583964,0.60749,-0.690137,-0.584779,0.609012,-0.116508,-0.495938,1.30047,1
-0.912175,7,0.405654,0.722817,0.322917,0.043705,0.657972,-0.302491,-0.179141,0.526409,-0.53237,-0.382215,-0.671324,0.755182,-0.338129,0.564486,1
-0.300674,0,-0.001589,-0.283371,-0.000239,-0.04036,-0.6341,-0.270921,0.192913,0.991694,-0.098057,-0.03066,0.656591,-0.320333,0.161614,0.434578,0
-1.401377,5,-0.720574,-0.849923,-1.045102,0.0002,1.058226,-0.200178,-0.295384,0.472505,0.67397,0.395243,-1.162687,-0.81391,-0.409249,0.348788,4
1.411531,9,0.786423,1.386837,0.187101,0.421726,-0.676953,-0.229617,-1.890401,0.630972,-0.690137,-0.584779,1.273923,-0.025528,0.288082,1.227043,2
0.188528,3,0.634586,0.197076,-1.405446,1.547065,1.482998,0.389246,0.716365,-0.505165,-0.690137,-0.584779,0.643421,-0.312471,-0.533205,0.571512,0
0.310828,6,0.30312,-0.678106,-0.295712,0.529934,-0.668528,-0.134336,0.63843,-0.592495,-0.690137,-0.584779,1.578597,-0.123259,-0.444205,0.101357,2
-0.422974,9,-0.515772,-0.490579,-0.010548,-0.526382,0.09057,-0.335966,-0.095511,0.686001,-0.690137,-0.584779,-0.882243,0.808846,-0.375999,-1.592794,2
-1.156776,2,-1.227648,0.073474,-0.976778,-0.425197,-0.352862,-0.346153,-0.273836,0.793565,-0.690137,-0.584779,-0.733408,-1.432728,1.11841,0.431161,0
-0.667575,5,0.047948,-0.421126,0.47488,-0.158002,0.799644,-0.266704,0.442467,3.986365,-0.682105,-0.579049,-1.21801,-0.928735,-0.21347,0.197471,1
0.433128,3,-0.306545,-1.094018,-0.643089,0.458614,-0.927085,0.052043,0.638727,-1.145043,-0.690137,-0.584779,1.071277,-0.620939,5.472858,-1.592794,3
0.800029,4,1.290115,-0.432721,-1.533161,2.190729,2.119452,0.301318,1.068652,-0.098104,0.631056,1.434131,0.921119,-0.203546,-0.526676,0.975752,2
-0.056073,10,0.972668,-0.216131,0.2133,0.967619,0.795263,0.124185,1.448524,-0.870477,0.733579,0.366459,0.574227,-1.01364,-0.543451,0.294676,2
-0.300674,7,0.678036,0.084451,0.475553,0.291912,-0.010713,-0.155627,0.655548,-0.330562,-0.137894,0.309492,0.480906,0.114085,-0.567057,0.81493,2
1.16693,2,0.54332,0.678328,-0.099438,0.377794,0.254695,-0.0487,-0.581774,0.619808,-0.690137,-0.584779,0.281962,-0.073468,-0.525269,0.128334,3
-1.156776,5,-1.005821,-1.193897,-0.835761,-0.497679,-0.071962,-0.358288,-0.422647,0.319839,-0.690137,-0.584779,-0.68861,1.277428,-0.45415,0.42223,4
-1.279077,5,-1.91308,-1.714618,1.437613,-0.575488,1.262559,-0.282861,1.239023,-2.061402,-0.690137,-0.584779,-2.455946,-1.679079,1.251708,-0.167755,1
-0.056073,5,0.648133,-0.720836,-0.81511,1.00432,0.774812,0.401675,0.630371,-1.348091,1.083046,0.341219,0.633049,-1.218043,-0.469017,0.147627,4
1.533831,2,1.368611,-1.338868,-0.991499,2.461247,1.557338,1.998429,2.263318,-0.138876,-0.272466,-0.436353,1.885881,-0.831374,-0.563943,-0.179365,2
1.289231,3,1.103074,1.135442,0.015427,0.97269,0.376855,0.83899,1.013728,-0.307692,0.139414,2.863901,0.679173,-0.651162,-0.539333,-1.592794,3
-0.789875,9,-1.355866,-1.299947,-0.4156,-0.268875,0.106092,-0.281367,0.408866,-1.337783,-0.690137,-0.584779,-1.006526,-0.435758,1.916492,-1.592794,4
-0.912175,7,0.081977,-0.478993,0.004723,0.370286,-1.031058,0.085838,0.930287,-1.504427,0.521008,-0.050649,1.365737,-0.466304,-0.416481,-0.005675,2
-1.034476,7,-0.186268,0.34117,-0.758096,0.245615,1.037211,-0.317818,-0.116359,0.26154,-0.458854,-0.297604,-0.767074,0.765416,-0.471227,0.553056,0
-0.056073,2,-1.426198,-0.688381,-1.230694,0.224764,0.493456,-0.327356,0.325568,-1.355021,4.097881,0.660476,-0.295563,1.160344,-0.363443,-0.216986,4
-0.545274,2,-0.982627,0.042182,-0.362669,-0.893582,-1.366126,-0.347288,-1.422401,1.083131,-0.690137,-0.584779,0.295355,0.232366,-0.070026,1.527472,4
0.066227,7,0.451968,-0.78816,0.867067,-0.182074,-1.23431,-0.333837,0.624185,0.660817,-0.690137,-0.584779,1.534032,0.64065,-0.573888,-0.912585,0
-1.156776,0,-0.160852,0.201985,0.458042,-0.576058,0.17227,-0.350767,-0.772189,0.285822,-0.409503,-0.224858,-1.022213,-1.470655,-0.54536,0.596696,2
1.533831,7,1.462866,0.997124,-0.085423,1.318785,1.531176,0.063268,0.725181,0.095653,-0.648278,-0.468554,0.283067,-0.221682,-0.49423,1.008639,2
-0.300674,7,-0.581724,1.262332,2.867958,-2.666718,-2.433545,-0.391463,-0.801464,1.317179,-0.690137,-0.584779,0.42155,2.385362,0.691794,-1.592794,0
0.310828,5,1.529238,0.006737,0.635131,0.848119,0.525839,0.194969,1.175312,-0.928532,-0.271111,0.04992,0.750355,-1.210157,-0.490112,0.730033,2
-0.912175,2,-1.044716,-1.558046,-1.77978,0.091196,0.831215,-0.245324,-0.606848,0.04608,-0.690137,-0.584779,-0.911329,1.593842,0.908768,-0.316737,3
-0.789875,9,-0.293856,1.298127,0.502066,-0.624774,-1.054634,-0.327821,-0.013294,0.618787,-0.690137,-0.584779,0.34427,-1.186783,-0.496842,1.232638,1
0.92233,3,0.433101,0.661515,-1.211302,1.191572,1.44996,0.061246,0.41607,-2.193896,-0.690137,-0.584779,0.181458,0.670251,-0.507088,0.328522,2
1.04463,6,1.660981,0.508373,-0.089311,1.668833,-0.024178,3.704019,1.80102,-0.058887,1.972231,0.774789,2.54067,-1.519688,-0.574792,0.205823,3
-0.667575,8,-0.434437,-1.621885,1.239363,-0.576777,-1.775389,-0.281185,1.022634,1.517593,2.166709,4.255512,1.323895,2.37028,1.157887,-1.592794,4
0.433128,8,1.011233,0.164102,1.034285,0.051377,-0.894464,-0.123116,0.013031,1.668276,-0.690137,-0.584779,1.180558,-0.182115,-0.463593,1.891422,2
0.555429,6,0.178607,-0.340894,0.001223,0.246802,0.778406,0.045584,0.754085,0.04251,-0.690137,-0.584779,-0.508213,0.800607,-0.27364,-1.592794,1
-0.056073,4,-0.388817,-1.598289,-2.308399,1.405707,1.85516,-0.427356,0.506969,-0.874828,1.084252,-0.301887,-0.217435,1.533475,2.273796,-1.592794,4
0.433128,6,0.766978,-0.05662,-0.10372,0.794099,1.044724,0.014188,0.829498,-0.25862,0.089084,0.165493,0.042131,-0.103111,-0.542447,0.356904,2
-0.056073,6,0.71373,0.781119,0.683633,0.060182,0.396784,-0.270491,-0.58761,0.53198,-0.544262,-0.352962,-0.339327,-0.757347,-0.520548,0.70305,1
-0.545274,7,0.544776,0.679027,0.36374,0.144801,0.662409,-0.28878,-0.041992,0.187386,-0.488587,-0.278021,-0.492244,-0.757347,-0.563642,0.683689,1
-0.912175,10,-0.286393,-0.792389,0.090793,-0.211457,-0.722667,-0.323631,0.327525,-1.147881,0.595067,0.333894,0.553273,-0.038139,-0.487198,0.333434,1
-0.789875,4,-0.304122,-1.11193,-1.009313,0.239894,0.23333,-0.31327,-0.472655,0.113331,-0.265165,-0.10377,0.065152,1.527844,-0.514923,0.497288,1
-0.056073,2,-0.161541,-1.088004,-1.679088,1.239086,0.936199,0.671033,0.758191,-1.528833,1.171505,0.087603,0.792521,0.909905,-0.518941,-0.108288,4
0.066227,6,-0.777911,-0.135955,3.62463,-3.54911,-2.47304,-0.41421,-2.748645,2.934626,-0.690137,-0.584779,-0.592451,1.204599,-0.562939,-1.592794,1
0.188528,7,-0.079708,-0.82905,-1.20533,0.936047,1.155794,-0.030995,0.828692,-0.980351,-0.690137,-0.584779,0.068405,0.407431,-0.523562,0.265006,0
0.188528,9,-0.032773,1.264421,0.653522,-0.5699,-0.51685,-0.330689,-0.320264,0.187386,-0.690137,-0.584779,-0.182299,0.953214,-0.512311,1.295599,0
0.066227,4,-0.340922,-2.34949,-0.159662,0.203795,-1.22716,-0.222183,0.841572,-0.622765,-0.690137,-0.584779,1.707133,1.563097,0.789834,-1.592794,3
0.677729,1,0.856194,-0.368598,-0.448998,1.047394,0.29657,0.27983,0.90264,0.919932,-0.245259,-0.37829,0.907568,-0.019269,-0.451538,-0.020576,3
-1.156776,5,-1.738918,-1.093151,0.088419,-0.871792,0.712036,-0.349849,0.166742,1.997316,0.76259,0.004319,-2.362264,-0.849078,0.311688,-0.048277,2
0.310828,7,-0.018883,-0.193488,-0.350701,0.30204,0.313844,-0.153641,0.475712,-0.296445,0.237503,-0.051857,0.101909,-0.034975,-0.531698,0.145855,3
1.533831,7,1.917982,1.002941,0.72716,1.280687,0.391314,1.191747,1.610932,-0.89242,0.433334,0.171713,1.478839,-0.475166,-0.571376,0.272493,2
-1.279077,7,-1.10393,-0.702169,-1.106505,-0.411548,0.6587,-0.351031,-1.129102,-0.193628,-0.178908,-0.129539,-1.331087,-0.534304,-0.468916,0.364959,0
-0.789875,6,-1.699405,0.300903,-0.370742,-1.460761,-1.370918,-0.371875,-1.280038,0.795287,-0.690137,-0.584779,-0.69537,0.345416,1.990525,-1.592794,3
0.800029,6,-0.410612,0.500276,4.142231,-3.399359,-2.466557,-0.420238,-2.254821,2.669826,-0.690137,-0.584779,-0.337114,1.119689,-0.56776,-1.592794,0
-0.056073,4,-0.429321,-0.880093,0.141662,-0.575056,0.329047,-0.340266,0.147893,0.812777,-0.256717,-0.303088,-1.03926,0.393905,-0.470021,0.294473,2
-1.279077,9,0.065695,-0.033749,-1.09178,0.639088,1.39751,-0.310867,-0.509045,0.044296,-0.690137,-0.584779,-0.62016,0.297477,-0.235971,0.475169,2
-1.156776,3,-0.026261,0.917338,0.499288,-0.529963,0.331175,-0.326073,-1.078634,1.166502,-0.690137,-0.584779,-1.173334,-1.529723,-0.374292,0.429971,0
-1.156776,5,0.235939,0.60664,0.279423,-0.074046,0.626699,-0.225609,-0.021645,-0.076802,-0.29567,-0.24342,-1.252445,-1.156263,3.628277,0.360837,1
0.066227,9,1.24439,1.341881,0.907502,0.448739,-0.307292,0.098283,0.71726,-0.785104,0.839413,0.709837,0.954945,-0.232687,0.483961,0.491366,4
-0.789875,9,-0.770701,0.397697,0.18001,-0.869256,0.50834,-0.365657,-0.635247,0.319156,-0.614437,-0.448321,-1.883625,-0.538967,-0.354302,0.653036,0
-0.789875,9,-0.44086,2.462653,0.180484,-0.491523,-0.029364,-0.316561,0.035389,-2.162944,-0.690137,-0.584779,-0.906394,-0.713818,-0.382227,-1.592794,4
-1.156776,7,-0.516113,0.989456,1.038753,-1.358907,-0.929214,-0.383076,-2.647872,0.837847,-0.690137,-0.584779,-0.774842,0.502507,-0.196895,1.498974,0
-0.422974,2,-0.723868,0.40035,-0.320851,-0.301632,-0.655593,-0.289575,0.095571,-1.150728,-0.690137,-0.584779,-0.883056,0.425247,-0.572682,0.964522,1
-1.034476,6,-1.567596,-0.869203,-0.668835,-1.51083,-1.81134,-0.379375,-1.787446,1.41073,-0.690137,-0.584779,0.02229,0.22205,0.346243,-1.592794,3
1.16693,3,1.132318,1.025437,0.226219,0.835132,0.636348,0.134605,0.800559,-0.629614,0.687473,0.497228,-0.134854,-0.038139,-0.544857,0.413184,3
-1.034476,1,-1.691452,-1.248986,-0.894217,-0.746032,-0.031565,-0.356759,-0.508443,-1.570843,0.31281,0.339855,-1.319422,-0.611021,-0.060081,0.482078,0
1.04463,7,1.893247,0.972773,0.246448,1.566758,0.71678,1.376895,1.659192,-0.200398,0.34303,0.228663,1.495434,-1.395885,-0.572582,0.367773,2
-1.034476,2,-2.017754,-1.654567,-1.29428,-0.230911,1.205436,-0.343368,-0.04098,-1.496418,-0.690137,-0.584779,-1.887951,1.691886,2.446773,-1.592794,2
-0.056073,8,0.100386,-0.415921,1.262503,-0.694658,-1.219486,-0.317327,0.488629,-1.068576,1.164016,0.947474,0.483881,-0.089852,-0.568262,0.524422,3
1.16693,7,2.299036,1.488474,0.364315,1.831057,1.307487,1.883902,1.696189,-0.424669,-0.191862,-0.085238,1.276068,-1.274641,-0.56103,0.456254,2
-0.667575,6,-0.571059,1.531731,1.223442,-1.484343,-1.858225,-0.377165,-0.749647,0.897585,-0.690137,-0.584779,0.088055,0.525219,-0.346768,-1.592794,1
-0.422974,2,-0.552628,-0.228789,-1.625052,0.987439,2.232371,-0.126217,0.629731,-1.637258,0.159437,-0.066725,-1.704746,0.357127,2.628991,0.174311,3
-0.300674,7,0.68441,1.662523,0.74702,0.041169,0.193025,-0.311049,0.162244,0.321203,-0.469955,-0.057609,-0.130913,-0.591409,-0.541944,0.972504,1
-0.545274,6,-0.718268,0.56957,0.838094,-1.406805,-0.624671,-0.372931,-0.824012,2.415913,-0.300792,0.010772,-1.398348,0.338338,0.201393,0.72828,2
0.677729,0,0.545394,-0.935273,-1.245531,1.54711,1.227357,-0.00126,1.174784,-0.3474,4.829078,4.407624,0.757203,0.094226,1.476015,1.240361,3
0.677729,5,1.028113,0.257624,0.197398,0.753433,1.070863,0.099677,0.795399,-1.240012,-0.169002,1.855374,-0.074405,-0.38502,-0.557213,1.737846,2
0.92233,9,0.137747,0.516496,0.878409,-0.610131,-1.07051,-0.318653,-1.199976,0.707308,-0.370789,0.133273,0.356433,-0.601178,-0.553797,0.978867,2
1.411531,6,0.89738,1.216396,0.612903,0.276353,-0.586867,-0.098201,0.405752,0.169366,-0.690137,-0.584779,1.119888,-0.293022,-0.541442,0.791309,1
0.800029,8,1.350257,1.274852,1.356928,0.334831,0.085308,0.010076,1.059484,-0.609202,1.147025,1.070617,0.340414,-1.210157,0.441169,0.589894,2
0.066227,5,1.390932,-0.392062,0.26018,1.03338,0.136351,0.373101,1.228141,0.00611,0.260226,0.199595,1.385091,-1.404997,0.476729,0.396975,4
0.310828,3,0.970026,-0.129856,-0.157198,1.00471,-0.819751,0.630961,0.976583,-0.6843,2.0389,0.876911,2.490222,-1.104531,-0.577705,0.294432,3
-0.056073,8,0.630217,-0.565847,0.039242,0.561213,-0.675849,-0.250757,0.732773,-0.675281,0.938054,1.690451,1.646186,-0.873068,-0.548574,0.960908,1
-0.912175,9,-0.434983,1.2832,1.099388,-1.286643,-0.623088,-0.370927,-1.61958,-0.135682,-0.690137,-0.584779,-1.195703,0.525219,-0.154605,1.73391,0
-0.912175,3,-0.224134,0.29002,0.016001,-0.313364,-0.629302,-0.322912,-0.4117,-0.532938,-0.690137,-0.584779,0.19795,-1.325214,0.376077,0.207973,1
-0.545274,2,-0.218413,0.005421,-0.196754,-0.142314,0.793643,-0.292719,-0.308961,0.02538,-0.690137,-0.584779,-1.198622,-0.453124,0.49712,0.268014,1
0.066227,8,-0.98511,-1.909497,-0.127154,-0.344932,-0.501441,-0.35046,0.411943,0.228494,-0.516052,1.031755,0.07544,1.680239,-0.358019,-1.592794,3
-0.178373,5,0.353169,-0.443195,-0.196018,0.457679,0.810435,-0.169301,0.504698,-0.811415,-0.331642,-0.429573,-0.238508,-0.897513,-0.520448,-0.072461,1
-1.401377,7,-1.332476,-1.26739,-1.80094,0.294656,1.341163,-0.298042,-0.090978,-0.217521,0.880762,0.9631,-1.249653,-0.047678,-0.144359,-1.592794,4
0.555429,6,-0.550684,-0.153441,3.899313,-3.439285,-2.478119,-0.430729,-1.73313,2.463774,-0.690137,-0.584779,-0.222335,1.065653,-0.491217,-1.592794,1
0.188528,2,0.010076,-1.14016,-1.028473,1.366249,1.572136,0.017129,1.347638,-1.284485,-0.690137,-0.584779,0.275734,1.088334,-0.539533,0.01461,3
-1.156776,5,-0.774936,-0.876876,-0.699991,-0.278339,0.379722,-0.323259,-0.318938,-1.795131,0.797557,0.092668,-0.828058,-1.656654,-0.428133,0.034,2
2.389934,6,1.975638,0.767244,0.922037,1.120473,-0.490617,1.069902,1.125637,-0.553473,-0.690137,-0.584779,2.266617,-1.499851,-0.562939,0.930806,0
-0.422974,2,-0.558725,-0.655178,-1.079357,0.393633,0.129225,-0.165479,0.28622,-0.890204,0.885682,0.204513,0.319991,1.629098,0.115105,0.102271,4
-0.056073,6,-0.980557,0.525014,3.242213,-3.354964,-2.516151,-0.390826,-1.354584,2.483564,-0.690137,-0.584779,0.423883,1.890296,0.531676,-1.592794,0
-0.545274,9,0.036005,0.075646,0.537235,-0.547193,-0.106522,-0.327594,-2.053355,1.981678,-0.690137,-0.584779,-0.670407,0.185282,-0.50317,0.584661,1
-0.789875,8,-1.548911,-1.268134,0.850367,-1.701548,-1.172186,-0.379626,-0.268718,-0.942408,3.867864,1.889322,-1.042928,0.125298,-0.147976,-1.592794,0
0.555429,3,0.224151,-1.166573,-0.613896,0.843036,-0.009767,-0.052669,0.951077,-1.042588,2.908285,0.56831,1.290436,0.174581,-0.517635,-0.088618,4
-0.178373,9,-0.252763,0.347794,0.575827,-0.771345,-0.198028,-0.33606,-2.154614,0.07073,-0.690137,-0.584779,-0.892607,0.287671,-0.486194,0.830208,2
-0.789875,8,-0.510003,-1.322175,0.036722,-0.363324,-1.014931,-0.319884,0.194167,-1.61464,3.226546,1.031318,0.627341,0.629372,0.129068,0.123183,2
-0.912175,2,0.16479,0.969697,0.099179,-0.013834,0.544828,-0.316476,-0.255469,0.059358,-0.690137,-0.584779,-0.618147,1.147776,-0.420499,0.75371,0
-0.178373,6,-1.233784,-0.776406,-1.185333,0.014075,0.170166,-0.329137,0.064205,-0.244343,-0.690137,-0.584779,-0.200925,1.298947,-0.530191,-1.592794,4
-0.545274,9,0.536453,0.890561,0.268357,0.143624,1.049393,-0.343755,-2.472514,0.656887,-0.690137,-0.584779,-0.938369,0.247686,-0.542647,0.761664,2
-0.912175,0,-1.84365,-1.541778,-1.141141,-0.214451,0.214171,-0.346083,0.029004,-0.7614,-0.049782,-0.055488,-0.572452,-1.210157,-0.264197,0.320098,4
-0.056073,9,1.533334,0.701953,0.557666,0.967822,-0.282289,0.192483,0.963295,-0.481092,-0.083651,0.96762,1.723032,-1.225978,0.245491,1.185929,1
-0.056073,2,0.434283,0.615437,-0.420361,0.686577,1.16343,-0.101802,0.555133,-0.602487,0.364932,0.082808,-0.271593,-0.72997,-0.041297,0.218089,2
-1.156776,9,-0.707126,0.488377,-0.713985,-0.368711,-0.542622,-0.320776,-1.336129,-0.001327,-0.690137,-0.584779,-0.024072,0.405186,-0.328185,-1.592794,3
0.188528,2,-0.124646,0.554372,-0.458926,0.400014,0.309298,-0.205201,0.659937,-0.661013,0.409937,0.072616,0.272233,0.423033,-0.528283,0.188205,1
-0.545274,3,-0.599793,0.322246,-1.105445,0.227213,1.112507,-0.280719,-0.071189,-0.02492,-0.690137,-0.584779,-0.921853,1.101491,0.550058,0.630443,0
-1.034476,7,-0.649164,-0.480854,-0.642471,-0.29708,1.313015,-0.344863,-0.723129,0.918788,-0.40422,-0.370995,-1.879918,-0.262502,-0.448424,0.234817,0
-1.156776,7,-0.162615,0.03749,0.42227,-0.522998,0.572936,-0.338034,-0.384176,0.283702,-0.440092,-0.056851,-1.397029,-0.960733,-0.501161,0.914287,0
-0.667575,7,-1.722581,-1.364689,-1.563314,0.145458,0.389192,-0.324859,0.110995,-0.189139,-0.690137,-0.584779,-0.197058,-0.493075,-0.380218,-1.592794,4
0.310828,6,-0.037107,2.974697,0.97915,-0.810753,-0.114404,-0.338497,-0.181398,1.500824,-0.690137,-0.584779,-1.036487,0.820293,-0.487299,-1.592794,1
