@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 186\n','Number of rules: 194\n','Number of rules: 195\n','Number of rules: 188\n','Number of rules: 197\n','Number of rules: 199\n','Number of rules: 182\n','Number of rules: 192\n','Number of rules: 189\n','Number of rules: 196\n','Number of rules: 190\n','Number of rules: 198\n','Number of rules: 178\n','Number of rules: 181\n','Number of rules: 177\n','Number of rules: 193\n','Number of rules: 183\n','Number of rules: 185\n','Number of rules: 191\n','Number of rules: 203\n','Number of rules: 187\n','Number of rules: 180\n','Number of rules: 174\n','Number of rules: 175\n','Number of rules: 184\n','Number of rules: 202\n','Number of rules: 201\n','Number of rules: 204\n','Number of rules: 200\n','Number of leaves: 293\nSize of the tree: 585\n','Number of leaves: 288\nSize of the tree: 575\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 296\nSize of the tree: 591\n','Number of leaves: 300\nSize of the tree: 599\n','Number of leaves: 298\nSize of the tree: 595\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 286\nSize of the tree: 571\n','Number of leaves: 304\nSize of the tree: 607\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 313\nSize of the tree: 625\n','Number of leaves: 289\nSize of the tree: 577\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 302\nSize of the tree: 603\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 297\nSize of the tree: 593\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 306\nSize of the tree: 611\n','Number of leaves: 277\nSize of the tree: 553\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 295\nSize of the tree: 589\n','Number of leaves: 292\nSize of the tree: 583\n','Number of leaves: 303\nSize of the tree: 605\n'}
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,47,103,0,31.333333,68.666667,0,0.113292,0.274834,0.523122,89.446015,133.51375,329.576675,1072.039283,-742.462608,2.197178,7.146929,-4.949751,61.04467,0.406964,18.522145,0.3,6,0.161538,21,0.838462,109,0.7,14,0.222222,0.3,0.255319,0.122513,0.569231,0.16,0.313333,0.199453,0.800547,0.686667,0.317825,0.313333,0.314413,0.112481,0.55694,0.264202,0.292072,0.313333,0,0.016,0,0,0,0,576223,573010,66968,31.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1351,151,43,108,0,28.476821,71.523179,0,0.065176,0.286218,0.533891,93.082001,136.148788,332.463828,1123.938545,-791.474717,2.201747,7.443302,-5.241554,46.116355,0.305406,13.87109,0.095238,2,0.130769,17,0.869231,113,0.904762,19,0.105263,0.095238,0.1,-0.03707,0.482234,0.135853,0.284768,0.21699,0.78301,0.715232,0.279675,0.284768,0.281692,0.067218,0.533889,0.249894,0.235099,0.284768,0,0.015,0,0,0,0,575802,572589,67389,28.476821,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1351,151,45,106,0,29.801325,70.198675,0,0.086259,0.280939,0.528925,91.335192,134.832211,332.726636,1103.136786,-770.410151,2.203488,7.305542,-5.102054,53.411448,0.353718,16.052652,0.285714,6,0.115385,15,0.884615,115,0.714286,15,0.285714,0.285714,0.285714,0.17033,0.585165,0.18097,0.298013,0.210247,0.789753,0.701987,0.295955,0.298013,0.295607,0.087461,0.543883,0.252762,0.260117,0.298013,0,0.016,0,0,0,0,575802,572589,67389,29.801325,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,51,99,0,34,66,0,0.140575,0.264206,0.512864,85.846731,130.655215,331.010141,1030.431498,-699.421357,2.206734,6.869543,-4.662809,69.285771,0.461905,20.931616,0.333333,7,0.131783,17,0.868217,112,0.666667,14,0.291667,0.333333,0.311111,0.190764,0.600775,0.190556,0.34,0.200083,0.799917,0.66,0.331342,0.34,0.335191,0.136897,0.569958,0.272171,0.291256,0.34,0,0,0,0,0,0,576223,573010,66968,34,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,31,119,0,20.666667,79.333333,0,-0.040028,0.317343,0.562287,103.210303,143.399156,330.0738,1238.470421,-908.396621,2.200492,8.256469,-6.055977,20.925544,0.139504,6.339656,0.1,2,0.161538,21,0.838462,109,0.9,18,0.086957,0.1,0.093023,-0.058059,0.469231,0.128696,0.206667,0.252664,0.747336,0.793333,0.210329,0.206667,0.205165,-0.041966,0.477001,0.228452,0.204406,0.206667,0,0.01,0,0,0,0,576223,573010,66968,20.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,42,108,0,28,72,0,0.066982,0.288118,0.535669,93.705302,136.610835,330.0738,1124.049014,-793.975214,2.200492,7.49366,-5.293168,49.007253,0.326715,14.847362,0.25,5,0.169231,22,0.830769,108,0.75,15,0.185185,0.25,0.212766,0.071466,0.540385,0.146296,0.28,0.21599,0.78401,0.72,0.285388,0.28,0.280645,0.065018,0.532005,0.249393,0.266682,0.28,0,0.009,0,0,0,0,576223,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,39,111,0,26,74,0,0.034503,0.296088,0.543058,96.363474,138.601761,329.576675,1155.254852,-825.678177,2.197178,7.701699,-5.504521,40.689076,0.271261,12.34586,0.25,5,0.130769,17,0.869231,113,0.75,15,0.227273,0.25,0.238095,0.114567,0.559615,0.156818,0.26,0.228525,0.771475,0.74,0.258286,0.26,0.256476,0.031199,0.515738,0.240399,0.244071,0.26,0,0.007,0,0,0,0,576223,573010,66968,26,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,45,105,0,30,70,0,0.09201,0.280147,0.528177,91.17538,134.803758,329.576675,1092.843175,-763.2665,2.197178,7.285621,-5.088443,54.068286,0.360455,16.405374,0.4,8,0.169231,22,0.830769,108,0.6,12,0.266667,0.4,0.32,0.196116,0.615385,0.186667,0.3,0.206953,0.793047,0.7,0.294406,0.3,0.295096,0.088395,0.546524,0.258796,0.253553,0.3,0,0.016,0,0,0,0,576223,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,46,104,0,30.666667,69.333333,0,0.088838,0.277491,0.525655,90.310697,134.160305,329.576675,1082.441229,-752.864554,2.197178,7.216275,-5.019097,56.962967,0.379753,17.283677,0.15,3,0.092308,12,0.907692,118,0.85,17,0.2,0.15,0.171429,0.065372,0.528846,0.143333,0.306667,0.220812,0.779188,0.693333,0.302686,0.306667,0.303646,0.087127,0.542927,0.252643,0.280701,0.306667,0,0.01,0,0,0,0,576223,573010,66968,30.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,31,119,0,20.666667,79.333333,0,-0.027043,0.317343,0.562287,103.280932,143.509494,329.576675,1238.470421,-908.893746,2.197178,8.256469,-6.059292,19.759799,0.131732,5.995509,0.1,2,0.115385,15,0.884615,115,0.9,18,0.117647,0.1,0.108108,-0.016498,0.492308,0.131765,0.206667,0.236569,0.763431,0.793333,0.20863,0.206667,0.206865,-0.031196,0.485049,0.227175,0.186591,0.206667,0,0.005,0,0.015625,0,15.625,576223,573010,66968,20.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,48,102,0,32,68,0,0.10327,0.272177,0.520577,88.581333,132.86405,329.576675,1061.637337,-732.060662,2.197178,7.077582,-4.880404,59.956486,0.39971,18.191969,0.1,2,0.092308,12,0.907692,118,0.9,18,0.142857,0.1,0.117647,0.008989,0.503846,0.134286,0.32,0.217515,0.782485,0.68,0.311427,0.32,0.314378,0.102962,0.551242,0.259944,0.275949,0.32,0,0.016,0,0.015625,0,15.625,576223,573010,66968,32,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1351,151,48,103,0,31.788079,68.211921,0,0.111257,0.273022,0.521386,88.845166,133.052145,331.790294,1071.934148,-740.143854,2.197287,7.098902,-4.901615,63.596178,0.421167,19.167582,0.2,4,0.152672,20,0.847328,111,0.8,16,0.166667,0.2,0.181818,0.04388,0.523664,0.139294,0.317881,0.209438,0.790562,0.682119,0.323138,0.317881,0.318638,0.110957,0.554222,0.263444,0.31004,0.317881,0,0.016,0,0,0,0,575802,572589,67389,31.788079,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1351,151,41,110,0,27.152318,72.847682,0,0.037715,0.291496,0.538812,94.857092,137.498987,331.790294,1144.740304,-812.95001,2.197287,7.581062,-5.383775,41.168757,0.272641,12.408065,0.25,5,0.122137,16,0.877863,115,0.75,15,0.238095,0.25,0.243902,0.12526,0.563931,0.158862,0.271523,0.234181,0.765819,0.728477,0.25822,0.271523,0.26111,0.036307,0.518671,0.241328,0.219028,0.271523,0,0,0,0,0,0,575802,572589,67389,27.152318,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,45,105,0,30,70,0,0.077112,0.280147,0.528177,91.17538,134.803758,329.576675,1092.843175,-763.2665,2.197178,7.285621,-5.088443,51.613192,0.344088,15.66045,0.15,3,0.076923,10,0.923077,120,0.85,17,0.230769,0.15,0.181818,0.088295,0.536538,0.147949,0.3,0.221513,0.778487,0.7,0.297078,0.3,0.293787,0.081354,0.539244,0.251551,0.250785,0.3,0,0.01,0,0,0,0,576223,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,47,103,0,31.333333,68.666667,0,0.109715,0.274834,0.523122,89.446015,133.51375,329.576675,1072.039283,-742.462608,2.197178,7.146929,-4.949751,60.625523,0.40417,18.394968,0.15,3,0.146154,19,0.853846,111,0.85,17,0.136364,0.15,0.142857,0.003696,0.501923,0.133788,0.313333,0.204971,0.795029,0.686667,0.313955,0.313333,0.311983,0.106859,0.554181,0.261368,0.290416,0.313333,0,0.006,0,0.015625,0,15.625,576223,573010,66968,31.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,47,103,0,31.333333,68.666667,0,0.10771,0.274834,0.523122,89.446015,133.51375,329.576675,1072.039283,-742.462608,2.197178,7.146929,-4.949751,61.078078,0.407187,18.532282,0.3,6,0.138462,18,0.861538,112,0.7,14,0.25,0.3,0.272727,0.149786,0.580769,0.168333,0.313333,0.206966,0.793034,0.686667,0.316369,0.313333,0.314315,0.10669,0.553184,0.260326,0.296656,0.313333,0,0.016,0,0,0,0,576223,573010,66968,31.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,39,111,0,26,74,0,0.036012,0.296088,0.543058,96.237912,138.398784,330.747333,1155.254852,-824.507519,2.204982,7.701699,-5.496717,39.111599,0.260744,11.82522,0.142857,3,0.147287,19,0.852713,110,0.857143,18,0.136364,0.142857,0.139535,-0.004345,0.497785,0.139481,0.26,0.223928,0.776072,0.74,0.258284,0.26,0.257123,0.036345,0.518036,0.23796,0.232074,0.26,0,0.016,0,0,0,0,576223,573010,66968,26,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,40,110,0,26.666667,73.333333,0,0.034014,0.293432,0.540606,95.374356,137.77396,330.747333,1144.852906,-814.105573,2.204982,7.632353,-5.42737,41.587581,0.277251,12.573822,0.238095,5,0.077519,10,0.922481,119,0.761905,16,0.333333,0.238095,0.277778,0.185726,0.580288,0.186032,0.266667,0.237562,0.762438,0.733333,0.274177,0.266667,0.266562,0.036788,0.514552,0.24077,0.240755,0.266667,0,0.01,0,0,0,0,576223,573010,66968,26.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,42,108,0,28,72,0,0.064827,0.288118,0.535669,93.647245,136.515733,330.747333,1124.049014,-793.30168,2.204982,7.49366,-5.288678,51.438708,0.342925,15.552267,0.333333,7,0.162791,21,0.837209,108,0.666667,14,0.25,0.333333,0.285714,0.151872,0.585271,0.176667,0.28,0.222324,0.777676,0.72,0.279188,0.28,0.276682,0.057021,0.528838,0.244712,0.280642,0.28,0,0,0,0,0,0,576223,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,42,108,0,28,72,0,0.065582,0.288118,0.535669,93.738252,136.664866,329.839483,1124.049014,-794.209531,2.19893,7.49366,-5.29473,44.551558,0.29701,13.507042,0.1,2,0.123077,16,0.876923,114,0.9,18,0.111111,0.1,0.105263,-0.02414,0.488462,0.131111,0.28,0.210548,0.789452,0.72,0.285764,0.28,0.280783,0.070868,0.534726,0.25041,0.234535,0.28,0,0.015,0,0,0,0,576223,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,42,108,0,28,72,0,0.069019,0.288118,0.535669,93.738252,136.664866,329.839483,1124.049014,-794.209531,2.19893,7.49366,-5.29473,48.320833,0.322139,14.649803,0.25,5,0.138462,18,0.861538,112,0.75,15,0.217391,0.25,0.232558,0.105231,0.555769,0.154348,0.28,0.213264,0.786736,0.72,0.284588,0.28,0.281758,0.066306,0.533368,0.249572,0.25876,0.28,0,0.026,0,0.015625,0,15.625,576223,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1351,151,39,112,0,25.827815,74.172185,0,0.035859,0.296775,0.543688,96.51527,138.647121,332.463828,1165.542063,-833.078235,2.201747,7.718822,-5.517074,39.674402,0.262744,11.933449,0.142857,3,0.123077,16,0.876923,114,0.857143,18,0.157895,0.142857,0.15,0.020637,0.50989,0.141762,0.258278,0.223215,0.776785,0.741722,0.259114,0.258278,0.258249,0.035195,0.517532,0.238894,0.238492,0.258278,0,0.004,0,0,0,0,575802,572589,67389,25.827815,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1351,151,50,101,0,33.112583,66.887417,0,0.124462,0.267743,0.5163,87.07378,131.662684,332.463828,1051.132389,-718.668561,2.201747,6.961142,-4.759394,67.628804,0.447873,20.341703,0.238095,5,0.146154,19,0.853846,111,0.761905,16,0.208333,0.238095,0.222222,0.087013,0.545971,0.155563,0.331126,0.209625,0.790375,0.668874,0.334076,0.331126,0.3308,0.12492,0.56075,0.265547,0.313096,0.331126,0,0.011,0,0,0,0,575802,572589,67389,33.112583,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,50,100,0,33.333333,66.666667,0,0.122602,0.266863,0.515448,86.851968,131.555023,329.576675,1040.833445,-711.25677,2.197178,6.93889,-4.741712,69.153102,0.461021,20.982402,0.1,2,0.1,13,0.9,117,0.9,18,0.133333,0.1,0.114286,0,0.5,0.133333,0.333333,0.216039,0.783961,0.666667,0.32812,0.333333,0.328314,0.118545,0.558647,0.269116,0.321181,0.333333,0,0.016,0,0.015625,0,15.625,576223,573010,66968,33.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,39,111,0,26,74,0,0.042663,0.296088,0.543058,96.363474,138.601761,329.576675,1155.254852,-825.678177,2.197178,7.701699,-5.504521,38.75859,0.258391,11.760113,0.2,4,0.115385,15,0.884615,115,0.8,16,0.210526,0.2,0.205128,0.086482,0.542308,0.148772,0.26,0.216762,0.783238,0.74,0.267042,0.26,0.261512,0.043938,0.521619,0.241853,0.228482,0.26,0,0.01,0,0.015625,0,15.625,576223,573010,66968,26,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,47,103,0,31.333333,68.666667,0,0.097652,0.274834,0.523122,89.446015,133.51375,329.576675,1072.039283,-742.462608,2.197178,7.146929,-4.949751,58.847296,0.392315,17.855419,0.25,5,0.123077,16,0.876923,114,0.75,15,0.238095,0.25,0.243902,0.124343,0.563462,0.159524,0.313333,0.216869,0.783131,0.686667,0.309353,0.313333,0.309959,0.097761,0.548232,0.255126,0.281963,0.313333,0,0,0,0,0,0,576223,573010,66968,31.333333,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,42,108,0,28,72,0,0.070994,0.288118,0.535669,93.705302,136.610835,330.0738,1124.049014,-793.975214,2.200492,7.49366,-5.293168,49.007253,0.326715,14.847362,0.25,5,0.192308,25,0.807692,105,0.75,15,0.166667,0.25,0.2,0.049029,0.528846,0.141667,0.28,0.209566,0.790434,0.72,0.286858,0.28,0.279732,0.070579,0.535217,0.248324,0.266492,0.28,0,0.021,0,0.015625,0,15.625,576223,573010,66968,28,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,37,113,0,24.666667,75.333333,0,0.019948,0.301402,0.547928,98.025757,139.737322,330.0738,1176.058744,-845.984945,2.200492,7.840392,-5.6399,37.36326,0.249088,11.319668,0.25,5,0.123077,16,0.876923,114,0.75,15,0.238095,0.25,0.243902,0.124343,0.563462,0.159524,0.246667,0.232744,0.767256,0.753333,0.243657,0.246667,0.244756,0.012623,0.506961,0.236308,0.242701,0.246667,0,0.01,0,0,0,0,576223,573010,66968,24.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,45,105,0,30,70,0,0.091014,0.280147,0.528177,91.113028,134.700114,330.0738,1092.843175,-762.769376,2.200492,7.285621,-5.085129,54.642134,0.364281,16.55452,0.2,4,0.192308,25,0.807692,105,0.8,16,0.137931,0.2,0.163265,0.006621,0.503846,0.134253,0.3,0.209218,0.790782,0.7,0.310732,0.3,0.30355,0.095001,0.545391,0.25558,0.274535,0.3,0,0.011,0,0,0,0,576223,573010,66968,30,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,43,107,0,28.666667,71.333333,0,0.07075,0.285461,0.533183,92.873857,136.030692,329.839483,1113.647067,-783.807584,2.19893,7.424314,-5.225384,50.000094,0.333334,15.158917,0.15,3,0.130769,17,0.869231,113,0.85,17,0.15,0.15,0.15,0.019231,0.509615,0.135833,0.286667,0.21855,0.78145,0.713333,0.289901,0.286667,0.287516,0.06965,0.534058,0.248912,0.26401,0.286667,0,0.01,0,0,0,0,576223,573010,66968,28.666667,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1352,150,39,111,0,26,74,0,0.033943,0.296088,0.543058,96.271732,138.453446,330.513017,1155.254852,-824.741835,2.20342,7.701699,-5.498279,36.463167,0.243088,11.032294,0.142857,3,0.131783,17,0.868217,112,0.857143,18,0.15,0.142857,0.146341,0.011304,0.505537,0.141429,0.26,0.22247,0.77753,0.74,0.254641,0.26,0.256942,0.036499,0.518765,0.241008,0.208295,0.26,0.006,0,0,0,0,0,576223,573010,66968,26,20,?,?,?,?,?,?,?
full_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251025.0834,1351,151,46,105,0,30.463576,69.536424,0,0.104895,0.2783,0.526424,90.477158,134.194708,332.726636,1092.735907,-760.009271,2.203488,7.236662,-5.033174,60.563375,0.401082,18.202142,0.238095,5,0.1,13,0.9,117,0.761905,16,0.277778,0.238095,0.25641,0.147468,0.569048,0.172098,0.304636,0.203186,0.796814,0.695364,0.309554,0.304636,0.304138,0.099954,0.550725,0.254991,0.295875,0.304636,0,0.016,0,0,0,0,575802,572589,67389,30.463576,20,?,?,?,?,?,?,?
