@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
20,1,45034295296,1.248884,1.978,38441000960,15.62,17027999744,34631999488,0.623,0,0,2341412120,0.0406,0.05962,58.677419,2
2,7,2767310848,1.439077,1.919,2420673024,40.903,352124000,1965677056,1.189,0,0,45615709,0.0689,0.10105,35.604167,0
32,9,175424716800,25.027958,41.949,4120999936,3.912,4003000064,396000000,4.878,0,0,133794060,0.0154,0.00152,250.924242,2
9,7,9094838272,5.609778,4.624,2052400000,44.175,841299968,1019299968,1.154,0,0,45764544,0.0196,0.03305,40.988864,0
7,6,1207951488,1.79543,3.552,219830000,1.54,67117000,371079008,4.274,0,0,92644412,0.0905,0.10162,0,2
19,2,160085098496,18.054474,2.91,57925001216,51.696,17710000128,13121000448,0.473,0.011224,0.3531,1110679484,0.013,0.00108,32.765376,1
10,7,17095441408,103.6505,9.461,2142930048,20.903,919523968,3481612032,1.755,0.007073,0.2941,100976651,0.0396,0.01469,40.85049,0
14,5,35430096896,1.158525,0.853,59208998912,166.833,14944000000,49583001600,0.772,0.05308,1.1674,350718720,0.0159,0.00179,22.174009,3
9,9,5157121536,5.27476,2.188,2598200064,68.016,1870800000,5441600000,0.949,0,0,29644797,0.0487,0.01022,19.051899,3
12,6,9631196160,4.995962,8.121,1219634944,7.743,811116992,444057984,2.099,0.005195,0.6957,153707880,0.0346,0.00264,134.478261,1
10,10,17497636864,2.448121,6.87,4144000000,16.14,1952000000,11306999808,0.328,0.029216,0.6096,256231725,0.0541,0.00231,21.009259,2
11,2,13255665664,6.000511,2.377,5881267200,41.854,2845868032,918899008,1.151,0,0,77540038,0.0426,0.45139,25.661202,0
10,6,2933715456,2.61231,2.156,1309329024,24.073,909329024,482779008,0.984,0,0,54411607,0.0378,0.00356,0,1
8,4,581277632,1.886918,1.326,3030597888,282.126,1229308032,2686618112,1.381,0,0,11773495,0.1529,0.04106,0,4
10,9,9576444928,8.829294,59.152,173560000,0.762,39246000,700209024,0.105,0,0,235151493,0.2676,0.16046,0,0
26,9,23946143744,2.682919,3.413,4753620992,15.576,3630818048,54258000,4.259,0,0,264104906,0.0164,0.00263,21.055263,2
3,7,2219706880,1.683957,1.352,2859300096,40.486,974099968,1773699968,0.721,0.028681,0.75,69853347,0.0345,0.00982,0,4
9,4,3471732480,5.225308,6.983,446975008,13.531,207712992,548238976,2.356,0.008863,0.8136,35874788,0.2368,0.05724,87.067797,0
4,7,1372088960,1.938313,1.997,795078016,53.521,205630000,256303008,2.065,0,0,13718502,0.0173,0.08174,34.69434,0
9,6,1846904576,3.975182,3.613,499945984,10.562,373521984,77251000,2.67,0,0,47934033,0.0444,0.03225,0,1
7,6,432268896,1.215883,2.12,220732992,9.49,157906000,105841000,3.206,0,0,16872278,0.0439,0.32709,0,1
16,7,16275365888,7.381509,1.393,11273140224,81.417,1526496000,586550016,1.494,0.012685,0.2447,134555412,0.045,0.00725,19.562806,4
24,3,80819830784,3.084902,2.719,37105000448,28.174,12076999680,21504999424,0.309,0.030519,0.6886,1290270607,0.0254,0.00213,22.879121,2
21,8,54803505152,1.399682,15.183,5477163008,6.187,5074596864,28954505216,1.04,0.053753,3.0942,912230612,0.042,0.001,58.194175,3
7,6,5662425600,1.334576,2.466,3041341952,66.433,1699810944,2099950976,1.083,0.010978,0.317,44031513,0.0417,0.00327,29.867133,4
25,9,145730011136,31.135809,12.144,12156162048,91.379,7404295168,6088282112,1.68,0.006143,0.2223,131635425,0.0257,0.00105,36.49934,3
17,3,38076944384,1.523949,3.569,15758999552,11.614,8657000448,18674999296,0.31,0.033189,0.8142,1209985472,0.0185,0.04966,24.80531,2
4,7,6130941440,2.296478,8.614,1671000064,46.611,1238800000,9018000384,2.815,0.013644,0.2723,35432721,0.0287,0.01096,19.681922,1
25,1,13880019968,5.358016,2.775,4394959872,30.127,1935357056,567158016,2.602,0,0,129307677,0.0484,0.00642,0,2
8,9,2300133120,0.728541,0.435,12794000384,70.669,3161999872,4799000064,1.078,0,0,177577420,0.0522,0.01293,6.268293,4
7,8,2755787008,1.124711,12.305,391852000,3.268,274583008,1866704000,0.407,0.040331,4.5882,130296437,0.1319,0.0048,114.588235,1
8,9,1791683840,1.890227,1.904,764441024,11.612,541961024,35107000,2.685,0,0,63214101,0.0257,0.03365,143.736842,1
7,9,298035776,1.126924,0.757,434606016,34.272,139436000,90921000,1.262,0,0,11526416,0.0541,0.09091,232.8,0
12,2,3466165760,7.93456,3.732,919086976,8.986,798297984,195211008,2.801,0,0,83241580,0.0434,0.01854,27.936,2
11,10,27120662528,2.110347,3.873,13863999488,24.069,9630000128,25817999360,0.435,0.03676,0.7577,546818845,0.0443,0.00166,20.69163,3
8,2,17683073024,6.224603,4.077,5993399808,31.905,2595899904,6844000256,0.273,0.006587,0.3836,173017057,0.0373,0.10595,57.705479,1
5,6,10503736320,5.1666,2.612,4614837760,80.964,760576000,2039773952,1.319,0.001382,0.0448,55233049,0.0385,0.03453,32.978261,1
1,9,1900533376,1.844397,0.706,2170451968,82.183,571843008,129415000,1.773,0.003502,0,25828014,0.0312,0.02244,17.076555,0
12,6,3479403776,13.751312,99.376,32657000,0.716,31961000,52769000,14.872,0,0,44870863,0.1623,0.01806,0,0
17,8,6299331072,1.589843,16.238,425998016,4.254,315700000,746182976,1.624,0.032738,0.7747,101209734,0.0516,0.01979,24.102767,3
11,6,4847676928,3.257721,3.717,1432816000,24.408,687025024,820553024,2.509,0,0,57793121,0.0622,0.0232,41.553299,1
22,3,354349481984,6.92051,4.54,84283998208,35.864,43270000640,36525998080,0.437,0.027246,0.6262,2338131796,0.0072,0.0007,23.256528,2
11,10,32639514624,20.049904,1.506,29366999040,146.835,5066999808,11123000320,0.41,0.010169,0.7306,192351458,0.0242,0.01965,73.047619,2
12,7,10403115008,2.184393,0.725,22232399872,454.186,4744999936,6387500032,1.133,0.00793,0.1359,47794572,0.0379,0.01907,16.78022,1
16,9,21977600000,7.752652,7.669,2827659008,17.483,1672150016,74461000,1.186,0.003446,0.1667,158416558,0.0649,0.00278,48.139373,2
11,8,14992148480,1.825551,14.305,1636110976,7.425,1519592960,8644077568,1.452,0.051995,2.3322,216810198,0.0273,0.0126,45.039474,3
3,7,536170464,1.287551,0.743,1137425024,43.187,265184000,308822016,0.866,0.011526,0.1908,14530894,0.0174,0.28246,16.358779,1
3,2,453224224,1.720154,0.352,8131936768,70.495,1222328064,2608638976,0.856,0.030075,1.5,47230021,0.0237,0.30646,50.25,1
45,9,378252394496,6.336278,12.712,29600000000,18.249,15091999744,3886000128,1.174,0,0,1611353956,0.0234,0.00504,138.738095,1
27,4,8057351168,1.368248,1.388,9804000256,26.824,6501000192,4664000000,0.568,0.043478,0.346,355786434,0.0945,0.00463,7.792388,4
20,4,52241145856,1.900303,0.551,132965998592,323.361,13281000448,20935000064,0.629,0.036226,1.1045,402669418,0.0189,0.00258,30.705463,2
15,10,18568798208,14.89428,10.111,2128000000,44.293,613000000,3072000000,0.774,0,0,37960843,0.075,0.00721,105.297927,1
4,7,3387171328,2.857906,0.712,4770779136,90.816,295105984,479531008,1.133,0,0,44882922,0.0403,0.163,0,0
15,8,4813629440,0.88835,8.379,1137053056,9.629,765566976,4725749248,0.678,0.053399,1.1739,107580411,0.1178,0.00996,21.902174,4
17,2,50836119552,8.876206,2.422,21497755648,66.066,7018286080,5067982848,0.924,0.009954,0.2452,317651746,0.0222,0.02241,24.811111,1
6,6,501169280,6.116463,1.694,267920992,15.106,221812992,61044000,1.712,0,0,16084772,0.1554,0.02653,5.145488,3
3,3,436626400,0.470017,0.738,1820033024,79.467,860948992,932675008,0.696,0,0,22423622,0.133,0.01335,0,3
15,7,52651356160,19.26909,21.94,2391589888,31.159,1448781952,2051459968,2.561,0,0,74826507,0.0241,0.04188,163.98044,1
28,4,24000321536,1.334057,3.211,8862999552,42.289,3820000000,5189000192,0.617,0.023329,1.411,237164515,0.0405,0.0021,0,1
14,7,14030198784,7.148263,11.158,1213100032,7.916,286400000,289300000,3.667,0,0,165361220,0.0777,0.01861,831.2,1
10,2,2427380736,3.562353,0.821,6264999936,78.313,2276000000,2873999872,0.263,0,0,68652865,0.1366,0.14337,16.106383,4
10,7,4162215168,2.175643,3.703,3779000064,130.988,1368999936,9886000128,1.016,0.021106,3.2892,28949049,0.0739,0.01941,150.879518,2
10,6,5505822720,5.287839,13.456,359204992,12.472,335379008,9681000,9.131,0,0,22979859,0.1176,0.11858,38.586207,0
8,5,1649515392,2.613559,2.506,1461046016,22.227,408260992,1697761024,0.94,0,0,70588276,0.0877,0.00888,0,3
18,7,35515908096,3.207025,4.204,8730000384,35.906,3300999936,2124000000,1.31,0.010495,0.3958,241752068,0.0109,0.0021,37.997396,2
13,5,4474125312,6.188448,6.342,884806976,9.51,718156032,1537464064,3.784,0,0,84107777,0.2643,0.1242,0,3
2,7,1188626304,6.013056,1.954,712913024,105.648,228096992,223884000,0.802,0.010396,0.2288,6329223,0.0337,0.03871,21.829504,3
15,6,333440832,1.254891,117.759,1235000,0.017,-51086000,3569000,14.77,0,0,58977439,0.0912,0.18823,0,0
6,7,30843015168,10.106788,1.985,15638715392,342.181,3048229888,676523008,1.129,0.001455,0.0415,44142027,0.0244,0.01352,28.649064,1
5,7,7255499264,5.141114,1.813,4520200192,44.91,1510899968,1141600000,0.705,0.020221,0.4559,97500053,0.0259,0.004,22.534954,2
11,9,11112688640,5.227482,4.67,2375288064,32.594,1014540992,51187000,0.851,0.014777,0.3622,72357642,0.0373,0.00602,24.508013,3
14,7,10502652928,1.158562,1.143,15161600000,100.481,4483500032,7143300096,0.281,0.048299,1.038,154327870,0.0335,0.00347,21.471519,3
17,0,7036930560,1.205445,1.296,9285999616,80.363,2239000064,5351000064,0.739,0.054854,0.4641,113721032,0.0353,0.00786,8.618847,1
17,8,16141925376,2.10259,5.806,3217100032,25.553,1500000000,4526499840,4.38,0.031207,4.5282,116124247,0.0179,0.01353,0,2
4,6,6419705856,5.33624,2.504,2511915008,170.04,845217984,145560992,1.648,0.004641,0.1029,14285530,0.0288,0.01955,22.674215,0
10,9,2030123264,5.503635,2.398,1153015040,15.374,487297984,763713984,1.269,0,0,50972948,0.1471,0.12832,0,0
13,7,14498783232,1.95005,1.226,14062000128,76.73,2499000064,4087000064,0.664,0.00098,0.018,177075473,0.0204,0.00583,18.324324,2
8,6,1662899840,3.203578,1.116,1241968000,14.321,277444000,28629000,2.617,0,0,79582738,0.0818,0.07572,32.779661,2
9,0,732365184,0.996521,0.517,2397101056,37.095,131811000,610310016,0.711,0,0,63316476,0.101,0.03072,0,2
11,2,18813132800,1.601808,2.217,15009000448,9.446,2833999872,15310999552,0.609,0.062654,1.5859,2294972092,0.0318,0.00219,25.46875,1
28,4,108008538112,1.647175,2.125,59385999360,48.482,28643000320,23529000960,1.005,0.035899,0.4182,1246619278,0.0107,0.0009,11.592493,1
5,7,480871904,7.606039,4.279,110853000,4.903,67971000,2432000,1.312,0,0,18495388,0.1826,0.20716,31.58209,0
4,4,928948800,0.592148,0.98,1277904000,8.478,167010000,643256000,1.981,0,0,137011132,0.0287,0.06754,19.75,2
6,10,6005548032,1.894048,5.845,2031431936,21.943,1197543936,5833423872,0.274,0.028256,0.8196,96268966,0.0491,0.01026,29.376289,3
14,8,3843332864,1.093974,9.437,645404032,2.824,381032992,2251981056,0.208,0.040448,5.4167,231871573,0.0749,0.00626,133.583333,1
15,2,13080137728,1.618582,1.408,10876786688,108.532,2863376896,3071836928,0.341,0.007146,0.0708,95711210,0.0343,0.00685,10.008112,2
15,6,3914895872,3.340029,1988.845,1392000,0.016,-244626000,49936000,17.492,0,0,87165533,0.1315,0.02002,0,1
17,2,9033714688,10.955706,5.437,1451963008,12.203,388036000,980937984,1.351,0,0,122702036,0.0999,0.03317,119.369565,1
11,2,6348354048,6.101226,3.987,2829700096,38.578,946899968,5094199808,0.39,0.004715,0.0706,66349523,0.0299,0.05863,15.635579,0
18,8,1831870592,1.205782,14.06,179740000,2.227,160811008,942547008,1.464,0.044164,10.25,82975437,0.1543,0.00578,0,1
23,3,19670659072,5.474258,1.42,18551099392,87.217,6646600192,7342700032,0.191,0,0,179020535,0.0934,0.00144,18.689922,3
23,9,147834912768,4.752118,2.089,69672976384,111.496,22235400192,8182865920,1.301,0.025938,0.4872,619041246,0.0214,0.00073,19.604441,2
16,5,10838069248,4.950524,5.18,2321747968,61.221,1223965952,1558509056,1.2,0.015395,0.2752,37629381,0.0567,0.00407,18.447233,4
20,0,59125178368,3.245331,2.931,25820000256,17.949,10113000448,9251000320,1.068,0.014388,0.4545,1427575864,0.0116,0.00665,31.19697,2
19,9,262017728512,9.524906,4.909,64040001536,69.074,36868001792,67719000064,0.76,0.024242,1.079,929386063,0.0174,0.00122,45.441034,3
25,6,10232458240,1.69762,3.07,3063608064,16.04,2506098944,603865984,3.344,0,0,178057060,0.0373,0.00776,15.719764,1
11,1,3043459840,6.708925,1.721,3217299968,27.208,1580800000,3458599936,0.847,0.006038,0.0829,96546638,0.0981,0.10876,13.709845,2
38,1,22022922240,4.573567,4.993,3905718016,5.772,3119031040,137412000,8.51,0,0,595251237,0.0439,0.00625,11.735507,1
20,7,13546420224,3.24197,1.177,15944359936,140.011,5034787840,5314510848,1.007,0,0,107498047,0.062,0.02643,18.566667,2
3,4,531776160,2.01959,1.324,517377984,11.054,101204000,178540992,1.519,0.003506,0.0645,46382230,0.1468,0.01012,18.290323,4
4,10,4596519936,1.264101,4.034,2242899968,31.369,869400000,4376099840,0.304,0.042917,0.6697,72453970,0.037,0.00518,15.931818,2
11,2,6971483648,10.505662,2.591,2955899904,106.89,992200000,983400000,2.205,0.005642,0.3497,22877662,0.0903,0.16246,28.651059,3
3,9,1420930048,3.288996,2.107,755000000,26.399,471500000,203900000,1.139,0,0,26361717,0.0476,0.04633,18.261484,1
7,6,1985488384,4.720664,5.421,405036992,9.515,259200000,263740992,2.321,0,0,41609852,0.0285,0.04496,0,1
7,8,3305736704,1.719881,4.038,1056523008,13.42,145747008,1056512000,0.564,0.042766,3.3962,70717463,0.0189,0.01601,80.698113,1
22,0,39022870528,4.637379,5.821,7594599936,57.426,2092899968,5511699968,1.063,0.006414,0.2635,131812345,0.0297,0.00185,40.963939,1
10,6,1118950016,1.673975,59.409,8355000,0.052,-267972000,34183000,20.193,0,0,102624444,0.1313,0.01419,0,1
26,2,44170420224,4.348562,3.628,14892000256,83.899,6990000128,10771999744,0.865,0,0,165945658,0.0263,0.05726,123.460784,1
6,6,2558174464,2.758945,32.666,64596000,0.18,-433468992,88075000,3.333,0,0,416207476,0.3056,0.04736,0,3
8,2,5619696128,1.755847,0.497,21976199168,1687.63,3559500032,5468400128,0.209,0.002253,0.0536,12404178,0.0762,0.0207,11.990613,2
17,0,16338301952,1.134342,1.982,11303000064,44.066,4096999936,6849999872,0.902,0.025559,1.6842,255674555,0.0187,0.00096,0,1
24,4,8567733760,2.078831,6.616,2799229440,11.672,1319218560,1384141952,0.402,0.009524,0.1709,470962204,0.056,0.01175,18.075377,3
7,9,1862753792,6.129307,1.825,1208376064,43.166,600054016,576739968,0.971,0.019303,0.4306,25833170,0.0745,0.04562,22.482639,0
3,8,1475817856,1.410635,8.824,245911008,2.794,147284992,698686016,0.095,0.043011,1.9672,87166609,0.0304,0.01384,0,4
9,1,2048210048,2.777968,1.218,1451224064,22.098,1315297024,30578000,2.999,0,0,61525128,0.0871,0.04854,14.899083,4
16,2,17305634816,11.816304,2.016,11008114688,173.986,4796968960,5843515904,0.41,0,0,61971240,0.0487,0.00458,32.375,0
22,2,15530859520,39.78746,1.253,12345235456,29.946,3635904000,529400000,0.371,0,0,223110918,0.0426,0.02646,104,1
3,2,21107517440,5.728038,1.984,10717672448,3565.585,2606656000,1069137024,2.507,0,0,2825290,0.0334,0.05154,16.155014,3
14,10,25879564288,2.34848,5.199,8981999616,13.794,3969999872,21617999872,0.538,0.021427,0.5944,649398165,0.0472,0.00449,27.72028,3
7,2,820509760,0.9375,2.087,423083008,0.637,300929984,351902016,2.684,0,0,160079448,0.0152,0.00721,0,3
5,10,3638918400,1.263483,4.469,1527970048,24.912,896555008,3193306112,0.294,0.044339,0.7139,61006602,0.0146,0.00547,16.149864,3
4,9,1109074560,3.590096,1.047,711945024,3.337,371240992,13393000,1.167,0.038388,0.5882,47218533,0.0294,0.09015,15.352941,4
44,9,47529820160,26.416506,17.116,2673114880,17.312,2057927936,1796576000,1.886,0,0,101589553,0.0358,0.36133,0,1
5,7,2370024960,23.927273,877.038,3230000,0.019,3230000,452816000,1.945,0,0,125099867,0.2108,0.0279,0,1
16,10,42783842304,2.638839,5.877,12307128320,28.507,6036689920,30405443584,0.436,0.024787,0.5868,444672538,0.0239,0.00276,23.781638,2
8,0,2870712320,1.217297,1.362,3254799872,35.611,1042200000,2020499968,1.353,0.034264,0.8275,89840659,0.0163,0.00777,24.310078,1
8,7,10573657088,5.604393,4.626,2227200000,38.835,929400000,60300000,1.871,0.004799,0.1686,48779579,0.0089,0.14464,35.608527,1
4,5,2512973056,19.264475,6.873,371794880,11.055,258667584,131385000,3.127,0,0,17513579,0.1001,0.51524,25.122449,1
11,7,6679156736,2.042054,2.589,3391399936,13.211,1380099968,2481700096,2.178,0,0,252787914,0.0286,0.01799,33.24359,1
2,7,1410674304,2.667776,1.97,677806976,62.419,211774000,135376992,2.398,0.010991,0.2069,10771938,0.033,0.00857,18.659483,3
4,9,1013925248,1.221116,2.182,393940992,8.434,173084000,55107000,2.986,0,0,45438511,0.0601,0.02857,0,0
14,6,1472720640,1.903766,1.726,644465984,5.269,448276992,86744000,5.047,0,0,109327417,0.101,0.01857,0,2
11,6,10641748992,1.570266,3.192,4483999744,9.057,2454000128,4208999936,1.18,0,0,492938555,0.0584,0.01051,24.340909,2
4,5,5475791360,3.156697,3.002,1816601984,19.806,538302016,114219000,0.31,0.010137,0.1714,79724509,0.021,0.01541,17.037143,4
28,1,109067788288,1.127911,1.623,124184002560,32.758,87950999552,101528002560,0.715,0.043746,0.2123,3653069113,0.0152,0.00744,4.898839,2
9,9,7082591744,4.130742,9.939,661990976,13.918,502175008,21838000,5.675,0.011322,0.332,43765663,0.0378,0.07846,29.044834,1
4,7,1066527680,6.252897,1.957,552918976,48.51,156230000,54386000,1.618,0,0,10899673,0.09,0.09878,31.414384,0
37,9,75821686784,5.649046,10.971,7234899968,8.367,3587699968,4776300032,1.115,0.00272,0.1101,859108513,0.0479,0.00332,0,1
19,6,10566199296,5.213868,4.464,2230004992,7.953,2154070016,179842000,3.265,0,0,231837211,0.0659,0.02252,18.870192,2
17,2,18021801984,1.859817,1.273,19793999872,85.323,3799000064,8348000256,1.2,0,0,215614877,0.0219,0.00488,18.723982,2
18,7,76465004544,15.366169,10.284,7720999936,19.041,2512000000,3428000000,0.904,0.001878,0.1053,399010402,0.0273,0.01141,55.624633,1
11,8,1105041792,0.465594,14.161,393596000,5.502,389452992,4451978240,38.284,0.045796,0.4951,55668272,0.0456,0.22417,10.769231,2
11,7,9321591808,1.391901,2.394,5852700160,88.276,2179000064,5003800064,0.69,0.009736,0.3723,62526481,0.0561,0.00626,37.351064,0
4,5,1150404480,3.407094,5.245,299628000,2.696,161127008,403408992,1.5,0.013645,1.0962,57850953,0.0325,0.25272,80.538462,2
34,5,507123499008,64.71735,17.088,30240999424,33.068,30240999424,18969999360,0.712,0.005347,0.1915,895993252,0.0062,0.00512,37.877785,1
6,7,9359245312,5.089819,2.134,4563424256,119.184,1383159040,770620032,2.234,0.00678,0.164,37377683,0.0175,0.00832,24.498024,1
12,0,9313163264,1.518042,0.826,12776999936,50.702,2644999936,2656999936,0.831,0.010773,0.0943,256941793,0.0354,0.00453,8.483491,2
25,9,35152035840,5.126319,9.462,4235800064,7.874,2307699968,5494499840,1.119,0.027835,3.1772,527909253,0.0454,0.02101,0,1
15,9,10189161472,8.064364,11.053,906798016,12.351,496543008,568705024,2.935,0,0,65484832,0.044,0.13651,0,1
10,2,2314215168,0.931645,2.245,3377999872,96.102,1899000064,5474999808,0.538,0.046696,0.4714,26791677,0.0652,0.08634,10.072289,2
13,6,2628189440,2.428945,25.844,60272000,0.679,-301404992,154803008,6.606,0,0,87651036,0.2114,0.01192,0,0
12,0,30248179712,1.483558,1.16,30805999616,131.931,3231000064,6880999936,1.416,0.016508,0.3925,221242331,0.0178,0.03265,23.658887,1
10,9,1319068544,1.700342,2.443,666382016,5.136,528489984,790729024,1.309,0,0,83174376,0.0476,0.01139,0,2
1,2,418520800,0.91615,0.531,562526976,54.855,183848992,46930000,2.302,0.032385,2.7234,5740679,0.0448,0.08544,0,0
6,7,4782548992,3.498412,1.414,3743630080,67.017,1531763968,575966016,0.749,0.039799,0.9548,45499916,0.0518,0.18686,24.265537,4
9,7,506677696,1.066498,1.461,237879008,4.776,106922000,228523008,15.237,0,0,40875173,0.0558,0.0387,0,0
3,7,952950080,3.27681,1.817,607216000,4.592,193899008,220490000,1.417,0,0,125182981,0.035,0.06141,7.771739,0
6,9,47929069568,5.900377,6.737,6758245888,35.138,3983081984,189708000,1.871,0.01459,0.3889,163490882,0.0146,0.14964,30.777503,4
21,9,277237694464,5.928649,5.122,56654000128,14.249,36790001664,29642999808,0.802,0.023448,0.6353,3946081198,0.0104,0.00084,27.501961,2
19,4,31992571904,12.379882,2.86,17078700032,78.397,6097299968,16850499584,0.479,0.023923,0.4663,211649794,0.0177,0.01403,21.329986,0
11,5,7059710976,1.523924,1.551,7916000256,81.904,4124000000,4835999744,0.639,0.025094,0.3557,96005120,0.0193,0.00286,14.470356,3
16,8,7522778624,2.752472,13.681,714032000,5.392,525161984,2423397120,0.931,0.03133,0.9525,131542976,0.0257,0.00424,30.787709,2
35,9,63937241088,31.007061,9.54,6337900032,8.271,5152000000,1088700032,1.21,0,0,649080969,0.0272,0.16864,33.243028,3
1,7,3238039296,1.824729,3.03,1311539968,31.357,567009024,1043374016,2.399,0.025856,0.2923,41106801,0.1201,0.019,11.379971,3
6,7,4572946944,1.825158,2.29,2675500032,54.882,557100032,1743600000,1.264,0.002164,0.107,48144442,0.0236,0.01805,49.860963,0
13,9,3293282048,14.673684,4.066,756419008,3.246,677569024,257618000,1.284,0,0,88188615,0.0593,0.45398,0,4
3,9,915110976,1.111557,1.518,696161984,23.675,161004000,201560992,1.234,0,0,24996236,0.045,0.16725,0,1
11,6,1490094336,1.927657,1.422,772526976,13.509,605193024,173372992,3.654,0,0,50606826,0.0561,0.11073,8.354839,1
17,2,4461418496,1.14516,2.615,11374000128,53.651,5818999808,26040000512,0.628,0,0,197354852,0.1504,0.00941,0,1
10,2,424242944,0.924185,1.466,727753984,11.347,168311008,630158016,0.2,0,0,64907729,0.1549,0.0645,12.826087,2
7,2,4721305088,5.837685,2.28,2489518080,40.43,1203393024,1009710016,0.95,0.011209,0.2387,27444457,0.0811,0.5276,21.350133,3
8,8,1537620480,1.565092,11.74,210071008,3.822,198472992,936080000,0.79,0.069274,1.6174,54832556,0.0446,0.07438,23.626087,2
7,1,306723552,0.315653,0.776,2354176000,52.634,1243363968,2290928896,1.988,0,0,31216389,0.1114,0.03989,0,4
21,2,10443456512,6.530032,2.591,9560993792,21.64,3953690880,14589154304,0.07,0,0,448362262,0.0762,0.004,15.712329,1
11,7,9768433664,5.291885,5.195,3790200064,26.342,1447900032,332900000,0.971,0.019319,0.3733,226059841,0.015,0.00772,19.417827,3
11,6,11786539008,2.709576,338.026,23233000,0.033,-555944000,99694000,39.548,0,0,454608034,0.041,0.26119,0,1
21,0,56350580736,3.626728,6.189,12057900032,54.156,3843000064,18370400256,1.025,0.028122,1.0099,221434195,0.0279,0.00402,35.965909,2
11,9,17853198336,11.813079,2.884,6420008960,82.973,4362980864,2862774016,0.979,0,0,73287257,0.0595,0.03063,14.533292,3
15,3,38237532160,20.853342,0.635,81369997312,166.693,14968999936,14494999552,0.663,0.026259,0.555,476772938,0.0228,0.00198,21.423592,2
50,9,192484147200,8.523409,4.194,47331000320,22.562,16058999808,12341999616,0.928,0,0,2074470228,0.025,0.00451,15.72402,1
21,9,32273205248,2.113613,1.545,20486000640,41.47,7001999872,1176999936,1.968,0.018787,0.2475,486940517,0.054,0.00101,13.403651,3
6,8,2169874944,1.19075,9.113,287075008,3.815,203716992,748662016,3.926,0.033357,0.6444,77081777,0.0104,0.0066,19.416667,2
7,1,886604672,2.45658,1.279,3480999936,51.594,1690000000,4251000064,1.606,0.078431,1.1364,36956721,0.0461,0.16846,14.465909,3
16,2,7288886784,9.709608,6.771,1083652992,9.416,407828992,433836992,2.617,0,0,104215078,0.1124,0.05581,53.271186,2
7,9,23237656576,4.593775,0.972,26073999360,67.901,2329999872,4264000000,0.697,0,0,372427335,0.0197,0.00712,27.374449,1
5,2,1041641664,1.488573,0.814,1453369984,47.085,357204000,270193984,1.248,0,0,27844763,0.0177,0.02068,33.792079,2
19,3,25812019200,2.721751,2.05,19156000768,34.848,6587899904,14407000064,0.346,0.050514,0.4556,531538796,0.0556,0.00303,9.147448,4
9,8,7707022848,2.093924,20.899,373415008,2.071,354430016,1155379968,2.305,0.037015,1.0246,199290808,0.0445,0.00467,28.360656,0
2,9,45288128512,67.7632,17.655,2573544960,42.552,1117451008,297416000,0.555,0.003448,0.2041,4187116,0.0081,0.93045,63.708936,4
13,7,18574772224,4.866735,1.792,11835288576,96.474,2962432000,3004278016,1.354,0.007817,0.3128,118091273,0.0165,0.01116,39.84359,2
12,4,3112464384,1.767404,3.379,1135446016,63.568,733011008,696110976,0.37,0,0,13700955,0.0625,0.00462,0,1
25,6,61266038784,2.010259,3.881,14214200320,133.029,6730500096,2705100032,3.567,0.003092,0.0444,97885093,0.026,0.01935,14.578815,1
20,6,1507171200,1.059233,0.733,2542267904,14.645,1786228992,1035091968,2.274,0,0,174736463,0.137,0.00994,0,3
20,9,3515386880,10.013799,3.738,949251008,7.91,740419008,419177984,0.796,0,0,119925181,0.0406,0.01928,0,2
4,3,6323721728,4.206692,2.628,2405317120,55.884,943918976,466281984,5.101,0,0,41579046,0.1006,0.034,24.402357,1
14,6,9782647808,14.012962,17.67,515547008,23.437,496372000,123949000,4.459,0,0,10975779,0.167,0.07679,0,1
8,6,1480455424,29.593195,7.272,227660992,6.318,169754000,231251008,0.542,0,0,27229132,0.1504,0.15717,0,0
