@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,11,14-19,23-27,30-33,36,38,40-41,43-46-weka.filters.unsupervised.attribute.RemoveType-Tnominal'

@attribute numberOfAnalystOpinions numeric
@attribute marketCap numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute floatShares numeric
@attribute sharesPercentSharesOut numeric
@attribute heldPercentInsiders numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
0.03805,-0.160839,-0.204701,-0.034831,-0.27129,-0.354145,-0.23381,-0.35645,-0.266665,-0.650203,-0.134552,-0.148111,0.862751,-0.429975,0.095262,0
-0.078991,-0.163924,-0.346045,-0.035956,0.054532,0.769682,-0.202648,-0.218138,-0.32735,-0.650203,-0.134552,-0.211316,0.677853,-0.466089,-0.208271,3
-1.132358,-0.168131,-0.347242,-0.035948,-0.215362,0.491862,-0.234885,-0.388651,-0.193217,-0.650203,-0.134552,-0.273692,-0.789526,-0.278297,-0.137667,2
-0.430113,-0.165232,-0.362151,-0.03599,0.131327,2.165847,-0.083919,-0.287021,-0.272394,2.082658,0.07262,-0.247904,0.734896,-0.406566,-0.208271,4
0.857335,-0.143067,0.091763,-0.035436,-0.201832,-0.031651,-0.194213,-0.141636,0.071661,-0.650203,-0.134552,-0.238937,2.379304,-0.341039,-0.066821,1
-0.664195,-0.164956,-0.305293,-0.032636,-0.282493,-0.354849,-0.248028,-0.351181,1.649214,2.180109,0.062024,-0.248649,-0.116813,-0.365318,-0.109172,3
-0.898276,-0.159742,-0.370683,-0.035786,-0.05677,0.648979,-0.057932,-0.006727,-0.210407,0.624616,-0.090546,-0.259085,1.659384,0.83575,-0.159878,2
1.091417,1.711589,4.018157,0.000628,-0.205871,-0.376895,-0.097536,-0.382464,1.091067,-0.650203,-0.134552,2.009391,-0.710846,-0.235918,2.816022,4
1.55958,-0.113289,0.03243,-0.034854,-0.213873,-0.24187,-0.197136,-0.39687,-0.041635,-0.650203,-0.134552,-0.141165,-0.110912,-0.505597,-0.087459,1
0.974376,-0.120519,-0.118997,-0.034675,-0.217756,-0.280135,-0.138915,-0.225651,0.099009,-0.650203,-0.134552,-0.098659,-0.45907,-0.471136,-0.208271,0
0.155091,-0.06044,-0.132123,-0.033952,-0.22538,-0.358027,-0.169066,-0.149884,0.055774,1.540521,0.950698,0.353656,0.252982,-0.547193,0.540838,1
-0.196032,0.036196,-0.063847,-0.035603,0.617077,0.467066,0.175682,0.26491,-0.291407,-0.650203,-0.134552,0.010106,-0.950819,-0.504378,0.015871,2
-0.664195,-0.158079,-0.272902,-0.0349,-0.229341,-0.305121,-0.195385,0.056603,-0.412257,1.395058,1.000354,-0.182301,-0.571189,3.516615,-0.208271,2
-0.313072,-0.164051,-0.044567,-0.035264,-0.271934,-0.285616,-0.244315,-0.397485,0.002902,-0.650203,-0.134552,-0.259871,3.10906,1.324983,-0.022519,0
-1.132358,-0.170197,-0.370093,-0.035867,-0.203818,-0.312736,-0.229446,-0.284222,-0.094767,-0.650203,-0.134552,-0.165443,-0.65577,4.742571,-0.208271,3
0.506213,0.343071,0.92789,-0.035468,1.418102,1.680755,0.088523,1.077198,-0.313546,0.486822,-0.020277,-0.087005,-0.978357,-0.543277,-0.06684,3
0.03805,-0.135377,-0.252563,-0.035361,-0.144013,-0.259553,-0.14705,-0.008147,-0.338549,-0.088804,-0.134552,-0.050018,-0.004694,-0.462869,-0.208271,1
-1.132358,-0.156334,-0.171889,-0.034941,-0.26324,0.203243,-0.231699,-0.381706,-0.184362,-0.459198,-0.111956,-0.283745,1.191239,-0.475313,-0.036807,2
-0.547154,-0.161297,-0.256811,-0.035134,-0.268201,-0.299484,-0.235235,-0.379083,-0.144773,-0.650203,-0.134552,-0.240825,0.485088,0.777445,-0.091473,1
5.773048,7.855268,0.164077,-0.032989,3.957451,0.092798,8.325731,2.981699,-0.077577,-0.526478,-0.122942,1.982552,-0.970489,-0.543538,-0.075647,1
-1.249399,-0.170811,-0.281692,-0.035142,-0.285998,-0.374334,-0.256958,-0.398382,0.572249,-0.650203,-0.134552,-0.272694,-0.130582,0.175519,-0.208271,0
-0.196032,-0.116574,-0.319516,-0.035962,1.160025,4.590894,-0.011921,-0.109562,-0.347404,-0.160859,-0.105371,-0.211163,-0.606595,0.030803,-0.123366,1
-0.781236,-0.166066,-0.342336,-0.035683,-0.260263,-0.219371,-0.229273,-0.372465,-0.239578,-0.650203,-0.134552,-0.248821,-0.319414,-0.39508,0.09628,2
1.793662,-0.074623,0.20111,-0.035313,0.005991,0.328701,-0.100747,0.15043,-0.488048,0.656618,-0.039221,-0.174137,-0.520047,-0.523784,-0.105546,2
1.325499,-0.11962,0.094611,-0.035371,-0.152927,0.190242,-0.198128,-0.335735,-0.433614,-0.008324,-0.073178,-0.22649,-0.457103,-0.497678,-0.070695,2
-0.078991,-0.072415,-0.240341,-0.034516,-0.097222,-0.204812,-0.061192,0.832127,-0.376835,0.565775,-0.037192,0.016886,-0.396126,-0.505597,-0.095928,2
-0.781236,-0.139542,-0.04997,-0.034883,-0.240675,-0.167109,-0.225234,-0.378475,-0.221867,-0.463522,-0.111956,-0.233659,-0.067638,-0.315368,-0.037356,2
1.442539,-0.101198,-0.246714,-0.033189,-0.23532,-0.259411,-0.182984,-0.05264,-0.511749,1.301916,0.05714,-0.173905,-0.549552,-0.492456,-0.069214,3
0.272132,-0.159972,-0.196081,-0.035601,-0.244298,-0.239086,-0.19653,-0.386613,-0.178893,-0.650203,-0.134552,-0.211085,0.860784,-0.50551,-0.126055,3
-0.313072,0.998208,-0.228164,-0.035199,1.053842,-0.366464,2.463701,1.848016,-0.348967,0.954414,-0.04345,1.328325,-1.121948,-0.550239,-0.045512,1
-0.196032,-0.167313,-0.297577,-0.035484,-0.261319,-0.263638,-0.245801,-0.333266,-0.481276,-0.650203,-0.134552,-0.238101,0.858817,-0.377414,1.312788,0
-0.898276,-0.04199,0.508299,-0.034894,-0.105109,1.078578,-0.15756,-0.377443,-0.238015,-0.573348,-0.122521,-0.259471,-0.785592,-0.429105,0.008402,1
-0.664195,-0.110474,-0.007194,-0.035094,-0.168806,0.373693,-0.150652,-0.269376,-0.166912,-0.11147,-0.099597,-0.251651,0.052349,-0.453123,-0.115867,2
-0.196032,-0.14718,-0.21732,-0.035333,-0.205818,-0.233151,-0.16003,-0.229659,-0.359906,-0.425197,-0.074535,-0.187429,0.528362,2.23279,0.153908,2
-0.430113,-0.171231,-0.372274,-0.035763,-0.28005,-0.354138,-0.250303,-0.386899,-0.084088,-0.650203,-0.134552,-0.228662,0.687688,-0.18092,-0.208271,3
-0.547154,-0.167742,-0.2964,-0.032711,-0.283475,-0.361096,-0.252269,-0.341133,-0.450283,1.225116,-0.082712,-0.249939,-0.323348,-0.396385,-0.169255,3
0.155091,-0.161324,-0.247122,-0.035713,-0.238894,0.836631,-0.203017,-0.395693,-0.221607,-0.650203,-0.134552,-0.287689,0.730962,0.36305,-0.050605,4
-0.781236,-0.161225,-0.299111,-0.024424,-0.286584,-0.382125,-0.27545,-0.395359,2.969701,-0.650203,-0.134552,-0.241947,0.597206,-0.403347,-0.189176,2
0.740295,-0.135047,-0.316542,-0.030672,-0.271891,-0.34445,-0.224916,-0.177356,-0.24687,1.099969,0.147446,-0.181966,0.609008,-0.39186,0.019269,1
-0.196032,-0.166785,0.128385,-0.035094,-0.278387,-0.37596,-0.242807,-0.382696,0.437335,-0.650203,-0.134552,-0.051646,0.431979,-0.337472,-0.208271,0
-0.313072,-0.139216,-0.188471,-0.035118,-0.222557,-0.080674,-0.198292,-0.319098,-0.250777,-0.530099,-0.122942,-0.236343,-0.809196,0.005392,-0.072458,1
-1.249399,-0.17127,-0.387947,-0.035811,-0.254823,0.781463,-0.220367,-0.340739,3.023354,-0.650203,-0.134552,-0.289588,1.89739,0.765175,-0.137512,3
1.325499,-0.02476,-0.297862,-0.035981,2.635214,6.533803,0.825326,0.48263,-0.1255,-0.081005,-0.092216,-0.169634,-0.618397,-0.532486,-0.101029,3
0.623254,-0.11473,-0.30955,-0.033572,-0.221183,-0.359836,-0.160424,0.239766,-0.120812,2.183903,0.652206,0.432513,-0.722648,-0.525176,0.185362,1
-0.898276,-0.162407,-0.317553,-0.035747,-0.219021,0.180554,-0.215222,-0.334836,-0.069243,0.184723,-0.072038,-0.263712,-0.2368,-0.442506,-0.105149,3
0.623254,-0.037644,1.000976,-0.033433,-0.208012,-0.31756,-0.123057,-0.383297,-0.170819,-0.650203,-0.134552,0.032642,-0.811163,-0.07954,0.932647,2
-0.196032,-0.155517,-0.214546,-0.035807,-0.122283,0.446314,-0.176126,-0.265495,-0.459919,1.076369,0.447889,-0.240265,1.464652,-0.000003,-0.208271,3
-0.664195,-0.15674,-0.245985,-0.035754,-0.189351,0.25602,-0.19996,-0.221828,-0.350269,-0.650203,-0.134552,-0.255916,0.81751,0.024363,-0.146925,1
-0.664195,-0.161145,-0.282726,-0.035869,-0.051615,0.077066,-0.205928,-0.166709,-0.367199,0.252655,0.177548,-0.159602,-0.693143,-0.504988,0.272747,2
-1.015317,-0.170806,-0.255049,-0.034978,-0.285646,-0.359829,-0.25629,-0.398636,0.697526,-0.489244,-0.082541,-0.278491,-0.010595,0.953054,-0.208271,2
-0.781236,-0.167936,-0.284604,-0.035533,-0.269033,-0.234039,-0.239997,-0.376073,-0.083828,-0.650203,-0.134552,-0.261427,0.129061,0.050208,-0.208271,2
-0.547154,-0.130446,-0.285298,-0.034604,-0.211222,-0.278665,-0.172172,0.003858,-0.431791,0.906672,0.000509,-0.085212,-0.685275,-0.516126,-0.110816,3
0.03805,-0.165471,-0.331692,-0.035825,-0.180449,-0.07457,-0.178463,-0.278499,-0.475286,-0.650203,-0.134552,-0.197281,2.963503,-0.145938,0.769553,3
2.027743,0.122561,-0.247486,-0.034673,0.213668,-0.133058,0.497194,1.6275,-0.464607,-0.650203,-0.134552,0.271726,-0.913446,-0.487757,-0.104841,1
-0.313072,-0.036563,-0.32637,-0.035893,1.67764,0.776531,0.05004,0.325479,-0.427363,0.72995,0.002507,0.203923,-0.726582,-0.497504,-0.068041,4
-0.547154,-0.119338,-0.363279,-0.035486,0.047568,-0.306463,0.078993,0.611543,-0.360948,1.392223,1.363529,0.923309,-0.638067,-0.526482,-0.208271,3
-0.313072,-0.118329,0.297162,-0.035647,-0.003563,0.253967,-0.094462,-0.113234,-0.078358,0.286364,-0.093917,-0.168508,0.119226,-0.461738,-0.146932,3
0.155091,-0.146993,-0.110479,-0.035106,-0.240267,0.05454,-0.21445,-0.357954,-0.446376,-0.650203,-0.134552,-0.263979,1.159767,-0.510557,-0.060139,0
1.325499,-0.094633,-0.336321,-0.034991,-0.139599,-0.330548,0.014076,-0.09932,-0.266144,0.986617,-0.070338,0.4947,-0.4394,-0.422317,-0.152713,1
4.719681,13.49403,0.114446,-0.033588,8.52987,-0.180808,12.563739,2.443403,-0.073931,-0.477588,-0.121069,11.111566,-1.060971,-0.527787,-0.070596,1
0.623254,-0.070416,-0.219901,-0.035088,-0.101684,-0.000473,-0.076891,-0.189345,-0.191655,-0.117303,-0.093074,-0.152398,-0.8387,-0.434065,-0.098716,2
-0.547154,-0.158465,0.164597,-0.033205,-0.280538,-0.336618,-0.246116,-0.393743,0.75196,-0.650203,-0.134552,-0.264017,2.218011,-0.274033,-0.208271,0
1.325499,0.123973,0.910434,-0.033783,-0.071652,-0.224195,-0.070816,-0.181756,-0.190613,-0.634977,-0.124284,0.099216,-0.67544,-0.522914,0.215725,1
0.740295,-0.092697,-0.108772,-0.034617,-0.19022,-0.218666,-0.162431,-0.28934,-0.327089,-0.270654,-0.09362,-0.124746,-0.868205,-0.484364,-0.056891,2
-1.249399,-0.166354,-0.351197,-0.033516,-0.275368,-0.3434,-0.243723,-0.225323,-0.315108,0.831,0.023199,-0.235348,2.194407,-0.529789,-0.208271,4
-0.078991,-0.16475,-0.330588,-0.03589,-0.191305,0.792161,-0.238991,-0.365162,-0.299221,-0.370949,-0.123379,-0.272524,-0.285975,-0.43363,-0.152463,2
0.623254,-0.074693,-0.036675,-0.033127,-0.234237,-0.032579,-0.199395,-0.354914,-0.269009,-0.650203,-0.134552,-0.250699,-0.569222,-0.516996,0.160631,2
-0.781236,-0.171379,-0.258418,-0.035701,-0.280193,-0.37014,-0.247651,-0.372989,0.517033,-0.650203,-0.134552,-0.210158,1.53743,0.468607,-0.208271,4
-0.313072,-0.113751,-0.137339,-0.034391,-0.221451,-0.05535,-0.169838,-0.247202,-0.276822,-0.072249,-0.073302,-0.243203,-0.722648,-0.063267,-0.058979,2
-1.249399,-0.151465,0.728005,-0.035573,-0.167189,0.406308,-0.184104,-0.096094,-0.24088,-0.269098,-0.09323,-0.252532,-0.834766,-0.469918,-0.054674,0
-0.078991,-0.066675,-0.09503,-0.035535,0.117303,0.494978,-0.08345,-0.009763,-0.182018,-0.28199,-0.111285,-0.16231,-0.730516,-0.492456,-0.119538,2
0.272132,-0.154634,-0.360309,-0.035765,-0.079166,0.74683,0.040516,-0.106073,-0.395588,-0.610761,-0.131884,-0.24578,0.650315,-0.465741,-0.160691,2
0.03805,-0.080149,0.470068,-0.03096,-0.259006,-0.289796,-0.21477,-0.349869,0.170112,-0.650203,-0.134552,-0.212059,-0.8387,-0.51456,1.327626,2
-0.898276,-0.159676,-0.228708,-0.035287,-0.259061,-0.222155,-0.238974,-0.375067,0.006549,-0.119166,0.347783,-0.263217,-0.887875,2.73995,1.100124,2
-1.249399,-0.167977,-0.279642,-0.035272,-0.274076,0.330422,-0.235778,-0.36125,2.871511,-0.650203,-0.134552,-0.293146,-0.185658,1.036508,-0.148416,4
-1.249399,-0.163988,-0.322106,-0.035765,-0.245041,0.099295,-0.22903,-0.395322,-0.056741,0.294007,0.19579,-0.270189,-0.820998,-0.440505,0.281699,1
0.974376,-0.095967,-0.157299,-0.035069,-0.178701,-0.226315,-0.115885,-0.395792,0.143025,-0.650203,-0.134552,-0.124658,-0.301711,-0.373498,-0.102839,3
-0.430113,-0.140165,0.015871,-0.005423,-0.285967,-0.385899,-0.261257,-0.398527,0.945475,-0.650203,-0.134552,0.184511,1.004375,-0.396559,-0.208271,1
0.623254,0.064539,-0.239545,-0.035124,0.219865,0.380197,0.063395,0.426768,-0.313025,0.063318,-0.052251,-0.0999,-0.901644,-0.521086,-0.046559,1
1.676621,3.0357,2.03825,-0.031739,0.976852,0.014242,2.319111,2.328336,-0.388556,-0.356486,-0.077438,0.646623,-0.988192,-0.536141,0.05844,1
2.144784,0.238531,15.787205,-0.029175,-0.192043,-0.346103,-0.195793,-0.276925,-0.317713,-0.650203,-0.134552,0.347114,-0.647902,-0.15229,-0.208271,2
0.857335,0.272227,-0.217179,-0.034558,0.201133,-0.263381,0.412672,0.120173,-0.115342,-0.212877,-0.106276,0.857652,-0.736417,-0.5277,-0.124525,2
-0.781236,-0.155076,-0.207634,-0.03509,-0.251057,-0.204872,-0.220115,-0.320764,-0.299742,-0.225398,-0.095087,-0.235709,0.909959,0.709308,-0.077809,1
0.155091,-0.052162,-0.303791,-0.034724,0.02087,-0.146147,0.158977,1.632514,-0.437,1.11738,0.065457,0.093808,-0.911479,-0.534227,-0.046902,3
1.910703,-0.035923,0.003197,-0.034751,-0.071368,-0.196837,-0.079525,0.690391,-0.351311,0.879648,0.006782,0.018835,-0.40006,-0.407611,-0.078779,2
0.389172,0.190189,0.767259,-0.034922,0.296525,-0.080505,0.333597,0.541357,-0.255986,0.161576,-0.072569,0.26387,-0.913446,-0.541101,-0.100303,2
0.03805,-0.166697,0.075314,-0.031736,-0.285704,-0.380824,-0.269681,-0.375117,0.644914,-0.650203,-0.134552,-0.219435,4.051251,-0.437981,-0.208271,0
0.272132,-0.046999,-0.222748,-0.035444,0.051615,-0.143512,0.105521,-0.187854,-0.46044,-0.459393,-0.122848,0.017681,-0.697077,1.608934,-0.122561,3
-0.196032,-0.160075,-0.340896,-0.033337,-0.263785,-0.346442,-0.221644,-0.018267,0.185999,1.765611,0.404523,-0.125246,1.470553,-0.163864,0.101697,3
0.272132,-0.128943,-0.345638,-0.035904,0.350156,0.577612,-0.178223,-0.18076,-0.312504,1.047449,0.208415,-0.114696,-0.250569,0.136098,-0.208271,2
-0.781236,-0.144527,-0.334933,-0.034413,-0.258624,-0.35365,-0.198414,-0.354663,0.351126,0.191196,-0.107946,-0.057224,-0.657737,-0.405,-0.163321,3
0.389172,-0.161036,-0.265509,-0.035243,-0.262768,-0.241613,-0.233878,-0.364911,0.409987,-0.650203,-0.134552,-0.245777,1.771503,-0.361663,0.187504,2
-0.781236,-0.166985,-0.216169,-0.023032,-0.287213,-0.386658,-0.258589,-0.394745,1.88961,-0.650203,-0.134552,-0.052779,2.979239,1.10508,-0.208271,1
-0.430113,-0.1695,-0.349466,-0.035758,-0.261435,-0.24664,-0.238099,-0.360322,-0.394546,-0.650203,-0.134552,-0.244073,1.283688,-0.09503,-0.154439,1
-0.547154,-0.137719,-0.2961,-0.03568,-0.137423,-0.213341,-0.208525,-0.275013,-0.09086,-0.204071,-0.092746,-0.126807,-0.822965,4.270828,-0.077652,3
0.155091,-0.074999,-0.320513,-0.034919,0.128841,-0.079116,0.278128,2.297301,-0.424758,1.822132,-0.041921,0.108198,-0.746252,-0.530398,-0.165898,2
0.155091,-0.152095,-0.106686,-0.035774,-0.173546,0.537166,-0.20362,-0.388834,-0.020278,-0.164078,-0.08613,-0.259856,-0.106978,-0.459388,-0.069387,4
-0.781236,-0.169273,-0.279148,-0.035538,-0.278125,-0.353562,-0.250368,-0.386873,0.291743,-0.650203,-0.134552,-0.215191,1.299424,0.872821,-0.208271,2
0.506213,-0.083694,0.080163,-0.035176,-0.114579,0.408557,0.035772,-0.177752,-0.199989,-0.199643,-0.092325,-0.25596,-0.811163,-0.214249,-0.074946,1
-0.430113,-0.164182,-0.367306,-0.035596,-0.235571,-0.123817,-0.181506,-0.298776,-0.293751,-0.650203,-0.134552,-0.236613,1.321061,-0.413441,-0.208271,0
1.208458,0.731369,10.401208,-0.025228,-0.151337,-0.272168,0.005368,-0.159209,0.138597,-0.650203,-0.134552,-0.040309,0.113325,1.083151,0.21272,1
0.155091,-0.114904,-0.339283,-0.035726,0.018863,0.099051,0.008646,-0.123977,0.446972,0.352902,-0.103124,-0.132846,-0.880007,-0.469309,-0.162191,1
-1.015317,-0.170018,-0.269836,-0.035738,-0.269551,-0.261721,-0.22948,-0.379543,-0.267446,-0.650203,-0.134552,-0.25704,1.240414,-0.022716,-0.208271,1
-0.781236,-0.156901,-0.308137,-0.035239,-0.258558,-0.229134,-0.2443,-0.382608,0.318048,-0.443649,-0.068839,-0.241827,1.228612,-0.373498,0.228908,2
0.272132,-0.154457,-0.363044,-0.035396,-0.221556,-0.257568,-0.135713,-0.251281,-0.334642,1.321899,-0.034524,-0.155267,1.287622,0.011484,-0.135483,4
-0.664195,-0.168827,-0.33353,-0.035858,-0.221793,0.103055,-0.210406,-0.333494,-0.295314,-0.650203,-0.134552,-0.255938,0.060217,-0.484364,-0.208271,3
-0.313072,-0.136102,-0.206854,-0.03585,0.364474,4.371806,0.029346,0.235963,-0.478411,-0.650203,-0.134552,-0.258396,-0.45907,-0.452862,-0.139628,2
-0.547154,-0.108495,-0.287836,-0.035692,0.037495,1.34322,-0.022867,-0.280528,-0.152587,0.084076,-0.082572,-0.240987,-0.817064,-0.517606,-0.108001,2
1.793662,0.042702,0.449851,-0.033448,-0.149875,-0.165266,-0.056705,-0.159486,-0.265102,-0.650203,-0.134552,-0.114775,-0.244668,-0.430671,-0.208271,0
1.325499,0.182852,-0.059101,-0.032725,-0.075522,0.237483,0.002947,1.091727,-0.222127,0.296278,0.140112,-0.193375,-0.777724,-0.526482,0.199321,1
-0.196032,-0.062569,-0.328511,-0.03557,0.233183,-0.029049,0.114062,0.327116,-0.311983,1.054465,0.112194,0.257329,0.774236,-0.520738,-0.208271,2
-0.196032,-0.045967,-0.279123,-0.033653,-0.177794,-0.188206,-0.101904,0.215238,-0.238275,0.18193,-0.06085,-0.127805,-0.531849,-0.522827,-0.084007,3
-1.015317,-0.168074,-0.367714,-0.035205,-0.250935,1.469424,-0.192294,-0.15992,-0.446636,1.736906,0.579159,-0.290658,2.137364,0.291344,-0.208271,4
1.55958,0.152116,-0.183027,-0.034587,0.134563,-0.174182,0.290077,0.615499,-0.36798,0.052672,-0.050004,0.294446,-0.602661,-0.528744,-0.039016,2
-0.898276,-0.17116,-0.229175,-0.033458,-0.287168,-0.386034,-0.259273,-0.389205,0.876976,-0.650203,-0.134552,-0.189067,-0.856403,-0.271335,-0.208271,2
-0.196032,-0.147632,-0.33076,-0.035854,-0.060126,0.835608,-0.180294,-0.332725,-0.309118,0.172463,-0.070072,-0.243205,0.251015,-0.138628,-0.098133,3
0.740295,0.108967,0.024033,-0.034562,0.086345,1.243073,0.105686,0.587261,-0.336726,-0.357898,-0.1069,-0.228662,-0.649869,-0.505075,-0.079023,2
0.974376,0.241585,0.011265,-0.034486,0.183707,0.661235,0.171464,0.248336,-0.353655,-0.254271,-0.096055,-0.163099,-0.929182,-0.536837,-0.070613,1
-0.430113,-0.139258,-0.111413,-0.035688,-0.123045,0.485507,-0.212808,-0.325601,-0.228378,-0.557329,-0.12391,-0.239656,-0.594793,-0.448685,-0.049953,1
-0.430113,-0.165846,-0.307677,-0.034783,-0.27763,-0.312154,-0.247845,-0.37138,-0.202594,-0.650203,-0.134552,-0.258987,1.681021,-0.396994,-0.208271,0
-1.249399,-0.154142,-0.296399,-0.035823,-0.10505,0.270626,-0.171212,-0.279054,-0.44273,-0.044788,-0.102546,-0.223679,-0.31548,-0.436415,-0.134403,0
1.910703,0.714703,-0.297356,-0.035271,1.956812,-0.032667,1.823896,2.483986,-0.37371,-0.259085,-0.099082,1.59411,-0.944918,-0.544582,-0.11979,1
-0.430113,-0.161461,-0.38065,-0.035236,-0.228194,-0.362695,-0.162062,-0.085528,-0.315369,-0.650203,-0.134552,0.123116,-0.11878,0.906933,-0.208271,3
0.389172,-0.152571,-0.358758,-0.035524,-0.051591,0.228466,-0.127439,0.509436,-0.230983,0.919208,-0.09103,-0.181388,0.351332,-0.513255,-0.208271,2
0.857335,0.039264,-0.345161,-0.035747,4.110486,-0.071135,0.524666,10.530883,-0.284636,1.546188,0.01549,3.780653,-0.299744,-0.524915,-0.130442,4
1.910703,0.023134,-0.151982,-0.033884,-0.152583,-0.321699,0.003825,-0.350762,0.398528,-0.650203,-0.134552,0.315725,-0.907545,-0.471136,-0.049221,2
0.740295,-0.076114,-0.105778,-0.034891,-0.14354,-0.219249,-0.099031,-0.234324,-0.191394,-0.081294,-0.049349,-0.040244,-0.535783,-0.533705,0.004283,3
-0.430113,-0.166347,-0.33279,-0.034355,-0.281349,-0.362878,-0.258433,-0.382832,-0.266144,-0.650203,-0.134552,-0.230042,0.622777,-0.436241,-0.208271,1
0.03805,-0.147328,0.017545,-0.034845,-0.229521,-0.112178,-0.209137,-0.117676,-0.247131,1.56556,0.034497,-0.231709,-0.083374,-0.284563,-0.100921,0
-0.898276,-0.160581,-0.252308,-0.035322,-0.26628,-0.198816,-0.235256,-0.393778,0.490988,-0.650203,-0.134552,-0.263115,1.323028,-0.406044,-0.122129,2
-1.132358,-0.16336,-0.292401,-0.035595,-0.255503,-0.084719,-0.237543,-0.395236,-0.320838,-0.650203,-0.134552,-0.265261,-0.738384,-0.482884,-0.131467,1
-0.547154,-0.161286,-0.308466,-0.035984,0.467033,3.190027,-0.010642,-0.163094,-0.40809,-0.650203,-0.134552,-0.233165,0.473286,-0.368364,-0.208271,3
-1.015317,-0.136568,-0.085768,-0.035392,-0.190754,0.994576,-0.186951,-0.339446,-0.178111,-0.379441,-0.097521,-0.276245,-0.868205,-0.432238,-0.017532,2
-0.664195,-0.145209,-0.199386,-0.034093,-0.266519,-0.359314,-0.234477,-0.339678,-0.028091,-0.650203,-0.134552,-0.088945,1.201074,-0.215294,2.253604,0
-0.547154,-0.165231,-0.298993,-0.035713,-0.223999,-0.259235,-0.222329,-0.307491,-0.328391,-0.650203,-0.134552,-0.169371,1.757734,-0.49176,-0.208271,1
-0.078991,-0.166957,-0.343813,-0.035768,-0.226341,0.584929,-0.223618,-0.259965,-0.303388,-0.650203,-0.134552,-0.281775,1.012243,1.334817,-0.208271,3
-0.196032,-0.142817,-0.340223,-0.035803,0.150636,-0.129664,-0.316047,0.129859,-0.375273,-0.650203,-0.134552,0.214996,1.677087,-0.409177,-0.208271,3
-0.664195,-0.167977,-0.349358,-0.035691,-0.253323,-0.152841,-0.233012,-0.344031,-0.239317,-0.650203,-0.134552,-0.252224,-0.496443,-0.506032,-0.208271,2
2.144784,0.360369,-0.192746,-0.032408,-0.04096,-0.245021,0.107138,0.195134,-0.082786,0.041726,0.017129,0.219909,-0.809196,-0.527961,0.106461,1
0.155091,-0.13004,-0.260407,-0.035378,-0.193425,-0.023067,-0.096408,-0.390294,-0.253902,-0.650203,-0.134552,-0.224463,-0.57709,0.031847,-0.096048,2
-0.664195,-0.169096,-0.368251,-0.035327,-0.252207,-0.365689,-0.212415,-0.203075,-0.467472,-0.650203,-0.134552,0.189298,1.187305,-0.368625,-0.208271,2
0.155091,-0.115124,-0.364429,-0.033045,-0.214004,-0.26439,-0.131512,0.532866,0.210221,2.354636,0.941367,-0.133738,-0.366621,-0.469048,-0.208271,2
0.857335,-0.022507,-0.265647,-0.031888,-0.206994,-0.278414,-0.10908,0.532391,-0.444553,1.181934,0.085276,-0.075288,-0.881974,-0.464958,-0.040859,3
0.857335,0.088315,-0.295718,-0.035663,0.861611,1.064242,0.54628,0.233398,-0.468514,0.056289,-0.108148,-0.06242,-0.81313,-0.530224,-0.155757,3
-1.366439,-0.163405,-0.243402,-0.035531,-0.247892,-0.176594,-0.186235,-0.335585,-0.400536,0.99235,-0.010726,-0.253694,-0.350886,0.259321,-0.102266,2
-0.430113,-0.159119,-0.355259,-0.035047,-0.265803,-0.253977,-0.225069,-0.336623,0.717841,0.583633,-0.100986,-0.257245,-0.175823,0.575817,-0.168932,0
-0.313072,-0.163097,-0.259944,-0.035371,-0.27442,-0.379354,-0.235914,-0.398225,0.170633,-0.650203,-0.134552,0.116824,-0.480707,-0.012795,-0.208271,3
-0.196032,-0.151605,-0.281453,-0.035581,-0.141259,0.003518,-0.194285,-0.054093,-0.392202,0.120225,-0.091233,-0.20263,-0.150252,0.941655,-0.130048,1
-0.664195,-0.160977,-0.228016,-0.03503,-0.274295,-0.355588,-0.231658,-0.398481,1.135344,-0.650203,-0.134552,-0.175183,0.390672,0.00226,-0.144842,0
1.208458,-0.08071,-0.074918,-0.035564,0.039411,0.781748,0.032354,-0.08433,-0.392202,0.212601,-0.084195,-0.238809,-0.181724,-0.252365,-0.126935,2
-0.196032,-0.158664,-0.268008,-0.034703,-0.257008,-0.28626,-0.212231,-0.220697,-0.326308,1.520687,0.153548,-0.224988,0.264784,-0.488802,-0.012393,1
0.389172,-0.114163,-0.295514,-0.035709,0.103231,1.319115,0.15452,-0.0571,-0.247652,-0.481868,-0.127967,-0.239377,-0.47874,-0.074493,-0.153324,2
-1.249399,-0.170935,-0.375889,-0.034202,-0.283544,-0.358521,-0.252841,-0.354295,-0.478411,1.819685,0.432909,-0.259501,-0.978357,-0.17361,-0.208271,3
