@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47'}
@attribute Key_Run {1,2,3,4,5}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {-D,-K}
@attribute Key_Scheme_version_ID {5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',2,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,40,63,0,38.834951,61.165049,0,0.199383,0.260087,0.403807,85.997961,103.823631,221.693131,335.956744,-114.263614,2.15236,3.261716,-1.109355,55.654999,0.54034,25.104521,0.545455,6,0.152174,14,0.847826,78,0.454545,5,0.3,0.545455,0.387097,0.307071,0.748518,0.289484,0.38835,0.191338,0.808662,0.61165,0.392534,0.38835,0.375892,0.193206,0.662527,0.417593,0.36758,0.38835,0.01,0,0,0,0,0,28760,394690,47786,81.553398,56.893204,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,37,66,0,35.92233,64.07767,0,0.138185,0.267598,0.435988,88.529071,112.165543,220.942715,398.944696,-178.001981,2.145075,3.873249,-1.728175,47.142774,0.457697,21.337103,0.5,6,0.164835,15,0.835165,76,0.5,6,0.285714,0.5,0.363636,0.266903,0.800366,0.457265,0.359223,0.228642,0.771358,0.640777,0.38137,0.359223,0.333203,0.143136,0.609846,0.381663,0.314004,0.359223,0.006,0,0.015625,0,15.625,0,28646,394690,47786,69.902913,49.708738,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,32,71,0,31.067961,68.932039,0,0.098274,0.278174,0.437574,92.027876,112.573536,220.942715,402.213799,-181.271085,2.145075,3.904988,-1.759913,39.755517,0.385976,17.993586,0.5,6,0.186813,17,0.813187,74,0.5,6,0.26087,0.5,0.342857,0.241271,0.692308,0.274909,0.31068,0.217374,0.782626,0.68932,0.319881,0.31068,0.302137,0.091726,0.611592,0.362191,0.278783,0.31068,0,0,0,0,0,0,28760,394690,47786,73.786408,54.368932,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,27,76,0,26.213592,73.786408,0,0.054361,0.288125,0.45307,95.320053,116.560042,220.942715,490.645937,-269.703222,2.145075,4.763553,-2.618478,33.682408,0.327014,15.24486,0.5,6,0.263736,24,0.736264,67,0.5,6,0.2,0.5,0.285714,0.166835,0.706502,0.295785,0.262136,0.210813,0.789187,0.737864,0.260762,0.262136,0.244429,0.038871,0.581752,0.345555,0.227928,0.262136,0,0,0,0,0,0,28671,394690,47786,64.07767,49.708738,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,30,73,0,29.126214,70.873786,0,0.092675,0.282082,0.452434,93.32103,116.396567,220.942715,401.801962,-180.859248,2.145075,3.90099,-1.755915,38.833399,0.377023,17.57623,0.583333,7,0.241758,22,0.758242,69,0.416667,5,0.241379,0.583333,0.341463,0.243659,0.739927,0.290819,0.291262,0.203794,0.796206,0.708738,0.292575,0.291262,0.269884,0.074714,0.619572,0.352891,0.257858,0.291262,0.005,0,0.015625,0,15.625,0,28660,394690,47786,69.902913,53.592233,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,30,73,0,29.126214,70.873786,0,0.104668,0.288568,0.459174,95.466738,118.130443,220.942715,478.943619,-258.000905,2.145075,4.649938,-2.504863,36.871634,0.357977,16.688323,0.5,6,0.373626,34,0.626374,57,0.5,6,0.15,0.5,0.230769,0.083189,0.701007,0.321028,0.291262,0.181972,0.818028,0.708738,0.37182,0.291262,0.303612,0.125857,0.608855,0.378115,0.301862,0.291262,0,0,0,0,0,0,28521,394690,47786,66.019417,52.038835,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,39,64,0,37.864078,62.135922,0,0.195705,0.259718,0.414773,86.031262,106.860135,219.972346,303.667401,-83.695055,2.135654,2.948227,-0.812573,55.906989,0.542786,25.415463,0.818182,9,0.184783,17,0.815217,75,0.181818,2,0.346154,0.818182,0.486486,0.450335,0.876482,0.551599,0.378641,0.188574,0.811426,0.621359,0.400697,0.378641,0.358036,0.184893,0.665391,0.422718,0.344422,0.378641,0.016,0,0,0,0,0,28555,394690,47786,75.728155,53.786408,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,29,74,0,28.15534,71.84466,0,0.08224,0.287692,0.465195,95.354334,119.930996,219.71655,598.352877,-378.636328,2.13317,5.809251,-3.676081,36.806674,0.357346,16.75189,0.636364,7,0.282609,26,0.717391,66,0.363636,4,0.212121,0.636364,0.318182,0.234146,0.672925,0.250924,0.281553,0.211224,0.788776,0.718447,0.307134,0.281553,0.272707,0.065012,0.58896,0.337212,0.290125,0.281553,0,0,0,0,0,0,29285,394690,47786,66.019417,49.126214,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,31,72,0,30.097087,69.902913,0,0.098906,0.282487,0.442083,93.411198,113.673608,221.182383,426.527847,-205.345464,2.147402,4.141047,-1.993645,40.249671,0.390774,18.197503,0.666667,8,0.230769,21,0.769231,70,0.333333,4,0.275862,0.666667,0.390244,0.310943,0.681319,0.257702,0.300971,0.210401,0.789599,0.699029,0.293681,0.300971,0.274828,0.076101,0.592392,0.308223,0.287794,0.300971,0,0,0,0,0,0,28680,394690,47786,76.699029,57.087379,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,30,73,0,29.126214,70.873786,0,0.046054,0.283947,0.439401,93.893901,112.983993,221.182383,425.821165,-204.638782,2.147402,4.134186,-1.986784,32.618718,0.316687,14.747431,0.333333,4,0.142857,13,0.857143,78,0.666667,8,0.235294,0.333333,0.275862,0.164618,0.637363,0.201235,0.291262,0.246092,0.753908,0.708738,0.255476,0.291262,0.259198,0.036445,0.588998,0.314525,0.212877,0.291262,0.016,0.01,0.015625,0,15.625,0,28467,394690,47786,77.669903,55.339806,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',3,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,39,64,0,37.864078,62.135922,0,0.197858,0.265468,0.427298,87.625073,109.64969,222.903168,353.687406,-130.784238,2.164108,3.433858,-1.26975,54.671812,0.530794,24.527158,0.75,9,0.21978,20,0.78022,71,0.25,3,0.310345,0.75,0.439024,0.378227,0.834249,0.443603,0.378641,0.18141,0.81859,0.621359,0.37602,0.378641,0.357278,0.184853,0.648098,0.404431,0.336758,0.378641,0.005,0,0.015625,0,15.625,0,28228,394690,47786,72.815534,53.398058,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,35,68,0,33.980583,66.019417,0,0.145854,0.273229,0.438827,90.50683,113.057159,219.972346,456.709259,-236.736913,2.135654,4.43407,-2.298417,43.929893,0.426504,19.970643,0.545455,6,0.23913,22,0.76087,70,0.454545,5,0.214286,0.545455,0.307692,0.212648,0.628953,0.339152,0.339806,0.193731,0.806269,0.660194,0.375278,0.339806,0.332114,0.149661,0.621882,0.393811,0.301772,0.339806,0.016,0,0,0,0,0,28859,394690,47786,71.84466,52.621359,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,38,65,0,36.893204,63.106796,0,0.168736,0.273618,0.432449,90.520741,111.254906,220.942715,384.845762,-163.903048,2.145075,3.736367,-1.591292,46.049576,0.447083,20.842315,0.5,6,0.142857,13,0.857143,78,0.5,6,0.315789,0.5,0.387097,0.295418,0.841575,0.335688,0.368932,0.201194,0.798806,0.631068,0.367053,0.368932,0.353027,0.164253,0.622359,0.350001,0.323497,0.368932,0.016,0,0,0,0,0,28768,394690,47786,80.582524,53.398058,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,32,71,0,31.067961,68.932039,0,0.105443,0.281271,0.445438,93.052528,114.596679,220.942715,398.906966,-177.964251,2.145075,3.872883,-1.727808,40.521408,0.393412,18.340233,0.416667,5,0.241758,22,0.758242,69,0.583333,7,0.185185,0.416667,0.25641,0.127595,0.744963,0.336068,0.31068,0.205771,0.794229,0.68932,0.317642,0.31068,0.298196,0.099924,0.624387,0.355325,0.277104,0.31068,0.01,0.005,0,0,0,0,28562,394690,47786,70.873786,53.009709,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,30,73,0,29.126214,70.873786,0,0.101028,0.287368,0.458521,95.069656,117.96243,220.942715,616.857197,-395.914483,2.145075,5.988905,-3.84383,38.097452,0.369878,17.243136,0.5,6,0.241758,22,0.758242,69,0.5,6,0.214286,0.5,0.3,0.186221,0.678571,0.220627,0.291262,0.187128,0.812872,0.708738,0.329586,0.291262,0.286289,0.102925,0.571059,0.317452,0.268832,0.291262,0,0,0,0,0,0,29284,394690,47786,60.194175,46.213592,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,31,72,0,30.097087,69.902913,0,0.092622,0.284504,0.453804,94.122258,116.748822,220.942715,449.194925,-228.252211,2.145075,4.361116,-2.216041,36.572044,0.355068,16.552727,0.333333,4,0.241758,22,0.758242,69,0.666667,8,0.153846,0.333333,0.210526,0.067633,0.688187,0.244241,0.300971,0.212551,0.787449,0.699029,0.406533,0.300971,0.303924,0.119605,0.612365,0.377517,0.289928,0.300971,0.016,0,0,0,0,0,28673,394690,47786,69.902913,53.203883,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,31,72,0,30.097087,69.902913,0,0.094063,0.27749,0.430403,91.801754,110.728608,220.942715,370.118573,-149.175858,2.145075,3.593384,-1.448309,40.769382,0.395819,18.452467,0.583333,7,0.164835,15,0.835165,76,0.416667,5,0.318182,0.583333,0.411765,0.327605,0.756868,0.384469,0.300971,0.214199,0.785801,0.699029,0.29728,0.300971,0.281025,0.07568,0.616445,0.373543,0.285188,0.300971,0.006,0,0,0,0,0,28351,394690,47786,77.669903,56.893204,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,32,71,0,31.067961,68.932039,0,0.115613,0.276369,0.442114,91.485261,113.817508,220.686919,389.088124,-168.401205,2.142591,3.777555,-1.634963,45.730951,0.44399,20.722094,0.666667,8,0.285714,26,0.714286,65,0.333333,4,0.235294,0.666667,0.347826,0.259907,0.80174,0.421899,0.31068,0.197652,0.802348,0.68932,0.311509,0.31068,0.291598,0.099656,0.632418,0.371943,0.290572,0.31068,0.011,0,0.046875,0,46.875,0,28234,394690,47786,69.902913,50.291262,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,41,62,0,39.805825,60.194175,0,0.2118,0.258923,0.41664,85.619057,107.131367,221.182383,335.172058,-113.989675,2.147402,3.254098,-1.106696,54.146282,0.525692,24.480378,0.666667,8,0.186813,17,0.813187,74,0.333333,4,0.32,0.666667,0.432432,0.359089,0.819597,0.340997,0.398058,0.185428,0.814572,0.601942,0.39586,0.398058,0.385328,0.205792,0.658457,0.38115,0.328689,0.398058,0.01,0,0,0,0,0,28332,394690,47786,80.582524,52.815534,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,29,74,0,28.15534,71.84466,0,0.045221,0.283277,0.452184,93.672313,116.270837,221.182383,465.987756,-244.805373,2.147402,4.524153,-2.376751,36.711458,0.356422,16.597822,0.416667,5,0.186813,17,0.813187,74,0.583333,7,0.227273,0.416667,0.294118,0.179932,0.668498,0.191928,0.281553,0.241493,0.758507,0.718447,0.215691,0.281553,0.236505,0.017751,0.579616,0.329325,0.226405,0.281553,0.011,0,0,0,0,0,28901,394690,47786,71.84466,52.038835,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',4,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,25,78,0,24.271845,75.728155,0,0.029358,0.294652,0.46887,97.381294,120.488877,221.932799,450.333294,-228.400495,2.154687,4.372168,-2.217481,30.006583,0.291326,13.520572,0.636364,7,0.282609,26,0.717391,66,0.363636,4,0.212121,0.636364,0.318182,0.234146,0.759881,0.340242,0.242718,0.218579,0.781421,0.757282,0.228505,0.242718,0.217316,0.005291,0.581876,0.304741,0.192721,0.242718,0.011,0,0.015625,0,15.625,0,28745,394690,47786,67.961165,51.262136,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,39,64,0,37.864078,62.135922,0,0.181321,0.26121,0.417254,86.577041,107.571413,219.71655,322.884806,-103.168256,2.13317,3.134804,-1.001634,55.249079,0.536399,25.145616,0.545455,6,0.184783,17,0.815217,75,0.454545,5,0.26087,0.545455,0.352941,0.267481,0.832016,0.379031,0.378641,0.196585,0.803415,0.621359,0.365852,0.378641,0.357358,0.17284,0.635587,0.375105,0.321539,0.378641,0,0,0,0,0,0,28458,394690,47786,74.757282,54.563107,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,26,77,0,25.242718,74.757282,0,0.019654,0.297378,0.472422,98.335153,121.47479,221.182383,605.620535,-384.438152,2.147402,5.879811,-3.732409,24.335835,0.23627,11.00261,0.333333,4,0.175824,16,0.824176,75,0.666667,8,0.2,0.333333,0.25,0.127751,0.606227,0.213834,0.252427,0.232252,0.767748,0.747573,0.240368,0.252427,0.235596,0.012147,0.527407,0.294837,0.194939,0.252427,0.015,0,0,0,0,0,29194,394690,47786,63.106796,47.76699,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,29,74,0,28.15534,71.84466,0,0.075561,0.282494,0.449117,93.413431,115.48218,221.182383,473.654653,-252.47227,2.147402,4.598589,-2.451187,39.557216,0.384051,17.884433,0.5,6,0.21978,20,0.78022,71,0.5,6,0.230769,0.5,0.315789,0.206956,0.766941,0.247617,0.281553,0.213286,0.786714,0.718447,0.325088,0.281553,0.266711,0.072908,0.616585,0.34636,0.26026,0.281553,0.011,0,0,0,0,0,28750,394690,47786,66.990291,51.84466,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,38,65,0,36.893204,63.106796,0,0.184531,0.266104,0.431464,87.993778,110.943204,221.182383,425.484934,-204.302551,2.147402,4.130922,-1.98352,52.394119,0.508681,23.688197,0.583333,7,0.252747,23,0.747253,68,0.416667,5,0.233333,0.583333,0.333333,0.233439,0.766026,0.327704,0.368932,0.179778,0.820222,0.631068,0.380858,0.368932,0.356126,0.184588,0.653618,0.418544,0.319048,0.368932,0,0,0,0,0,0,28642,394690,47786,68.932039,49.902913,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,29,74,0,28.15534,71.84466,0,0.077016,0.279574,0.450859,92.491337,115.991143,220.942715,442.235494,-221.29278,2.145075,4.293548,-2.148474,42.116521,0.408898,19.06219,0.583333,7,0.285714,26,0.714286,65,0.416667,5,0.212121,0.583333,0.311111,0.204628,0.723901,0.455112,0.281553,0.211494,0.788506,0.718447,0.307201,0.281553,0.26917,0.068368,0.620856,0.380522,0.278486,0.281553,0.016,0,0,0,0,0,28657,394690,47786,71.84466,48.543689,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,33,70,0,32.038835,67.961165,0,0.125212,0.281835,0.44422,93.239323,114.28315,220.942715,411.111756,-190.169042,2.145075,3.991376,-1.846301,35.763216,0.347216,16.186647,0.5,6,0.252747,23,0.747253,68,0.5,6,0.206897,0.5,0.292683,0.176375,0.701465,0.345163,0.320388,0.1901,0.8099,0.679612,0.338461,0.320388,0.313537,0.126987,0.617722,0.373607,0.273512,0.320388,0,0,0,0,0,0,28448,394690,47786,77.669903,55.728155,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,32,71,0,31.067961,68.932039,0,0.093916,0.274515,0.426433,90.817407,109.707368,220.942715,340.53994,-119.597226,2.145075,3.306213,-1.161138,44.214714,0.429269,20.011845,0.583333,7,0.186813,17,0.813187,74,0.416667,5,0.291667,0.583333,0.388889,0.300924,0.746795,0.306316,0.31068,0.222255,0.777745,0.68932,0.29489,0.31068,0.287754,0.077206,0.628079,0.37041,0.253089,0.31068,0.016,0,0.015625,0,15.625,0,28375,394690,47786,80.582524,58.058252,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,32,71,0,31.067961,68.932039,0,0.09358,0.289259,0.464095,95.69544,119.396509,220.942715,468.226265,-247.28355,2.145075,4.545886,-2.400811,36.103753,0.350522,16.340775,0.416667,5,0.208791,19,0.791209,72,0.583333,7,0.208333,0.416667,0.277778,0.157759,0.706044,0.34371,0.31068,0.22084,0.77916,0.68932,0.314887,0.31068,0.291786,0.088518,0.563648,0.309907,0.270666,0.31068,0.016,0,0.015625,0,15.625,0,29047,394690,47786,65.048544,48.737864,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,40,63,0,38.834951,61.165049,0,0.209141,0.262735,0.418969,86.920462,107.786901,220.942715,386.545117,-165.602403,2.145075,3.752865,-1.60779,56.432052,0.547884,25.541486,0.75,9,0.241758,22,0.758242,69,0.25,3,0.290323,0.75,0.418605,0.355496,0.791667,0.39708,0.38835,0.182608,0.817392,0.61165,0.414803,0.38835,0.375771,0.205377,0.647959,0.439998,0.37502,0.38835,0.016,0,0.015625,0,15.625,0,28658,394690,47786,71.84466,52.427184,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',5,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,927,103,31,72,0,30.097087,69.902913,0,0.105644,0.284435,0.467076,94.048846,120.091041,221.693131,504.918305,-283.225175,2.15236,4.902119,-2.749759,40.532244,0.393517,18.28304,0.727273,8,0.304348,28,0.695652,64,0.272727,3,0.222222,0.727273,0.340426,0.273946,0.767292,0.362372,0.300971,0.202919,0.797081,0.699029,0.332365,0.300971,0.272713,0.095513,0.595765,0.335715,0.285239,0.300971,0,0,0,0,0,0,28978,394690,47786,65.048544,47.184466,?,?,?
'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,1390,155,65,90,0,41.935484,58.064516,0,0.274194,0.241462,0.43384,75.456933,108.460041,359.898855,949.661127,-589.762272,2.321928,6.126846,-3.804918,117.630695,0.758908,32.684376,0.645161,20,0.225806,28,0.774194,96,0.354839,11,0.416667,0.645161,0.506329,0.362795,0.768991,0.463302,0.419355,0.145161,0.854839,0.580645,0.391144,0.419355,0.378725,0.25842,0.688502,0.396843,0.378725,0.419355,0.016,0,0,0,0,0,32557,589677,69742,63.870968,40,?,?,?
'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,1390,155,66,89,0,42.580645,57.419355,0,0.282258,0.232499,0.419291,72.656005,104.822727,359.898855,911.23512,-551.336265,2.321928,5.878936,-3.557008,129.109622,0.832965,35.873863,0.548387,17,0.185484,23,0.814516,101,0.451613,14,0.425,0.548387,0.478873,0.331744,0.78538,0.598191,0.425806,0.143548,0.856452,0.574194,0.416032,0.425806,0.409153,0.276238,0.723309,0.47372,0.409153,0.425806,0.016,0,0,0,0,0,33301,589677,69742,64.516129,40.516129,?,?,?
'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,1390,155,61,94,0,39.354839,60.645161,0,0.241935,0.252812,0.439251,79.003754,109.812761,359.898855,803.184208,-443.285353,2.321928,5.181834,-2.859906,107.041851,0.690593,29.742204,0.548387,17,0.233871,29,0.766129,95,0.451613,14,0.369565,0.548387,0.441558,0.275386,0.791883,0.534149,0.393548,0.151613,0.848387,0.606452,0.427515,0.393548,0.369558,0.249164,0.689594,0.437529,0.369558,0.393548,0.015,0,0,0,0,0,32309,589677,69742,63.870968,43.483871,?,?,?
'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,1390,155,63,92,0,40.645161,59.354839,0,0.258065,0.23721,0.427911,74.128162,106.977835,359.898855,859.289825,-499.39097,2.321928,5.543805,-3.221877,121.781099,0.785685,33.83759,0.709677,22,0.209677,26,0.790323,98,0.290323,9,0.458333,0.709677,0.556962,0.432563,0.825442,0.568404,0.406452,0.148387,0.851613,0.593548,0.362143,0.406452,0.375313,0.237416,0.716181,0.428449,0.375313,0.406452,0.022,0,0.015625,0,15.625,0,32646,589677,69742,67.741935,41.16129,?,?,?
'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47',1,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20251028.1207,1390,155,56,99,0,36.129032,63.870968,0,0.201613,0.253224,0.441214,79.132398,110.303624,359.898855,864.018136,-504.119281,2.321928,5.574311,-3.252382,103.165109,0.665581,28.665028,0.612903,19,0.209677,26,0.790323,98,0.387097,12,0.422222,0.612903,0.5,0.355335,0.787201,0.489294,0.36129,0.159677,0.840323,0.63871,0.338913,0.36129,0.334226,0.190042,0.688866,0.397309,0.334226,0.36129,0.013,0,0,0,0,0,32555,589677,69742,69.677419,43.096774,?,?,?
