@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomTree,weka.classifiers.trees.RandomForest,weka.classifiers.trees.REPTree,weka.classifiers.trees.LMT,weka.classifiers.rules.JRip,weka.classifiers.rules.OneR,weka.classifiers.rules.DecisionTable,weka.classifiers.lazy.IBk,weka.classifiers.lazy.KStar,weka.classifiers.functions.RBFClassifier,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-C 0.1 -M 10','-K 0 -M 1.0 -V 0.001 -S 1','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 -depth 20','-M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0','-I -1 -M 15 -W 0.0','-F 3 -N 2.0 -O 2 -S 1','-B 6','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-B 40 -M a','-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,-9051119597407396024,1116839470751428698,-9216785998198681299,-1113212459618104943,-6589312996832147161,-3459427003147861443,2888557078165701326,-3080186098777067172,332458330800479083,-7847475556438394611,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 66\nSize of the tree: 113\n','Number of leaves: 64\nSize of the tree: 109\n','Number of leaves: 47\nSize of the tree: 84\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 40\nSize of the tree: 70\n','Number of leaves: 75\nSize of the tree: 131\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 73\nSize of the tree: 127\n','Number of leaves: 52\nSize of the tree: 94\n','Number of leaves: 53\nSize of the tree: 96\n','Number of leaves: 60\nSize of the tree: 101\n','Number of leaves: 43\nSize of the tree: 76\n','Number of leaves: 57\nSize of the tree: 104\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 85\nSize of the tree: 142\n','Number of leaves: 48\nSize of the tree: 86\n','Number of leaves: 72\nSize of the tree: 125\n','Number of leaves: 63\nSize of the tree: 107\n','Number of leaves: 79\nSize of the tree: 139\n','Number of leaves: 81\nSize of the tree: 134\n','Number of leaves: 71\nSize of the tree: 123\n','Number of leaves: 54\nSize of the tree: 98\n','Number of leaves: 57\nSize of the tree: 95\n','Number of leaves: 59\nSize of the tree: 108\n','Number of leaves: 62\nSize of the tree: 114\n','Number of leaves: 89\nSize of the tree: 141\n','Number of leaves: 62\nSize of the tree: 105\n','Number of leaves: 55\nSize of the tree: 100\n','Number of leaves: 39\nSize of the tree: 68\n','Number of leaves: 67\nSize of the tree: 106\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 87\nSize of the tree: 137\n','Number of leaves: 68\nSize of the tree: 117\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.functions.RBFClassifier,'-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-7847475556438394611,20251029.2217,1199,299,89,210,0,29.765886,70.234114,0,0.060297,0.29682,0.386661,96.524216,98.60216,658.360281,628.328175,30.032105,2.201874,2.101432,0.100442,81.228762,0.271668,12.338041,0.170732,7,0.143411,37,0.856589,221,0.829268,34,0.159091,0.170732,0.164706,0.026528,0.685385,0.217877,0.297659,0.236543,0.763457,0.702341,?,0.297659,?,?,0.626478,0.338456,?,0.297659,6.538,0,0.21875,0,218.75,0,23291,499534,127834,98.662207,91.705686,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.functions.RBFClassifier,'-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-7847475556438394611,20251029.2218,1198,300,97,203,0,32.333333,67.666667,0,0.090393,0.294769,0.382047,95.879792,97.456012,660.081717,609.07548,51.006237,2.200272,2.030252,0.170021,84.311521,0.281038,12.772891,0.170732,7,0.057915,15,0.942085,244,0.829268,34,0.318182,0.170732,0.222222,0.148656,0.813165,0.400976,0.323333,0.235746,0.764254,0.676667,0.312667,0.323333,0.307846,0.094122,0.664492,0.340498,0.267745,0.323333,5.04,0,0.078125,0,78.125,0,23291,499121,128247,98.666667,93.666667,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.functions.RBFClassifier,'-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-7847475556438394611,20251029.2218,1198,300,87,213,0,29,71,0,0.05169,0.297182,0.387098,96.636968,98.706569,660.580234,632.94551,27.634724,2.201934,2.109818,0.092116,74.810117,0.249367,11.32491,0.219512,9,0.108108,28,0.891892,231,0.780488,32,0.243243,0.219512,0.230769,0.116376,0.704586,0.287352,0.29,0.24217,0.75783,0.71,0.283681,0.29,0.278141,0.053541,0.62331,0.322638,0.247773,0.29,6.735,0,0.1875,0,187.5,0,23291,499121,128247,99,91.8,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.functions.RBFClassifier,'-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-7847475556438394611,20251029.2218,1198,300,101,199,0,33.666667,66.333333,0,0.099493,0.293305,0.382225,95.376148,97.464022,660.580234,608.979172,51.601062,2.201934,2.029931,0.172004,90.638192,0.302127,13.720997,0.219512,9,0.03861,10,0.96139,249,0.780488,32,0.473684,0.219512,0.3,0.255127,0.796685,0.376723,0.336667,0.242685,0.757315,0.663333,0.361151,0.336667,0.313976,0.111475,0.650854,0.377852,0.275418,0.336667,4.911,0,0.125,0,125,0,23291,499121,128247,99,93.6,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.functions.RBFClassifier,'-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-7847475556438394611,20251029.2218,1199,299,92,207,0,30.769231,69.230769,0,0.080096,0.296475,0.384385,96.450412,98.073811,657.4377,614.823441,42.61426,2.198788,2.056266,0.142523,76.468798,0.255748,11.631338,0.3,12,0.158301,41,0.841699,218,0.7,28,0.226415,0.3,0.258065,0.126311,0.728378,0.293265,0.307692,0.229479,0.770521,0.692308,0.32081,0.307692,0.292606,0.086575,0.647377,0.355517,0.267115,0.307692,4.021,0,0.0625,0,62.5,0,23291,499534,127834,99.665552,92.70903,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.functions.RBFClassifier,'-N 5 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-7847475556438394611,20251029.2218,1199,299,116,183,0,38.795987,61.204013,0,0.180589,0.293669,0.381773,95.537643,97.407365,657.4377,610.91965,46.51805,2.198788,2.04321,0.155579,86.328979,0.288726,13.131127,0.375,15,0.088803,23,0.911197,236,0.625,25,0.394737,0.375,0.384615,0.292505,0.757432,0.301437,0.38796,0.212078,0.787922,0.61204,0.376611,0.38796,0.371524,0.180184,0.661374,0.369975,0.328329,0.38796,4.623,0,0.03125,0,31.25,0,23291,499534,127834,99.665552,91.839465,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,96,204,0,32,68,0,0.058606,0.295733,0.394157,96.179292,100.52544,660.315921,30593.522329,-29933.206408,2.201053,101.978408,-99.777355,74.984309,0.249948,11.355823,0,0,0.007722,2,0.992278,257,1,41,0,0,0,-0.032595,0.673368,0.215037,0.32,0.260449,0.739551,0.68,?,0.32,?,?,0.566804,0.269126,?,0.32,0.309,0.016,0.046875,0,46.875,0,25981,499121,128247,90.666667,80.533333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,100,200,0,33.333333,66.666667,0,0.084864,0.290667,0.387728,94.531495,98.88582,660.315921,11304.14711,-10643.831189,2.201053,37.68049,-35.479437,90.312725,0.301042,13.677199,0.097561,4,0.065637,17,0.934363,242,0.902439,37,0.190476,0.097561,0.129032,0.042978,0.731896,0.23176,0.333333,0.249103,0.750897,0.666667,?,0.333333,?,?,0.615213,0.288243,?,0.333333,0.169,0.016,0.046875,0,46.875,0,25969,499121,128247,96.666667,80.333333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,99,201,0,33,67,0,0.078644,0.292533,0.390111,95.125205,99.474861,660.580234,19877.307023,-19216.726789,2.201934,66.25769,-64.055756,85.806205,0.286021,12.989521,0.097561,4,0.011583,3,0.988417,256,0.902439,37,0.571429,0.097561,0.166667,0.195635,0.669931,0.255056,0.33,0.253341,0.746659,0.67,0.324472,0.33,0.286796,0.089127,0.59256,0.281081,0.229044,0.33,0.261,0,0.046875,0,46.875,0,25969,499121,128247,94,80.266667,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1199,299,111,188,0,37.123746,62.876254,0,0.134081,0.289632,0.385871,94.211065,98.434375,657.702014,16651.555391,-15993.853378,2.199672,55.690821,-53.491148,90.440541,0.302477,13.75099,0.075,3,0.027027,7,0.972973,252,0.925,37,0.3,0.075,0.12,0.09083,0.706371,0.219061,0.371237,0.239503,0.760497,0.628763,0.366844,0.371237,0.321024,0.146805,0.629123,0.303756,0.258463,0.371237,0.3,0,0.015625,0,15.625,0,25969,499534,127834,94.983278,80.802676,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1199,299,91,208,0,30.434783,69.565217,0,0.044038,0.291639,0.388721,94.891234,99.199554,657.203496,17726.609401,-17069.405905,2.198005,59.286319,-57.088314,85.501726,0.285959,13.009932,0.075,3,0.03861,10,0.96139,249,0.925,37,0.230769,0.075,0.113208,0.060744,0.689237,0.22142,0.304348,0.262662,0.737338,0.695652,?,0.304348,?,?,0.589073,0.285844,?,0.304348,0.235,0.002,0.046875,0,46.875,0,25981,499534,127834,94.648829,80.401338,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,98,202,0,32.666667,67.333333,0,0.067003,0.291467,0.388793,94.77835,99.13876,660.580234,18798.968801,-18138.388567,2.201934,62.663229,-60.461295,87.752607,0.292509,13.284171,0.02439,1,0.011583,3,0.988417,256,0.97561,40,0.25,0.02439,0.044444,0.038355,0.732696,0.291677,0.326667,0.258702,0.741298,0.673333,?,0.326667,?,?,0.600919,0.289084,?,0.326667,0.348,0,0.046875,0,46.875,0,25969,499121,128247,94.333333,80.333333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,91,209,0,30.333333,69.666667,0,0.038196,0.2928,0.390282,95.211919,99.518428,660.580234,22015.228579,-21354.648345,2.201934,73.384095,-71.182161,83.179536,0.277265,12.59189,0.073171,3,0.019305,5,0.980695,254,0.926829,38,0.375,0.073171,0.122449,0.114847,0.682173,0.231717,0.303333,0.267019,0.732981,0.696667,0.268465,0.303333,0.251518,0.039238,0.593994,0.277599,0.196016,0.303333,0.222,0,0.015625,0,15.625,0,25981,499121,128247,93.333333,80.533333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,98,202,0,32.666667,67.333333,0,0.069496,0.2908,0.387453,94.626362,98.887438,659.159136,14515.916663,-13856.757527,2.197197,48.386389,-46.189192,90.057733,0.300192,13.662518,0.05,2,0.019231,5,0.980769,255,0.95,38,0.285714,0.05,0.085106,0.069287,0.749327,0.24561,0.326667,0.259188,0.740812,0.673333,0.296626,0.326667,0.281398,0.073818,0.606402,0.287245,0.217479,0.326667,0.172,0,0.015625,0,15.625,0,25969,499121,128247,95.666667,80.8,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1199,299,100,199,0,33.444816,66.555184,0,0.085669,0.291104,0.388238,94.703084,99.056933,657.4377,18798.797248,-18141.359547,2.198788,62.872232,-60.673443,83.926327,0.28069,12.76567,0.125,5,0.050193,13,0.949807,246,0.875,35,0.277778,0.125,0.172414,0.107061,0.737645,0.254434,0.334448,0.252244,0.747756,0.665552,?,0.334448,?,?,0.598015,0.283717,?,0.334448,0.204,0,0.03125,0,31.25,0,25981,499534,127834,94.314381,80.267559,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1199,299,95,204,0,31.772575,68.227425,0,0.065868,0.294047,0.391942,95.622538,99.948993,658.360281,17740.648501,-17082.28822,2.201874,59.333273,-57.131399,81.495077,0.272559,12.378492,0.04878,2,0.03876,10,0.96124,248,0.95122,39,0.166667,0.04878,0.075472,0.017562,0.635659,0.183688,0.317726,0.251437,0.748563,0.682274,?,0.317726,?,?,0.583985,0.271525,?,0.317726,0.206,0,0.078125,0,78.125,0,25981,499534,127834,94.648829,80.267559,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,98,202,0,32.666667,67.333333,0,0.072444,0.289467,0.385781,94.155142,98.408458,660.081717,14506.821926,-13846.740209,2.200272,48.356073,-46.155801,91.882517,0.306275,13.91987,0.04878,2,0.015444,4,0.984556,255,0.95122,39,0.333333,0.04878,0.085106,0.081792,0.773378,0.282335,0.326667,0.255363,0.744637,0.673333,0.307715,0.326667,0.27782,0.080324,0.625206,0.294391,0.226828,0.326667,0.191,0,0.015625,0,15.625,0,25981,499121,128247,95.666667,80.733333,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,95,205,0,31.666667,68.333333,0,0.064027,0.293867,0.391748,95.558775,99.892313,660.580234,20953.890357,-20293.310123,2.201934,69.846301,-67.644367,79.155779,0.263853,11.982765,0.097561,4,0.042471,11,0.957529,248,0.902439,37,0.266667,0.097561,0.142857,0.086825,0.63683,0.193775,0.316667,0.253158,0.746842,0.683333,0.272612,0.316667,0.275353,0.064213,0.583914,0.270515,0.21743,0.316667,0.205,0,0,0.046875,0,46.875,25981,499121,128247,93.666667,80.2,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1198,300,95,205,0,31.666667,68.333333,0,0.055387,0.2892,0.385763,94.041281,98.366215,660.580234,15578.820298,-14918.240063,2.201934,51.929401,-49.727467,94.273977,0.314247,14.271389,0.073171,3,0.003861,1,0.996139,258,0.926829,38,0.75,0.073171,0.133333,0.207568,0.722243,0.289334,0.316667,0.263717,0.736283,0.683333,?,0.316667,?,?,0.616421,0.310962,?,0.316667,0.188,0,0.046875,0,46.875,0,25957,499121,128247,95.333333,80.666667,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1199,299,99,200,0,33.110368,66.889632,0,0.087051,0.293244,0.391037,95.39943,99.77089,657.4377,19878.570057,-19221.132357,2.198788,66.483512,-64.284724,79.881139,0.267161,12.150374,0.2,8,0.046332,12,0.953668,247,0.8,32,0.4,0.2,0.266667,0.209385,0.698311,0.240586,0.331104,0.248321,0.751679,0.668896,?,0.331104,?,?,0.58218,0.276348,?,0.331104,0.126,0,0.015625,0,15.625,0,25981,499534,127834,93.979933,80.200669,?,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251029.2218,1199,299,104,195,0,34.782609,65.217391,0,0.098465,0.291237,0.388204,94.746606,99.048141,657.4377,16659.630579,-16002.192878,2.198788,55.717828,-53.51904,85.741306,0.28676,13.041739,0.1,4,0.019305,5,0.980695,254,0.9,36,0.444444,0.1,0.163265,0.16077,0.719643,0.264619,0.347826,0.251229,0.748771,0.652174,?,0.347826,?,?,0.602205,0.290692,?,0.347826,0.215,0,0.03125,0,31.25,0,25981,499534,127834,94.983278,80.602007,?,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.trees.J48,'-C 0.1 -M 10',-217733168393644444,20251029.2218,1198,300,87,213,0,29,71,0,0.075507,0.291601,0.40976,94.835224,104.50466,660.315921,27432.358679,-26772.042757,2.201053,91.441196,-89.240143,94.695406,0.315651,14.340924,0.268293,11,0.104247,27,0.895753,232,0.731707,30,0.289474,0.268293,0.278481,0.16942,0.697241,0.266157,0.29,0.219176,0.780824,0.71,0.293127,0.29,0.287587,0.072689,0.57717,0.285771,0.282938,0.29,0.079,0,0.0625,0,62.5,0,27143,499125,128251,89,74.933333,'Number of leaves: 49\nSize of the tree: 88\n',88,49,49,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.trees.J48,'-C 0.1 -M 10',-217733168393644444,20251029.2218,1198,300,91,209,0,30.333333,69.666667,0,0.093026,0.286826,0.414797,93.282507,105.789232,660.315921,34912.676277,-34252.360356,2.201053,116.375588,-114.174535,114.740378,0.382468,17.376588,0.365854,15,0.158301,41,0.841699,218,0.634146,26,0.267857,0.365854,0.309278,0.18297,0.670073,0.292705,0.303333,0.215171,0.784829,0.696667,0.309794,0.303333,0.298797,0.090601,0.594227,0.304163,0.283543,0.303333,0.079,0.007,0.0625,0,62.5,0,40211,499125,128251,87.666667,68.8,'Number of leaves: 85\nSize of the tree: 142\n',142,85,85,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.trees.J48,'-C 0.1 -M 10',-217733168393644444,20251029.2218,1198,300,106,194,0,35.333333,64.666667,0,0.143412,0.281618,0.397842,91.575757,101.446167,660.580234,20971.777068,-20311.196833,2.201934,69.905924,-67.703989,124.652671,0.415509,18.870179,0.390244,16,0.135135,35,0.864865,224,0.609756,25,0.313725,0.390244,0.347826,0.233283,0.679207,0.23677,0.353333,0.215291,0.784709,0.646667,0.358152,0.353333,0.34237,0.1455,0.626324,0.318007,0.328139,0.353333,0.057,0,0.015625,0,15.625,0,26175,499125,128251,90.333333,73.866667,'Number of leaves: 47\nSize of the tree: 84\n',84,47,47,?
